Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
ADAM12	MCMPMltna, MLTN	ENSG00000148848	ADAM metallopeptidase domain 12	O43184	10	126012381-126388455	Predicted membrane proteins, Predicted secreted proteins, Transporters	Cell adhesion	Hydrolase, Metalloprotease, Protease		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	9	placenta: 166.5	Cell type enriched	Detected in many	4	Extravillous trophoblasts: 482.7	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Immune cell enriched	Detected in some	5	MAIT T-cell: 6.1	Lineage enriched	Detected in single	62	T-cells: 6.1	Cancer enhanced	Detected in many		Brain cancer: 49.4	Heart muscle - Fibroblasts, Skeletal muscle - Fibroblasts	Low region specificity	Detected in many			Low region specificity	Detected in many			HPA030866, HPA030867, HPA030868	Enhanced		Supported	Plasma membrane	Secreted in female reproductive system				14000000	Cluster 16: MAIT-cells - Unknown function	Cluster 28: Placenta - Pregnancy	Cluster 20: Connective tissue cells - ECM organization	Cluster 54: Extravillous trophoblasts - Unknown function	Plasma membrane		HPA030866: AB_2673636, HPA030867: AB_10602428, HPA030868: AB_2673638	unprognostic (3.35e-1)	unprognostic (1.05e-3)	unprognostic (3.52e-2)	unprognostic (2.47e-2)	unprognostic (3.34e-2)	unprognostic (2.16e-1)	unprognostic (2.91e-6)	unprognostic (2.17e-2)	unprognostic (4.85e-2)	unprognostic (1.30e-2)	unprognostic (2.53e-2)	unprognostic (1.09e-1)	prognostic unfavorable (2.39e-14)	unprognostic (3.11e-3)	unprognostic (9.06e-3)	unprognostic (4.70e-3)	unprognostic (3.47e-3)	Extravillous trophoblasts
GPR78		ENSG00000155269	G protein-coupled receptor 78	Q96P69	4	8558725-8619761	G-protein coupled receptors, Predicted membrane proteins		G-protein coupled receptor, Receptor, Transducer		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		esophagus: 1.4;placenta: 3.0	Cell type enriched	Detected in some	4	Extravillous trophoblasts: 20.7	Cancer enhanced	Detected in single		urothelial cancer: 1.2	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	9	Bladder cancer: 5.8;testis cancer: 2.9										HPA013209	Uncertain										Cluster 28: Placenta - Pregnancy	Cluster 6: BEWO - Unknown function	Cluster 54: Extravillous trophoblasts - Unknown function			HPA013209: AB_10601657	unprognostic (6.41e-2)	unprognostic (1.77e-2)	unprognostic (1.17e-2)	unprognostic (2.51e-1)	unprognostic (1.81e-2)	unprognostic (3.70e-2)		unprognostic (3.82e-4)	unprognostic (6.46e-3)	unprognostic (1.20e-1)	unprognostic (3.80e-2)	unprognostic (2.29e-1)	unprognostic (4.88e-15)	unprognostic (5.55e-3)	unprognostic (3.93e-2)	unprognostic (9.90e-3)	unprognostic (8.15e-2)	Extravillous trophoblasts
ITGA5	CD49e, FNRA	ENSG00000161638	Integrin subunit alpha 5	P08648	12	54395261-54419266	Cancer-related genes, CD markers, Plasma proteins, Predicted membrane proteins	Cell adhesion, Host-virus interaction	Host cell receptor for virus entry, Integrin, Receptor	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		intestine: 398.8;smooth muscle: 361.9;urinary bladder: 386.5	Cell type enriched	Detected in many	4	Extravillous trophoblasts: 447.6	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in many		neutrophil: 89.1	Low lineage specificity	Detected in many			Low cancer specificity	Detected in all			Kidney - Endothelial cells, Liver - Vascular Endothelial cells, Prostate - Smooth muscle cells, Testis - Endothelial cells	Region enriched	Detected in many	5	basal ganglia: 10.4	Low region specificity	Detected in many			HPA002642, CAB009008	Enhanced								26000000	Cluster 8: Neutrophils - Inflammatory response	Cluster 12: Smooth muscle tissue - Mixed function	Cluster 3: HUVEC & TIME - Signal transduction	Cluster 54: Extravillous trophoblasts - Unknown function			CAB009008: AB_647474, HPA002642: AB_1078469	unprognostic (7.51e-3)	prognostic unfavorable (4.07e-6)	prognostic unfavorable (8.43e-4)	unprognostic (1.58e-1)	unprognostic (8.51e-3)	prognostic unfavorable (2.91e-4)	prognostic unfavorable (2.23e-5)	prognostic unfavorable (2.44e-4)	unprognostic (2.76e-2)	unprognostic (6.19e-2)	unprognostic (8.99e-2)	unprognostic (8.28e-2)	prognostic unfavorable (1.32e-8)	unprognostic (2.11e-3)	unprognostic (3.35e-2)	prognostic unfavorable (8.89e-4)	unprognostic (2.18e-3)	Extravillous trophoblasts
CLDN19		ENSG00000164007	Claudin 19	Q8N6F1	1	42733093-42740254	Disease related genes, Human disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Sensory transduction, Vision		Disease variant, Primary hypomagnesemia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	14	choroid plexus: 19.8;kidney: 39.1;placenta: 9.8	Cell type enriched	Detected in some	17	Extravillous trophoblasts: 265.8	Cancer enhanced	Detected in some		testis cancer: 2.6	Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	4	liver cancer: 2.9;testis cancer: 3.5	Kidney - Ascending Loop of Henle cells	Region enhanced	Detected in many		olfactory bulb: 5.4	Region enriched	Detected in many	6	spinal cord: 41.8	HPA014412			Supported	Plasma membrane							Cluster 7: Kidney - Transmembrane transport	Cluster 35: Liver cancer - Metabolism	Cluster 54: Extravillous trophoblasts - Unknown function	Plasma membrane		HPA014412: 	unprognostic (6.23e-4)	unprognostic (1.80e-1)		unprognostic (1.85e-6)	unprognostic (5.30e-2)	unprognostic (1.73e-1)	unprognostic (3.21e-2)	unprognostic (3.22e-1)	unprognostic (9.45e-2)	unprognostic (1.95e-1)	unprognostic (2.68e-1)	unprognostic (7.22e-2)	unprognostic (8.76e-3)	unprognostic (1.08e-1)	unprognostic (1.12e-1)		unprognostic (3.29e-3)	Extravillous trophoblasts
TLX3	HOX11L2, RNX	ENSG00000164438	T cell leukemia homeobox 3	O43711	5	171309248-171312139	Cancer-related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors		Developmental protein, DNA-binding	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	27	brain: 9.0	Cell type enriched	Detected in single	20	Extravillous trophoblasts: 9.1	Cancer enhanced	Detected in some		cervical cancer: 1.7	Group enriched	Detected in many	6	cerebellum: 9.0;medulla oblongata: 2.3;spinal cord: 5.3	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Neuroblastoma: 7.0		Region enriched	Detected in single	7	cerebellum: 2.2	Region enriched	Detected in some	8	cerebellum: 15.5	HPA030504, HPA060957, HPA069359	Enhanced		Enhanced	Nucleoplasm							Cluster 69: Cerebellum - Gene expression regulation	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 54: Extravillous trophoblasts - Unknown function	Nucleoplasm		HPA030504: AB_2732458, HPA060957: AB_2732655, HPA069359: AB_2732130		unprognostic (3.52e-2)		unprognostic (2.43e-2)					unprognostic (2.09e-1)	unprognostic (3.11e-1)				unprognostic (9.80e-2)	unprognostic (2.76e-2)		unprognostic (4.48e-2)	Extravillous trophoblasts
OXGR1	aKGR, GPR80, GPR99, P2RY15, P2Y15	ENSG00000165621	Oxoglutarate receptor 1	Q96P68	13	96985719-96994730	G-protein coupled receptors, Predicted membrane proteins		G-protein coupled receptor, Receptor, Transducer		Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Low tissue specificity	Detected in many			Cell type enriched	Detected in some	9	Extravillous trophoblasts: 56.4	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Group enriched	Detected in some	6	myeloid DC: 1.2;plasmacytoid DC: 2.1	Lineage enriched	Detected in single	7	dendritic cells: 2.1	Cancer enhanced	Detected in some		Rhabdoid: 8.7	Adipose subcutaneous - Smooth muscle cells, Breast - Breast glandular cells (progenitors), Kidney - Intercalated cells, Pancreas - Beta cells, Skin - Eccrine sweat gland cells	Not detected	Not detected							HPA067673			Supported	Plasma membrane						Cluster 28: Myeloid DCs - Unknown function	Cluster 27: Brain & Skin - Unknown function	Cluster 22: Rhabdoid cancers - Neuronal signaling	Cluster 54: Extravillous trophoblasts - Unknown function	Plasma membrane		HPA067673: AB_2685883	unprognostic (1.83e-1)	unprognostic (1.01e-2)	unprognostic (1.33e-1)	unprognostic (6.97e-4)	unprognostic (7.23e-2)	unprognostic (1.52e-1)		unprognostic (8.38e-2)	unprognostic (2.16e-1)	unprognostic (1.16e-1)	unprognostic (2.22e-2)	unprognostic (4.14e-2)	unprognostic (3.88e-2)	unprognostic (1.89e-1)	unprognostic (2.75e-1)	unprognostic (1.54e-1)	unprognostic (9.68e-2)	Extravillous trophoblasts
LAIR2	CD306	ENSG00000167618	Leukocyte associated immunoglobulin like receptor 2	Q6ISS4	19	54497879-54510687	CD markers, Predicted intracellular proteins, Predicted secreted proteins		Receptor		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		lymphoid tissue: 1.6;pituitary gland: 2.6	Cell type enriched	Detected in some	7	Extravillous trophoblasts: 889.7	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in many	9	gdT-cell: 14.0;memory CD4 T-cell: 13.8;memory CD8 T-cell: 19.5;naive CD8 T-cell: 13.2;T-reg: 49.5	Lineage enriched	Detected in many	40	T-cells: 49.5	Cancer enhanced	Detected in single		Rhabdoid: 1.4	Thyroid - T-cells					Low region specificity	Detected in some								Secreted to blood					Cluster 35: T-regs - Unknown function	Cluster 2: Immune cells - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 54: Extravillous trophoblasts - Unknown function				unprognostic (1.99e-3)	unprognostic (7.49e-2)	unprognostic (4.19e-2)	unprognostic (1.02e-2)	unprognostic (1.42e-1)	unprognostic (4.86e-4)	unprognostic (1.06e-2)	unprognostic (8.37e-2)	unprognostic (1.16e-1)	unprognostic (3.93e-1)	unprognostic (2.21e-1)	unprognostic (9.52e-2)	unprognostic (3.68e-9)	unprognostic (1.21e-2)	unprognostic (3.15e-3)	unprognostic (3.40e-5)	unprognostic (6.71e-2)	Extravillous trophoblasts
EFNA1	ECKLG, EPLG1, GMAN, LERK1, TNFAIP4	ENSG00000169242	Ephrin A1	P20827	1	155127876-155134899	Cancer-related genes, Predicted secreted proteins, RAS pathway related proteins	Angiogenesis		Cancer-related genes, Tumor suppressor	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		liver: 472.8	Cell type enriched	Detected in many	4	Extravillous trophoblasts: 1145.2	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Group enriched	Detected in some	8	naive CD4 T-cell: 11.4;naive CD8 T-cell: 5.9	Lineage enriched	Detected in single	23	T-cells: 11.4	Low cancer specificity	Detected in all			Heart muscle - Endothelial cells, Lung - Alveolar cells type 1, Testis - Endothelial cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA069549	Approved				Secreted to blood		Yes		2800000	Cluster 32: T-cells - Unknown function	Cluster 85: Liver - Metabolism	Cluster 40: Non-specific - Enzymes	Cluster 54: Extravillous trophoblasts - Unknown function			HPA069549: 	unprognostic (5.14e-2)	unprognostic (3.04e-3)	unprognostic (5.03e-2)	unprognostic (2.01e-1)	unprognostic (1.59e-1)	unprognostic (2.47e-2)	unprognostic (1.78e-2)	unprognostic (5.80e-3)	unprognostic (1.53e-1)	unprognostic (4.56e-2)	unprognostic (2.00e-2)	unprognostic (2.23e-1)	unprognostic (4.44e-2)	unprognostic (3.58e-1)	unprognostic (1.93e-1)	unprognostic (2.41e-1)	unprognostic (1.32e-1)	Extravillous trophoblasts
HTRA4	FLJ90724	ENSG00000169495	HtrA serine peptidase 4	P83105	8	38974228-38988663	Enzymes, Predicted secreted proteins		Hydrolase, Protease, Serine protease		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	9	placenta: 67.0	Cell type enriched	Detected in some	12	Extravillous trophoblasts: 538.1	Cancer enhanced	Detected in some		testis cancer: 2.5	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	9	testis cancer: 9.6		Region enhanced	Detected in single		hippocampal formation: 2.1	Low region specificity	Detected in all			HPA045402	Enhanced				Secreted in female reproductive system				23000	Cluster 17: Basophils - Unknown function	Cluster 28: Placenta - Pregnancy	Cluster 6: BEWO - Unknown function	Cluster 54: Extravillous trophoblasts - Unknown function			HPA045402: AB_2679316	unprognostic (1.20e-1)	unprognostic (5.83e-4)	unprognostic (8.02e-2)	unprognostic (2.13e-2)	unprognostic (8.20e-2)	unprognostic (2.42e-2)	unprognostic (1.80e-1)	unprognostic (7.40e-3)	unprognostic (1.40e-1)	unprognostic (5.14e-4)	unprognostic (1.01e-1)	unprognostic (8.68e-2)	unprognostic (1.42e-1)	unprognostic (4.58e-1)	unprognostic (5.19e-3)	unprognostic (2.39e-3)	unprognostic (1.19e-3)	Extravillous trophoblasts
NOG	SYM1, SYNS1	ENSG00000183691	Noggin	Q13253	17	56593699-56595611	Disease related genes, Human disease related genes, Predicted secreted proteins	Chondrogenesis, Differentiation	Developmental protein	Deafness, Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		brain: 8.2;placenta: 10.6	Cell type enriched	Detected in some	6	Extravillous trophoblasts: 15.4	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Group enriched	Detected in some	12	naive CD4 T-cell: 72.8;naive CD8 T-cell: 34.9	Lineage enriched	Detected in single	78	T-cells: 72.8	Cancer enhanced	Detected in many		Rhabdoid: 26.0		Low region specificity	Detected in all			Low region specificity	Detected in all			HPA061318	Approved				Secreted to blood					Cluster 32: T-cells - Unknown function	Cluster 57: Non-specific - Angiogenesis	Cluster 34: Rabdoid cancer - Embryonic development	Cluster 7: NK-cells - Immune response regulation			HPA061318: AB_2684478	unprognostic (1.49e-1)	unprognostic (1.17e-2)	unprognostic (1.49e-5)	prognostic favorable (6.66e-4)	unprognostic (4.69e-2)	unprognostic (5.23e-3)		unprognostic (1.26e-2)	unprognostic (3.06e-1)	unprognostic (3.02e-1)	prognostic unfavorable (6.86e-5)	unprognostic (2.88e-1)	unprognostic (1.14e-6)	unprognostic (8.39e-2)	unprognostic (1.40e-1)	unprognostic (5.00e-1)	unprognostic (1.65e-1)	Extravillous trophoblasts
ASCL2	ASH2, bHLHa45, HASH2	ENSG00000183734	Achaete-scute family bHLH transcription factor 2	Q99929	11	2268498-2270588	Predicted intracellular proteins, Transcription factors	Differentiation, Neurogenesis	Developmental protein, DNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 6.9;salivary gland: 8.0;skin 1: 7.3	Cell type enriched	Detected in many	9	Extravillous trophoblasts: 1233.1	Group enriched	Detected in many	5	colorectal cancer: 76.1;stomach cancer: 23.1	Low region specificity	Detected in many			Immune cell enhanced	Detected in many		eosinophil: 7.9	Low lineage specificity	Detected in many			Cancer enhanced	Detected in many		colorectal cancer: 46.1;Gastric cancer: 16.7	Prostate - Prostate basal glandular cells, Skin - Keratinocyte (other)	Not detected	Not detected			Not detected	Not detected													Cluster 52: Eosinophils - Transcription	Cluster 31: Skin - Epidermis development	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 54: Extravillous trophoblasts - Unknown function				unprognostic (2.71e-3)	prognostic favorable (5.11e-4)	unprognostic (2.03e-1)	unprognostic (2.33e-2)	unprognostic (1.72e-1)	unprognostic (2.69e-2)	unprognostic (2.93e-2)	unprognostic (7.88e-2)	unprognostic (3.79e-2)	unprognostic (1.22e-2)	prognostic favorable (4.73e-4)	unprognostic (5.85e-2)	unprognostic (1.45e-6)	unprognostic (8.86e-3)	unprognostic (5.48e-2)	unprognostic (6.12e-4)	unprognostic (1.07e-3)	Extravillous trophoblasts
NOTUM		ENSG00000185269	Notum, palmitoleoyl-protein carboxylesterase	Q6P988	17	81952507-81961840	Enzymes, Predicted intracellular proteins, Predicted secreted proteins	Wnt signaling pathway	Hydrolase, Serine esterase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	14	placenta: 135.7	Cell type enriched	Detected in some	91	Extravillous trophoblasts: 1225.2	Cancer enhanced	Detected in many		stomach cancer: 48.4	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		colorectal cancer: 37.6;Gastric cancer: 54.6	Breast - Breast glandular cells (progenitors), Testis - Spermatogonia	Low region specificity	Detected in many			Low region specificity	Detected in many			HPA022851			Approved	Endoplasmic reticulum	Secreted in female reproductive system				1900000		Cluster 28: Placenta - Pregnancy	Cluster 2: DU4475 - Unknown function	Cluster 54: Extravillous trophoblasts - Unknown function	Endoplasmic reticulum		HPA022851: 	unprognostic (1.49e-1)	unprognostic (1.55e-1)	unprognostic (1.23e-2)	unprognostic (4.80e-3)	unprognostic (1.97e-1)	unprognostic (9.02e-3)	unprognostic (3.01e-2)	unprognostic (1.01e-2)	unprognostic (6.49e-2)	unprognostic (8.72e-2)	unprognostic (1.40e-1)	unprognostic (2.01e-2)	unprognostic (4.48e-6)	unprognostic (1.76e-1)	unprognostic (9.88e-2)	unprognostic (1.22e-3)	unprognostic (1.00e-1)	Extravillous trophoblasts
NLRP9	CLR19.1, NALP9, NOD6, PAN12	ENSG00000185792	NLR family pyrin domain containing 9	Q7RTR0	19	55708438-55738402	Predicted intracellular proteins	Immunity, Inflammatory response, Innate immunity			Evidence at protein level	No human protein/transcript evidence	Evidence at protein level	Evidence at protein level	Not detected	Not detected			Cell type enriched	Detected in some	37	Extravillous trophoblasts: 72.1	Cancer enriched	Detected in single	59	testis cancer: 14.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected								Not detected	Not detected			HPA042623	Uncertain											Cluster 29: TT & NCI-H1385 - Synaptic signal transduction	Cluster 54: Extravillous trophoblasts - Unknown function			HPA042623: AB_10965692	unprognostic (2.50e-1)	unprognostic (3.03e-1)	unprognostic (1.74e-1)	unprognostic (2.85e-1)	unprognostic (8.82e-2)	unprognostic (6.53e-2)	unprognostic (9.92e-3)	unprognostic (1.63e-1)	unprognostic (9.55e-2)	unprognostic (3.68e-1)	unprognostic (1.17e-1)	unprognostic (1.40e-1)	unprognostic (4.56e-3)	unprognostic (2.73e-1)	unprognostic (3.46e-1)	unprognostic (9.56e-2)	unprognostic (8.09e-3)	Extravillous trophoblasts
AADACL3		ENSG00000188984	Arylacetamide deacetylase like 3	Q5VUY0	1	12716110-12728760	Predicted membrane proteins		Hydrolase		Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enhanced	Detected in some		placenta: 1.6;skin 1: 1.2	Cell type enriched	Detected in single	8	Extravillous trophoblasts: 2.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		Bladder cancer: 2.0	Breast - Adipocytes (Breast), Skin - Sebaceous gland cells, Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected														Cluster 61: Skin - Cornification	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 54: Extravillous trophoblasts - Unknown function													unprognostic (3.01e-1)					unprognostic (2.54e-1)			Extravillous trophoblasts
TRIM64B		ENSG00000189253	Tripartite motif containing 64B	A6NI03	11	89869282-89876017	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enriched	Detected in single	17	placenta: 2.0	Cell type enriched	Detected in single	7	Extravillous trophoblasts: 1.2	Not detected	Not detected			Not detected	Not detected			Immune cell enriched	Detected in single	332	basophil: 33.2	Lineage enriched	Detected in single	332	granulocytes: 33.2	Not detected	Not detected												HPA045370	Approved									Cluster 38: Basophils - Unknown function	Cluster 28: Placenta - Pregnancy	Cluster 10: Ovarian & Endometrial cancers - Unknown function	Cluster 54: Extravillous trophoblasts - Unknown function			HPA045370: AB_2679298															unprognostic (2.08e-2)			Extravillous trophoblasts
HLA-G		ENSG00000204632	Major histocompatibility complex, class I, G	P17693	6	29826967-29831125	Cancer-related genes, Predicted membrane proteins, Predicted secreted proteins	Immunity		Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	5	pituitary gland: 13.8;placenta: 11.1	Cell type enriched	Detected in many	21	Extravillous trophoblasts: 2193.5	Low cancer specificity	Detected in all			Not detected	Not detected			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Cancer enhanced	Detected in single		lung cancer: 1.5	Testis - Late spermatids									CAB016158	Enhanced				Secreted to blood			32800000	67000000	Cluster 5: Granulocytes - Unknown function	Cluster 28: Placenta - Pregnancy	Cluster 46: Non-specific - Unknown function	Cluster 54: Extravillous trophoblasts - Unknown function			CAB016158: AB_627938	unprognostic (1.13e-2)	unprognostic (9.95e-2)	unprognostic (1.30e-1)	unprognostic (3.40e-2)	unprognostic (8.35e-2)	unprognostic (1.35e-1)	unprognostic (1.18e-3)	unprognostic (2.51e-1)	prognostic favorable (3.91e-5)	unprognostic (6.34e-2)	unprognostic (8.31e-2)	unprognostic (1.78e-1)	unprognostic (1.03e-2)	unprognostic (6.56e-3)	unprognostic (1.40e-1)	unprognostic (1.52e-2)	unprognostic (3.19e-3)	Extravillous trophoblasts
RFPL4B	RNF211	ENSG00000251258	Ret finger protein like 4B	Q6ZWI9	6	112347330-112351294	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	4	testis: 1.6	Cell type enriched	Detected in some	5	Extravillous trophoblasts: 17.8	Group enriched	Detected in some	7	liver cancer: 0.6;testis cancer: 1.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	10	Rhabdoid: 20.2	Testis - Early spermatids									HPA059324, HPA066464	Uncertain										Cluster 83: Testis - Spermatogenesis	Cluster 22: Rhabdoid cancers - Neuronal signaling	Cluster 54: Extravillous trophoblasts - Unknown function			HPA059324: , HPA066464: 	unprognostic (4.26e-1)				unprognostic (1.45e-1)						unprognostic (6.66e-2)	unprognostic (3.78e-1)	unprognostic (2.80e-3)		unprognostic (3.73e-2)			Extravillous trophoblasts
CTXND2		ENSG00000283324	Cortexin domain containing 2	A0A1B0GV90	1	150887136-150913292	Predicted membrane proteins				Evidence at transcript level	No human protein/transcript evidence	No human protein/transcript evidence	Evidence at transcript level	Not detected	Not detected			Cell type enriched	Detected in single	6	Extravillous trophoblasts: 6.3					Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected																			Cluster 10: Ovarian & Endometrial cancers - Unknown function	Cluster 54: Extravillous trophoblasts - Unknown function																					Extravillous trophoblasts
