Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
CLSTN2	CDHR13, CS2, CSTN2, FLJ39113	ENSG00000158258	Calsyntenin 2	Q9H4D0	3	139935185-140577397	Predicted membrane proteins	Cell adhesion			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	4	adipose tissue: 18.2;brain: 26.7;ovary: 64.7	Cell type enriched	Detected in many	4	Excitatory neurons: 543.5	Cancer enriched	Detected in many	7	breast cancer: 15.0	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in many	5	Bone cancer: 20.6;testis cancer: 42.7	Liver - Hepatic stellate cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA031342, HPA061800	Approved		Uncertain	Vesicles,Cytokinetic bridge		Yes	No		130000		Cluster 35: Non-specific - Unknown function	Cluster 28: Bone cancer CADO-ES1 - Glutamate signalling	Cluster 38: Neurons - Neuronal signaling	Vesicles	Cytokinetic bridge	HPA031342: AB_10602800, HPA061800: AB_2684615	unprognostic (7.58e-2)	unprognostic (2.64e-2)	unprognostic (8.02e-2)	unprognostic (1.51e-3)	unprognostic (5.52e-3)	unprognostic (8.35e-2)	unprognostic (1.58e-1)	unprognostic (1.21e-1)	unprognostic (5.58e-1)	unprognostic (6.25e-2)	unprognostic (2.24e-1)	unprognostic (1.81e-1)	unprognostic (1.71e-1)	unprognostic (2.52e-2)	unprognostic (3.16e-2)	unprognostic (7.63e-5)	unprognostic (7.22e-5)	Excitatory neurons
KCNV1	Kv8.1	ENSG00000164794	Potassium voltage-gated channel modifier subfamily V member 1	Q6PIU1	8	109963636-109975771	Predicted membrane proteins, Voltage-gated ion channels	Ion transport, Potassium transport, Transport	Ion channel, Potassium channel, Voltage-gated channel		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	7	brain: 4.9	Cell type enriched	Detected in some	10	Excitatory neurons: 27.8	Cancer enhanced	Detected in single		renal cancer: 0.5	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some				Low region specificity	Detected in many			Region enhanced	Detected in many		cerebral cortex: 36.6	HPA067233			Supported	Plasma membrane,Cytokinetic bridge		Yes					Cluster 10: Brain - Neuronal signaling	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 38: Neurons - Neuronal signaling	Plasma membrane, Cytokinetic bridge		HPA067233: 			unprognostic (1.41e-1)		unprognostic (1.81e-2)			unprognostic (5.01e-4)		unprognostic (2.30e-1)	unprognostic (3.76e-2)		unprognostic (1.13e-2)	unprognostic (3.89e-2)	unprognostic (2.27e-1)	unprognostic (4.17e-2)		Excitatory neurons
OR1Q1	HSTPCR106, OR1Q2, OR1Q3, OR9-A, OST226, OST226OR9-A, TPCR106	ENSG00000165202	Olfactory receptor family 1 subfamily Q member 1	Q15612	9	122614738-122615682	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Tissue enhanced	Detected in single		retina: 1.1	Cell type enriched	Detected in single	8	Excitatory neurons: 8.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Not detected	Not detected			HPA044828	Uncertain										Cluster 58: Brain - Synaptic function	Cluster 20: Connective tissue cells - ECM organization	Cluster 38: Neurons - Neuronal signaling			HPA044828: AB_10960565										unprognostic (5.41e-2)				unprognostic (2.00e-1)			unprognostic (1.98e-1)	Excitatory neurons
LDB2	CLIM1, LDB1	ENSG00000169744	LIM domain binding 2	O43679	4	16501541-16898678	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in many	5	Excitatory neurons: 1296.3	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enriched	Detected in single	13	NK-cell: 2.0	Lineage enriched	Detected in single	13	NK-cells: 2.0	Cancer enriched	Detected in many	6	Bone cancer: 30.7	Adipose subcutaneous - Endothelial cells, Adipose visceral - Endothelial cells, Breast - Endothelial cells, Colon - Endothelial cells, Kidney - Endothelial cells, Liver - Vascular Endothelial cells, Skeletal muscle - Endothelial cells, Skin - Endothelial cells	Low region specificity	Detected in all			Low region specificity	Detected in all			CAB017544, HPA068634	Supported		Supported	Nucleoplasm,Nucleoli,Plasma membrane		No				Cluster 22: NK-cells - Unknown function	Cluster 82: Adipose tissue - ECM organization	Cluster 28: Bone cancer CADO-ES1 - Glutamate signalling	Cluster 38: Neurons - Neuronal signaling	Nucleoplasm, Nucleoli	Plasma membrane	CAB017544: AB_2137013, HPA068634: AB_2686012	unprognostic (3.43e-1)	unprognostic (2.77e-1)	unprognostic (9.10e-2)	unprognostic (4.37e-1)	unprognostic (7.25e-2)	unprognostic (4.62e-3)	unprognostic (2.10e-3)	unprognostic (1.57e-1)	unprognostic (2.94e-2)	unprognostic (2.82e-1)	unprognostic (2.67e-2)	unprognostic (1.96e-2)	unprognostic (2.05e-3)	unprognostic (1.26e-3)	unprognostic (1.60e-1)	unprognostic (9.63e-2)	unprognostic (7.10e-3)	Excitatory neurons
COL24A1		ENSG00000171502	Collagen type XXIV alpha 1 chain	Q17RW2	1	85729233-86156943	Predicted secreted proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 9.0	Cell type enriched	Detected in some	5	Excitatory neurons: 165.0	Low cancer specificity	Detected in single			Region enhanced	Detected in many		cerebral cortex: 9.0;hippocampal formation: 8.2	Immune cell enriched	Detected in single	9	plasmacytoid DC: 2.7	Lineage enriched	Detected in single	9	dendritic cells: 2.7	Cancer enhanced	Detected in some		Myeloma: 4.1															Secreted to extracellular matrix				52000	Cluster 47: Plasmacytoid DCs - Protein folding	Cluster 10: Brain - Neuronal signaling	Cluster 66: Myeloid cells - Innate immune response	Cluster 38: Neurons - Neuronal signaling				unprognostic (3.00e-1)	unprognostic (6.19e-2)	unprognostic (2.21e-2)	unprognostic (6.76e-3)	unprognostic (1.82e-3)	unprognostic (2.45e-2)	unprognostic (2.44e-5)	unprognostic (1.37e-1)	unprognostic (4.08e-2)	unprognostic (6.59e-2)	unprognostic (3.89e-2)	unprognostic (1.46e-1)	unprognostic (3.48e-6)	unprognostic (2.79e-5)	unprognostic (5.07e-1)	unprognostic (1.19e-1)	unprognostic (9.90e-2)	Excitatory neurons
GAP43	B-50, GAP-43, PP46	ENSG00000172020	Growth associated protein 43	P17677	3	115623510-115721490	Plasma proteins, Predicted intracellular proteins, Transporters	Differentiation, Growth regulation, Neurogenesis	Calmodulin-binding, Developmental protein		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	26	brain: 277.0	Cell type enriched	Detected in some	4	Excitatory neurons: 266.7	Cancer enriched	Detected in many	43	glioma: 245.6	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in many	6	Neuroblastoma: 94.3	Colon - Colon enteroendocrine cells, Heart muscle - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all			CAB004417, HPA013392, HPA015600, CAB078783	Enhanced	Supported	Enhanced	Plasma membrane					35000	Cluster 32: T-cells - Unknown function	Cluster 65: Brain - Ion transport	Cluster 21: Neuroblastoma - Neuronal signaling	Cluster 38: Neurons - Neuronal signaling	Plasma membrane		CAB004417: AB_627660, CAB078783: AB_2620096, HPA013392: AB_1849468, HPA015600: AB_1849466	unprognostic (1.24e-1)	unprognostic (1.31e-1)	unprognostic (1.15e-2)	unprognostic (5.72e-5)	unprognostic (7.44e-3)	unprognostic (2.19e-2)	unprognostic (3.97e-3)	unprognostic (3.15e-3)	unprognostic (6.08e-4)	unprognostic (3.33e-1)	unprognostic (2.17e-2)	unprognostic (1.62e-1)	unprognostic (5.35e-8)	unprognostic (1.15e-1)	unprognostic (1.09e-1)	unprognostic (2.78e-2)	unprognostic (1.29e-3)	Excitatory neurons
NWD2	KIAA1239	ENSG00000174145	NACHT and WD repeat domain containing 2	Q9ULI1	4	37244743-37449463	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in some		adipose tissue: 2.4;brain: 5.9	Cell type enriched	Detected in some	4	Excitatory neurons: 90.3	Not detected	Not detected			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast)	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA046911	Uncertain										Cluster 10: Brain - Neuronal signaling	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 38: Neurons - Neuronal signaling			HPA046911: AB_2679861	unprognostic (1.14e-2)	unprognostic (3.12e-2)	unprognostic (2.53e-1)		unprognostic (5.47e-2)	unprognostic (9.42e-2)	unprognostic (2.55e-1)	unprognostic (5.15e-2)	unprognostic (1.63e-2)	unprognostic (7.47e-2)	unprognostic (1.00e-1)	unprognostic (7.00e-2)	unprognostic (1.98e-1)	unprognostic (1.86e-2)	unprognostic (7.65e-2)	unprognostic (4.36e-2)	unprognostic (1.26e-2)	Excitatory neurons
ADAMTSL1	ADAMTSR1, C9orf94, FLJ35283	ENSG00000178031	ADAMTS like 1	Q8N6G6	9	17906563-18910950	Predicted intracellular proteins, Predicted secreted proteins		Hydrolase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		endometrium 1: 13.3	Cell type enriched	Detected in some	6	Excitatory neurons: 241.8	Cancer enhanced	Detected in many		prostate cancer: 2.6	Region enhanced	Detected in many		thalamus: 9.6	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Brain cancer: 16.3;Sarcoma: 17.6	Breast - Fibroblasts, Liver - Hepatic stellate cells, Lung - Fibroblast_2, Skeletal muscle - Fibroblasts, Skin - Fibroblast_2, Stomach - Fibroblasts, Thyroid - Fibroblasts	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA057437, HPA074973	Uncertain		Approved	Vesicles	Secreted in other tissues				28000000		Cluster 12: Smooth muscle tissue - Mixed function	Cluster 20: Connective tissue cells - ECM organization	Cluster 38: Neurons - Neuronal signaling	Vesicles		HPA057437: AB_2683440, HPA074973: 	unprognostic (4.64e-2)	unprognostic (2.41e-1)	unprognostic (3.95e-2)	unprognostic (7.21e-2)	unprognostic (2.45e-3)	unprognostic (1.89e-1)	unprognostic (1.52e-2)	unprognostic (7.77e-2)	unprognostic (2.01e-4)	unprognostic (3.66e-2)	unprognostic (1.21e-1)	unprognostic (6.41e-2)	unprognostic (7.29e-3)	unprognostic (2.58e-2)	unprognostic (1.87e-1)	unprognostic (6.59e-2)	unprognostic (1.50e-2)	Excitatory neurons
NELL2	NRP2	ENSG00000184613	Neural EGFL like 2	Q99435	12	44508275-44921848	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 105.5;choroid plexus: 59.5;fallopian tube: 60.1;retina: 85.2	Cell type enriched	Detected in many	6	Excitatory neurons: 642.5	Cancer enhanced	Detected in many		thyroid cancer: 33.3	Group enriched	Detected in many	15	amygdala: 48.9;basal ganglia: 60.0;cerebral cortex: 105.5;hippocampal formation: 89.6;white matter: 42.0	Immune cell enhanced	Detected in many		naive CD4 T-cell: 70.4;naive CD8 T-cell: 111.1	Lineage enriched	Detected in many	10	T-cells: 111.1	Group enriched	Detected in many	6	Bone cancer: 139.8;Neuroblastoma: 54.7	Adipose visceral - Mesothelial cells, Colon - Colon enteroendocrine cells, Lung - Respiratory ciliated cells, Skin - Outer root sheath cells, Testis - Spermatogonia	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA035714, HPA035715	Uncertain		Approved	Vesicles	Secreted to blood				6400000	Cluster 32: T-cells - Unknown function	Cluster 58: Brain - Synaptic function	Cluster 14: Bone cancer - Transcription	Cluster 38: Neurons - Neuronal signaling	Vesicles		HPA035714: AB_2674746, HPA035715: AB_10669602	unprognostic (4.25e-3)	unprognostic (4.27e-2)	unprognostic (1.06e-1)	unprognostic (3.10e-2)	unprognostic (3.01e-2)	unprognostic (7.18e-2)	unprognostic (5.85e-2)	unprognostic (2.59e-2)	unprognostic (4.85e-2)	unprognostic (2.80e-1)	prognostic favorable (5.56e-4)	unprognostic (1.19e-1)	unprognostic (1.71e-5)	unprognostic (8.45e-2)	unprognostic (2.92e-1)	unprognostic (3.60e-3)	unprognostic (3.75e-2)	Excitatory neurons
RALYL	HNRPCL3	ENSG00000184672	RALY RNA binding protein like	Q86SE5	8	84182787-84921844	Predicted intracellular proteins		RNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		adrenal gland: 19.8;brain: 68.1;kidney: 19.2	Cell type enriched	Detected in some	5	Excitatory neurons: 2787.8	Cancer enhanced	Detected in single		glioma: 1.1	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		lung cancer: 3.2;prostate cancer: 3.9	Colon - Colon enteroendocrine cells, Heart muscle - Cardiomyocytes, Kidney - Proximal tubular cells, Thyroid - Parafollicular cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA055868, HPA059112	Enhanced		Enhanced	Nucleoplasm							Cluster 6: Brain - Smell perception	Cluster 41: Non-specific - Cilium assembly	Cluster 38: Neurons - Neuronal signaling	Nucleoplasm		HPA055868: AB_2682950, HPA059112: AB_2683908				unprognostic (1.13e-5)	unprognostic (1.62e-1)		unprognostic (7.48e-2)		unprognostic (1.36e-1)	unprognostic (5.04e-2)	unprognostic (1.25e-2)	unprognostic (1.74e-1)	unprognostic (4.82e-5)	unprognostic (2.74e-2)	unprognostic (2.52e-1)			Excitatory neurons
OR14I1	OR5BU1, OR5BU1P	ENSG00000189181	Olfactory receptor family 14 subfamily I member 1	A6ND48	1	248681322-248682328	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at protein level	No human protein/transcript evidence	Evidence at protein level	Evidence at protein level	Not detected	Not detected			Cell type enriched	Detected in single	30	Excitatory neurons: 29.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected																								Cluster 9: Lymphoid cancers - Immune response	Cluster 38: Neurons - Neuronal signaling															unprognostic (3.68e-1)	unprognostic (1.63e-1)					Excitatory neurons
CPNE4	COPN4, CPN4	ENSG00000196353	Copine 4	Q96A23	3	131533555-132285410	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	8	brain: 34.3;prostate: 25.3	Cell type enriched	Detected in some	5	Excitatory neurons: 345.8	Cancer enriched	Detected in some	6	prostate cancer: 22.4	Group enriched	Detected in many	4	basal ganglia: 34.3;cerebral cortex: 15.2;hippocampal formation: 16.8;thalamus: 12.1	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	5	Bone cancer: 9.5	Colon - Colon enteroendocrine cells, Heart muscle - Cardiomyocytes, Pancreas - Alpha cells, Pancreas - Beta cells, Prostate - Prostate glandular cells	Low region specificity	Detected in all			Low region specificity	Detected in many			HPA032036, HPA078300	Enhanced		Approved	Nucleoplasm,Cytosol						Cluster 1: Neutrophils - Mixed function	Cluster 10: Brain - Neuronal signaling	Cluster 28: Bone cancer CADO-ES1 - Glutamate signalling	Cluster 38: Neurons - Neuronal signaling	Nucleoplasm, Cytosol		HPA032036: AB_10600898, HPA078300: AB_2732377	unprognostic (7.38e-2)	unprognostic (2.12e-2)	unprognostic (1.56e-1)	unprognostic (1.22e-4)	unprognostic (2.53e-2)	unprognostic (1.41e-2)	unprognostic (8.81e-3)	unprognostic (3.40e-1)	unprognostic (2.69e-2)	unprognostic (1.57e-2)	unprognostic (2.27e-2)	unprognostic (1.29e-2)	unprognostic (9.10e-3)	unprognostic (1.18e-2)	unprognostic (1.76e-2)	unprognostic (1.35e-1)	unprognostic (2.51e-1)	Excitatory neurons
OR1J2	OR1J3, OR1J5, OST044	ENSG00000197233	Olfactory receptor family 1 subfamily J member 2	Q8NGS2	9	122510802-122511743	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Evidence at transcript level	Not detected	Not detected			Cell type enriched	Detected in some	9	Excitatory neurons: 14.6	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected								Not detected	Not detected																Cluster 38: Neurons - Neuronal signaling																					Excitatory neurons
