Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
PDE6B	CSNB3, CSNBAD2, PDEB, rd1, RP40	ENSG00000133256	Phosphodiesterase 6B	P35913	4	625573-670782	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Predicted intracellular proteins	Sensory transduction, Vision	Hydrolase	Congenital stationary night blindness, Disease variant, Retinitis pigmentosa	Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in many	10	retina: 385.0	Cell type enriched	Detected in many	5	Rod photoreceptor cells: 442.2	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in all			Low cancer specificity	Detected in many			Adipose subcutaneous - Macrophages, Thyroid - Thyroid glandular cells	Not detected	Not detected			Not detected	Not detected			HPA054148, HPA059929	Enhanced		Approved	Cytosol						Cluster 41: Basophils - Cellular respiration	Cluster 77: Retina - Visual perception	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 44: Photoreceptor cells - Visual perception	Cytosol		HPA054148: AB_2682401, HPA059929: AB_2684166	unprognostic (2.43e-2)	unprognostic (1.33e-4)	unprognostic (2.45e-4)	unprognostic (7.18e-3)	unprognostic (1.88e-2)	unprognostic (5.04e-3)	unprognostic (7.32e-3)	prognostic favorable (5.34e-4)	unprognostic (9.70e-2)	unprognostic (1.14e-1)	unprognostic (1.37e-2)	unprognostic (2.33e-2)	unprognostic (4.09e-2)	unprognostic (1.67e-2)	unprognostic (2.26e-1)	unprognostic (2.41e-3)	unprognostic (1.85e-1)	Rod photoreceptor cells
GLB1L2		ENSG00000149328	Galactosidase beta 1 like 2	Q8IW92	11	134331874-134378341	Predicted secreted proteins		Glycosidase, Hydrolase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	5	retina: 160.6	Cell type enriched	Detected in many	4	Rod photoreceptor cells: 170.9	Cancer enhanced	Detected in many		prostate cancer: 21.0	Low region specificity	Detected in many			Immune cell enhanced	Detected in some		gdT-cell: 3.2;NK-cell: 3.1	Group enriched	Detected in many	24	NK-cells: 3.1;T-cells: 3.2	Low cancer specificity	Detected in all			Adipose visceral - Mesothelial cells, Kidney - Proximal tubular cells, Lung - Respiratory ciliated cells	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA054808, HPA059955	Uncertain		Approved	Nucleoplasm,Vesicles	Secreted in other tissues					Cluster 15: NK-cells - Transcription	Cluster 77: Retina - Visual perception	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 44: Photoreceptor cells - Visual perception	Nucleoplasm	Vesicles	HPA054808: AB_2682608, HPA059955: AB_2684178	unprognostic (2.63e-2)	unprognostic (9.77e-3)	unprognostic (2.32e-2)	unprognostic (2.20e-2)	unprognostic (8.07e-2)	unprognostic (1.54e-1)	unprognostic (5.98e-2)	unprognostic (2.08e-2)	unprognostic (1.51e-1)	unprognostic (8.31e-2)	unprognostic (1.67e-1)	unprognostic (1.48e-1)	unprognostic (4.73e-2)	unprognostic (1.22e-2)	unprognostic (2.64e-1)	unprognostic (3.88e-3)	unprognostic (1.01e-1)	Rod photoreceptor cells
SPINT4	C20orf137, dJ601O1.1	ENSG00000149651	Serine peptidase inhibitor, Kunitz type 4	Q6UDR6	20	45722347-45725830	Predicted secreted proteins		Protease inhibitor, Serine protease inhibitor		Evidence at protein level	Evidence at protein level	No human protein/transcript evidence	Evidence at protein level	Tissue enriched	Detected in some	255	epididymis: 278.8	Cell type enriched	Detected in single	12	Rod photoreceptor cells: 1.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected							HPA046703	Enhanced				Secreted in male reproductive system						Cluster 30: Epididymis - Antimicrobial activity	Cluster 46: Non-specific - Unknown function	Cluster 44: Photoreceptor cells - Visual perception			HPA046703: AB_2732530														unprognostic (3.61e-1)				Rod photoreceptor cells
PPEF2	PPP7CB	ENSG00000156194	Protein phosphatase with EF-hand domain 2	O14830	4	75859864-75902571	Enzymes, Predicted intracellular proteins	Sensory transduction, Vision	Hydrolase, Protein phosphatase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	462	retina: 238.7	Cell type enriched	Detected in some	7	Rod photoreceptor cells: 554.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected			Not detected	Not detected														Cluster 79: Retina - Phototransduction	Cluster 65: Breast cancer - Unknown function	Cluster 44: Photoreceptor cells - Visual perception				unprognostic (3.19e-2)	unprognostic (2.92e-1)		unprognostic (2.50e-1)	unprognostic (4.73e-2)			unprognostic (1.53e-1)		unprognostic (9.02e-2)	unprognostic (3.32e-4)	unprognostic (2.74e-2)	unprognostic (4.54e-8)	unprognostic (2.89e-1)	unprognostic (5.98e-2)	unprognostic (5.16e-1)	unprognostic (3.66e-3)	Rod photoreceptor cells
DISC1		ENSG00000162946	DISC1 scaffold protein	Q9NRI5	1	231626790-232041272	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins	Neurogenesis, Wnt signaling pathway	Developmental protein	Schizophrenia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		retina: 21.7	Cell type enriched	Detected in many	4	Rod photoreceptor cells: 112.5	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Low immune cell specificity	Detected in single			Low lineage specificity	Detected in single			Low cancer specificity	Detected in many			Colon - Enteric glia cells, Testis - Early spermatids	Low region specificity	Detected in single			Low region specificity	Detected in all			HPA048911			Supported	Intermediate filaments,Cytosol						Cluster 7: Monocytes - Unknown function	Cluster 77: Retina - Visual perception	Cluster 2: DU4475 - Unknown function	Cluster 44: Photoreceptor cells - Visual perception	Intermediate filaments, Cytosol		HPA048911: AB_2732549	unprognostic (1.08e-1)	unprognostic (1.40e-1)	unprognostic (1.58e-1)	unprognostic (2.98e-1)	unprognostic (2.57e-2)	unprognostic (3.36e-2)	unprognostic (6.69e-3)	unprognostic (1.41e-1)	unprognostic (9.49e-2)	unprognostic (1.71e-1)	unprognostic (8.89e-2)	unprognostic (9.53e-2)	unprognostic (1.31e-4)	unprognostic (1.74e-2)	unprognostic (2.02e-1)	unprognostic (5.94e-2)	unprognostic (1.94e-1)	Rod photoreceptor cells
RHO	CSNBAD1, OPN2, RP4	ENSG00000163914	Rhodopsin	P08100	3	129528639-129535344	Disease related genes, G-protein coupled receptors, Human disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Sensory transduction, Vision	G-protein coupled receptor, Photoreceptor protein, Receptor, Retinal protein, Transducer	Congenital stationary night blindness, Disease variant, Retinitis pigmentosa	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	5994	retina: 4062.1	Cell type enriched	Detected in some	4	Rod photoreceptor cells: 3817.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Region enriched	Detected in some	4	hippocampal formation: 9.7	Region enhanced	Detected in single		hippocampal formation: 1.1	HPA013440, CAB022486, CAB034887, CAB034888	Enhanced										Cluster 79: Retina - Phototransduction		Cluster 44: Photoreceptor cells - Visual perception			CAB022486: , CAB034887: AB_785511, CAB034888: AB_785512, HPA013440: AB_2668844	unprognostic (4.32e-2)			unprognostic (1.21e-1)	unprognostic (1.68e-1)		unprognostic (1.83e-1)	unprognostic (2.87e-1)		unprognostic (1.94e-1)			unprognostic (9.19e-11)	unprognostic (4.24e-2)	unprognostic (1.84e-1)	unprognostic (2.91e-1)		Rod photoreceptor cells
LENG8	KIAA1932, MGC40108, pp13842	ENSG00000167615	Leukocyte receptor cluster member 8	Q96PV6	19	54448887-54462016	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in many	5	Rod photoreceptor cells: 626.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all				Low region specificity	Detected in all			Low region specificity	Detected in all			HPA042004, HPA061571	Approved		Approved	Nucleoplasm,Cytosol						Cluster 11: Basophils - Unknown function	Cluster 50: Non-specific - Ribosome	Cluster 52: Spermatids - Smell perception	Cluster 44: Photoreceptor cells - Visual perception	Nucleoplasm	Cytosol	HPA042004: AB_10794642, HPA061571: AB_2684562	unprognostic (2.09e-2)	unprognostic (3.24e-3)	unprognostic (5.14e-3)	unprognostic (2.19e-1)	unprognostic (4.42e-2)	prognostic favorable (7.59e-4)	unprognostic (1.38e-2)	unprognostic (1.77e-1)	unprognostic (1.92e-2)	unprognostic (4.45e-3)	unprognostic (5.11e-3)	unprognostic (8.85e-3)	prognostic unfavorable (3.30e-7)	unprognostic (3.64e-2)	unprognostic (6.92e-2)	unprognostic (1.71e-1)	prognostic favorable (2.73e-6)	Rod photoreceptor cells
ZNF283		ENSG00000167637	Zinc finger protein 283	Q8N7M2	19	43827321-43852017	Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in many	4	Rod photoreceptor cells: 79.2	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all								Low region specificity	Detected in all			HPA072977			Approved	Nucleoplasm						Cluster 44: Non-specific - Transcription	Cluster 69: Cerebellum - Gene expression regulation	Cluster 4: Non-specific - Transcription	Cluster 44: Photoreceptor cells - Visual perception	Nucleoplasm		HPA072977: AB_2686563	unprognostic (1.01e-1)	unprognostic (1.19e-1)	unprognostic (3.05e-2)	unprognostic (1.54e-1)	unprognostic (5.42e-2)	unprognostic (1.05e-3)	unprognostic (6.49e-2)	unprognostic (8.47e-2)	unprognostic (3.08e-2)	unprognostic (3.84e-1)	unprognostic (1.16e-2)	unprognostic (8.18e-3)	unprognostic (4.93e-2)	unprognostic (1.92e-1)	unprognostic (6.88e-2)	unprognostic (1.26e-1)	unprognostic (4.63e-2)	Rod photoreceptor cells
WFDC13	C20orf138, dJ601O1.3, WAP13	ENSG00000168634	WAP four-disulfide core domain 13	Q8IUB5	20	45702038-45708817	Predicted secreted proteins		Protease inhibitor, Serine protease inhibitor		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	40	epididymis: 89.4	Cell type enriched	Detected in single	4	Rod photoreceptor cells: 2.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected												Secreted in male reproductive system					Cluster 32: T-cells - Unknown function	Cluster 30: Epididymis - Antimicrobial activity	Cluster 46: Non-specific - Unknown function	Cluster 44: Photoreceptor cells - Visual perception				unprognostic (2.53e-1)		unprognostic (1.30e-2)					unprognostic (7.84e-3)		unprognostic (7.96e-3)	unprognostic (2.04e-1)		unprognostic (1.02e-11)	unprognostic (1.17e-1)		unprognostic (1.44e-2)	unprognostic (2.22e-2)	Rod photoreceptor cells
YPEL2	FKSG4	ENSG00000175155	Yippee like 2	Q96QA6	17	59331655-59401729	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		retina: 83.3	Cell type enriched	Detected in all	4	Rod photoreceptor cells: 921.5	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Cancer enhanced	Detected in all		testis cancer: 35.5		Low region specificity	Detected in all			Low region specificity	Detected in all			HPA030501, HPA045621	Uncertain									Cluster 7: Monocytes - Unknown function	Cluster 77: Retina - Visual perception	Cluster 35: Liver cancer - Metabolism	Cluster 44: Photoreceptor cells - Visual perception			HPA030501: AB_10602683, HPA045621: 	unprognostic (1.43e-1)	unprognostic (3.56e-1)	unprognostic (1.71e-1)	prognostic unfavorable (6.73e-4)	unprognostic (2.22e-1)	unprognostic (5.73e-2)	unprognostic (4.57e-2)	unprognostic (1.16e-1)	unprognostic (7.75e-3)	unprognostic (1.52e-1)	unprognostic (2.69e-2)	unprognostic (1.53e-1)	unprognostic (8.53e-2)	unprognostic (1.01e-1)	unprognostic (3.00e-1)	unprognostic (1.85e-1)	unprognostic (3.04e-1)	Rod photoreceptor cells
KCNJ14	IRK4, Kir2.4	ENSG00000182324	Potassium inwardly rectifying channel subfamily J member 14	Q9UNX9	19	48455574-48466980	FDA approved drug targets, Predicted membrane proteins, Voltage-gated ion channels	Ion transport, Potassium transport, Transport	Ion channel, Voltage-gated channel	FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	16	retina: 58.7	Cell type enriched	Detected in many	6	Rod photoreceptor cells: 314.2	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Immune cell enhanced	Detected in single		basophil: 1.1	Low lineage specificity	Detected in single			Low cancer specificity	Detected in many				Low region specificity	Detected in many			Low region specificity	Detected in many			HPA071765			Approved	Nucleoli						Cluster 17: Basophils - Unknown function	Cluster 77: Retina - Visual perception	Cluster 44: Myeloma - Humoral immune response	Cluster 44: Photoreceptor cells - Visual perception	Nucleoli		HPA071765: AB_2686444	unprognostic (1.38e-1)	unprognostic (1.23e-2)	unprognostic (1.33e-5)	unprognostic (5.77e-2)	unprognostic (9.41e-2)	unprognostic (5.26e-2)	unprognostic (7.05e-4)	unprognostic (7.83e-4)	unprognostic (1.26e-1)	unprognostic (6.48e-2)	unprognostic (4.43e-3)	unprognostic (4.92e-2)	unprognostic (5.02e-6)	unprognostic (1.47e-1)	unprognostic (4.98e-2)	unprognostic (6.82e-3)	unprognostic (4.41e-2)	Rod photoreceptor cells
OR5P3	JCG1	ENSG00000182334	Olfactory receptor family 5 subfamily P member 3	Q8WZ94	11	7824818-7830840	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Evidence at transcript level	Not detected	Not detected			Cell type enriched	Detected in some	8	Rod photoreceptor cells: 14.0	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected												HPA060787	Uncertain												Cluster 44: Photoreceptor cells - Visual perception			HPA060787: AB_2684364																	unprognostic (1.54e-1)	Rod photoreceptor cells
OR5P2	JCG3	ENSG00000183303	Olfactory receptor family 5 subfamily P member 2	Q8WZ92	11	7795905-7796973	G-protein coupled receptors, Predicted membrane proteins	Olfaction, Sensory transduction	G-protein coupled receptor, Receptor, Transducer		Evidence at transcript level	No human protein/transcript evidence	Evidence at transcript level	Evidence at transcript level	Not detected	Not detected			Cell type enriched	Detected in some	6	Rod photoreceptor cells: 25.7	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected																				Cluster 44: Photoreceptor cells - Visual perception																					Rod photoreceptor cells
PDE6G	PDEG, RP57	ENSG00000185527	Phosphodiesterase 6G	P18545	17	81650459-81663112	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins	Sensory transduction, Vision	Hydrolase	Retinitis pigmentosa	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	99	retina: 2050.3	Cell type enriched	Detected in some	4	Rod photoreceptor cells: 3607.5	Cancer enhanced	Detected in many		testis cancer: 10.6	Not detected	Not detected			Group enriched	Detected in many	6	basophil: 127.0;NK-cell: 220.2	Group enriched	Detected in all	6	granulocytes: 127.0;NK-cells: 220.2	Group enriched	Detected in some	5	Leukemia: 11.7;testis cancer: 6.2	Thyroid - T-cells	Region enhanced	Detected in some		hippocampal formation: 4.7	Not detected	Not detected			HPA045118	Supported		Uncertain	Vesicles						Cluster 48: NK-cells - Unknown function	Cluster 79: Retina - Phototransduction	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 44: Photoreceptor cells - Visual perception	Vesicles		HPA045118: AB_2732517	unprognostic (6.16e-2)	unprognostic (1.95e-2)	unprognostic (2.83e-2)	unprognostic (3.51e-3)	unprognostic (1.68e-1)	unprognostic (1.46e-2)	unprognostic (6.33e-2)	unprognostic (3.80e-2)	unprognostic (1.10e-2)	unprognostic (1.02e-1)	unprognostic (4.85e-2)	unprognostic (5.01e-2)	unprognostic (1.94e-2)	unprognostic (5.71e-2)	unprognostic (5.44e-2)	unprognostic (2.73e-1)	unprognostic (1.14e-1)	Rod photoreceptor cells
SAMD11	MGC45873	ENSG00000187634	Sterile alpha motif domain containing 11	Q96NU1	1	923923-944575	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in many	5	Rod photoreceptor cells: 243.3	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enriched	Detected in single	11	NK-cell: 1.3	Lineage enriched	Detected in single	11	NK-cells: 1.3	Cancer enhanced	Detected in many		cervical cancer: 61.3	Adipose visceral - Adipose progenitor cells, Kidney - Fibroblasts, Lung - Fibroblast_2	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA030110			Approved	Nucleoplasm,Vesicles						Cluster 15: NK-cells - Transcription	Cluster 77: Retina - Visual perception	Cluster 47: Retina - Visual perception	Cluster 44: Photoreceptor cells - Visual perception	Nucleoplasm, Vesicles		HPA030110: 	unprognostic (9.96e-2)	unprognostic (1.75e-1)	unprognostic (4.11e-2)	unprognostic (1.11e-2)	unprognostic (1.20e-2)	unprognostic (2.42e-1)	unprognostic (9.28e-2)	unprognostic (6.90e-2)	unprognostic (3.11e-2)	unprognostic (1.45e-1)	unprognostic (1.62e-2)	unprognostic (1.56e-1)	prognostic unfavorable (3.35e-5)	unprognostic (3.01e-2)	unprognostic (1.05e-2)	unprognostic (3.26e-2)	unprognostic (1.18e-1)	Rod photoreceptor cells
CNGA1	CNCG, CNCG1, CNG1, RCNC1, RCNCa, RP49	ENSG00000198515	Cyclic nucleotide gated channel subunit alpha 1	P29973	4	47935977-48016681	Disease related genes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters, Voltage-gated ion channels	Ion transport, Sensory transduction, Transport, Vision	Ion channel, Ligand-gated ion channel	Disease variant, Retinitis pigmentosa	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	11	retina: 264.4	Cell type enriched	Detected in many	4	Rod photoreceptor cells: 925.3	Cancer enhanced	Detected in many		urothelial cancer: 4.5	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Liver - Hepatocytes	Region enhanced	Detected in single		basal ganglia: 1.0	Not detected	Not detected			HPA076168			Uncertain	Nucleoplasm,Vesicles,Plasma membrane						Cluster 33: Neutrophils - Chromatin organization	Cluster 79: Retina - Phototransduction	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 44: Photoreceptor cells - Visual perception	Nucleoplasm, Vesicles	Plasma membrane	HPA076168: AB_2686781	unprognostic (2.68e-2)	unprognostic (4.90e-2)	unprognostic (1.33e-1)	unprognostic (8.59e-2)	unprognostic (2.07e-1)	unprognostic (1.11e-2)	unprognostic (1.76e-2)	unprognostic (3.85e-2)	unprognostic (1.12e-1)	unprognostic (1.98e-2)	unprognostic (3.18e-1)	unprognostic (2.91e-1)	unprognostic (5.48e-6)	unprognostic (1.86e-1)	unprognostic (1.04e-1)	unprognostic (4.66e-2)	unprognostic (8.23e-2)	Rod photoreceptor cells
NR2E3	PNR, rd7, RP37	ENSG00000278570	Nuclear receptor subfamily 2 group E member 3	Q9Y5X4	15	71792638-71818259	Disease related genes, Human disease related genes, Nuclear receptors, Predicted intracellular proteins, Transcription factors	Sensory transduction, Transcription, Transcription regulation, Vision	DNA-binding, Receptor, Repressor	Disease variant, Retinitis pigmentosa	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	131	retina: 131.4	Cell type enriched	Detected in some	26	Rod photoreceptor cells: 1362.6	Low cancer specificity	Detected in single			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Adipose visceral - Mesothelial cells	Not detected	Not detected			Low region specificity	Detected in many														Cluster 79: Retina - Phototransduction	Cluster 65: Breast cancer - Unknown function	Cluster 44: Photoreceptor cells - Visual perception				unprognostic (9.90e-2)	unprognostic (2.50e-1)	unprognostic (8.25e-3)	unprognostic (2.63e-3)	unprognostic (2.04e-1)	unprognostic (1.01e-1)	unprognostic (9.85e-3)	unprognostic (3.60e-2)	unprognostic (2.59e-1)	unprognostic (2.89e-1)	unprognostic (3.51e-1)	unprognostic (3.65e-1)	unprognostic (4.75e-2)	unprognostic (2.11e-2)	unprognostic (2.75e-1)	unprognostic (2.55e-1)	unprognostic (1.82e-1)	Rod photoreceptor cells
SMIM40		ENSG00000286920	Small integral membrane protein 40		6	33323628-33329279	Predicted membrane proteins				Evidence at transcript level	Evidence at transcript level			Tissue enriched	Detected in single	467	retina: 46.7	Cell type enriched	Detected in some	4	Rod photoreceptor cells: 63.5					Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected																									Cluster 44: Photoreceptor cells - Visual perception																					Rod photoreceptor cells
