Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
IGLV3-22		ENSG00000211661	Immunoglobulin lambda variable 3-22	A0A075B6J6	22	22704265-22704822	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in some		breast: 2.6;lymphoid tissue: 9.5	Cell type enriched	Detected in single	9	Plasma cells: 3.8	Cancer enhanced	Detected in some		ovarian cancer: 1.8	Not detected	Not detected			Group enriched	Detected in some	72	memory B-cell: 6.6;naive B-cell: 7.7	Lineage enriched	Detected in single	78	B-cells: 7.7	Cancer enriched	Detected in single	13	Myeloma: 4.2	Breast - Plasma cells, Lung - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				1100000000	Cluster 37: B-cells - Transcription	Cluster 63: T-cells - Adaptive immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response											unprognostic (2.00e-1)						unprognostic (9.93e-3)	unprognostic (3.73e-1)			Plasma cells
IGLV3-21		ENSG00000211662	Immunoglobulin lambda variable 3-21	P80748	22	22711689-22713203	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		lymphoid tissue: 1812.1;urinary bladder: 773.9	Cell type enriched	Detected in some	134	Plasma cells: 6768.8	Low cancer specificity	Detected in all			Low region specificity	Detected in some			Group enriched	Detected in some	339	memory B-cell: 432.0;naive B-cell: 224.7	Lineage enriched	Detected in single	445	B-cells: 432.0	Cancer enriched	Detected in some	15	Myeloma: 779.7	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Testis - Early spermatids, Thyroid - Plasma cells														Immunoglobulin genes				4700000000	Cluster 43: B-cells - Humoral immune response	Cluster 16: Immune cells - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (1.75e-3)	unprognostic (6.04e-3)	unprognostic (4.21e-2)	unprognostic (2.59e-3)	unprognostic (4.06e-3)	prognostic favorable (3.26e-7)	unprognostic (1.63e-1)	unprognostic (1.78e-1)	unprognostic (1.53e-1)	unprognostic (5.30e-2)	unprognostic (3.86e-1)	unprognostic (2.35e-1)	prognostic unfavorable (9.54e-8)	unprognostic (7.83e-2)	unprognostic (1.88e-1)	unprognostic (2.67e-1)	unprognostic (7.52e-2)	Plasma cells
IGLV3-19		ENSG00000211663	Immunoglobulin lambda variable 3-19	P01714	22	22720623-22721145	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 1026.7;lymphoid tissue: 1979.7;stomach 1: 1240.2	Cell type enriched	Detected in some	195	Plasma cells: 8463.7	Low cancer specificity	Detected in all			Low region specificity	Detected in some			Group enriched	Detected in some	355	memory B-cell: 618.3;naive B-cell: 503.7	Lineage enriched	Detected in many	391	B-cells: 618.3	Cancer enriched	Detected in single	327	lymphoma: 259.1	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				1200000000	Cluster 37: B-cells - Transcription	Cluster 14: B-cells - Humoral immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (5.92e-5)	unprognostic (1.52e-2)	unprognostic (1.60e-3)	prognostic favorable (6.11e-5)	unprognostic (1.14e-1)	unprognostic (1.24e-3)	unprognostic (9.58e-3)	unprognostic (3.57e-1)	unprognostic (1.55e-1)	unprognostic (1.00e-1)	unprognostic (3.13e-1)	unprognostic (3.03e-1)	prognostic unfavorable (9.37e-10)	unprognostic (2.10e-1)	unprognostic (2.31e-1)	unprognostic (2.44e-1)	unprognostic (8.52e-2)	Plasma cells
IGLV2-18		ENSG00000211664	Immunoglobulin lambda variable 2-18	A0A075B6J9	22	22734607-22735089	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 271.5;lymphoid tissue: 224.4	Cell type enriched	Detected in some	219	Plasma cells: 2096.7	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in many	44	memory B-cell: 321.2;naive B-cell: 126.9	Lineage enriched	Detected in many	64	B-cells: 321.2	Cancer enriched	Detected in some	3236	Myeloma: 8855.3	Adipose visceral - Plasma cells, Breast - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				570000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				prognostic favorable (6.06e-5)	unprognostic (2.81e-2)	unprognostic (7.47e-3)	unprognostic (1.13e-2)		prognostic favorable (7.75e-4)	unprognostic (1.44e-2)	unprognostic (1.60e-1)	unprognostic (1.03e-1)	unprognostic (1.32e-1)	unprognostic (7.58e-2)	unprognostic (2.41e-2)	prognostic unfavorable (1.86e-7)	unprognostic (1.95e-1)	unprognostic (9.70e-2)	unprognostic (1.66e-1)	unprognostic (1.27e-2)	Plasma cells
IGLV3-16		ENSG00000211665	Immunoglobulin lambda variable 3-16	A0A075B6K0	22	22747383-22747921	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Group enriched	Detected in many	5	lymphoid tissue: 80.3;urinary bladder: 42.9	Cell type enriched	Detected in some	7	Plasma cells: 43.9	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	393	memory B-cell: 107.2;naive B-cell: 121.2	Lineage enriched	Detected in single	417	B-cells: 121.2	Cancer enriched	Detected in single	360	Myeloma: 58.6	Adipose visceral - Plasma cells, Breast - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				350000000	Cluster 37: B-cells - Transcription	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (5.01e-5)	unprognostic (2.40e-3)	unprognostic (4.30e-3)	unprognostic (4.05e-1)		prognostic favorable (2.99e-5)		unprognostic (3.88e-1)		unprognostic (1.12e-1)	unprognostic (9.83e-2)	unprognostic (9.82e-2)	prognostic unfavorable (9.08e-7)	unprognostic (4.31e-2)	unprognostic (3.41e-1)	unprognostic (7.02e-2)	unprognostic (1.60e-1)	Plasma cells
IGLV2-14		ENSG00000211666	Immunoglobulin lambda variable 2-14	P01704	22	22758700-22759218	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 2622.2;lymphoid tissue: 5374.9;stomach 1: 2530.1	Cell type enriched	Detected in some	163	Plasma cells: 44094.5	Low cancer specificity	Detected in all			Low region specificity	Detected in many			Group enriched	Detected in all	50	memory B-cell: 3655.3;naive B-cell: 2657.4	Lineage enriched	Detected in all	58	B-cells: 3655.3	Cancer enriched	Detected in many	14	Myeloma: 6603.8	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				2200000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response				prognostic favorable (3.23e-4)	unprognostic (9.05e-3)	unprognostic (1.18e-2)	unprognostic (7.20e-3)	unprognostic (2.00e-2)	prognostic favorable (2.21e-4)	unprognostic (3.69e-1)	unprognostic (1.97e-1)	unprognostic (7.99e-2)	unprognostic (1.83e-2)	unprognostic (9.11e-2)	unprognostic (4.97e-1)	prognostic unfavorable (5.74e-7)	unprognostic (1.15e-1)	unprognostic (1.33e-1)	unprognostic (1.42e-1)	unprognostic (2.87e-2)	Plasma cells
IGLV2-11		ENSG00000211668	Immunoglobulin lambda variable 2-11	P01706	22	22792491-22793007	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 1542.6;lymphoid tissue: 2926.9	Cell type enriched	Detected in some	105	Plasma cells: 5643.6	Low cancer specificity	Detected in all			Low region specificity	Detected in many			Group enriched	Detected in many	37	memory B-cell: 1402.5;naive B-cell: 850.1	Lineage enriched	Detected in many	46	B-cells: 1402.5	Cancer enriched	Detected in some	17	Myeloma: 3014.2	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				980000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response				unprognostic (9.76e-3)	unprognostic (6.86e-2)	unprognostic (3.46e-3)	unprognostic (7.67e-3)	unprognostic (2.82e-3)	prognostic favorable (4.74e-5)	unprognostic (1.18e-2)	unprognostic (1.12e-1)	unprognostic (9.19e-2)	unprognostic (1.77e-2)	unprognostic (2.27e-1)	unprognostic (2.72e-1)	prognostic unfavorable (1.38e-7)	unprognostic (3.93e-2)	unprognostic (1.51e-1)	unprognostic (2.58e-1)	unprognostic (2.27e-1)	Plasma cells
IGLV3-10		ENSG00000211669	Immunoglobulin lambda variable 3-10	A0A075B6K4	22	22811747-22812281	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 317.0;lymphoid tissue: 707.7;stomach 1: 288.7	Cell type enriched	Detected in some	94	Plasma cells: 1131.2	Low cancer specificity	Detected in all			Group enriched	Detected in some	4	cerebral cortex: 3.3;medulla oblongata: 1.8	Group enriched	Detected in some	786	memory B-cell: 548.7;naive B-cell: 315.0	Lineage enriched	Detected in single	998	B-cells: 548.7	Cancer enriched	Detected in many	150	Myeloma: 4413.5	Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA003285	Approved				Immunoglobulin genes				2000000000	Cluster 43: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 34: Plasma cells - Humoral immune response			HPA003285: AB_1079122	unprognostic (6.00e-2)	unprognostic (2.28e-2)	unprognostic (1.65e-2)	unprognostic (1.73e-2)	unprognostic (6.99e-2)	prognostic favorable (1.27e-4)	unprognostic (7.40e-3)	unprognostic (2.44e-2)	unprognostic (9.91e-2)	unprognostic (9.55e-2)	unprognostic (2.79e-1)	unprognostic (3.55e-1)	prognostic unfavorable (6.95e-8)	unprognostic (9.23e-2)	unprognostic (1.48e-1)	unprognostic (1.77e-1)	unprognostic (6.04e-2)	Plasma cells
IGLV3-9		ENSG00000211670	Immunoglobulin lambda variable 3-9	A0A075B6K5	22	22819010-22819756	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Tissue enhanced	Detected in many		lymphoid tissue: 313.9;stomach 1: 117.3	Cell type enriched	Detected in some	131	Plasma cells: 279.1	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in many	51	memory B-cell: 64.7;naive B-cell: 168.7	Lineage enriched	Detected in many	74	B-cells: 168.7	Group enriched	Detected in some	5	lymphoma: 1.2;Myeloma: 4.6	Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA003285	Approved				Immunoglobulin genes				1500000000	Cluster 24: B-cells - Unknown function	Cluster 14: B-cells - Humoral immune response	Cluster 51: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response			HPA003285: AB_1079122	prognostic favorable (2.59e-4)	unprognostic (6.52e-3)	unprognostic (1.95e-1)	unprognostic (5.40e-2)		prognostic favorable (9.80e-5)	unprognostic (1.36e-2)	unprognostic (1.09e-1)	unprognostic (1.68e-1)	unprognostic (1.50e-1)	unprognostic (2.52e-2)	unprognostic (3.29e-1)	prognostic unfavorable (6.00e-7)	unprognostic (3.47e-2)	unprognostic (4.58e-2)	unprognostic (4.55e-2)	unprognostic (3.22e-1)	Plasma cells
IGLV4-3		ENSG00000211672	Immunoglobulin lambda variable 4-3	A0A075B6K6	22	22871507-22872035	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	No human protein/transcript evidence	Evidence at protein level	Group enriched	Detected in some	4	lymphoid tissue: 15.7;stomach 1: 28.9	Cell type enriched	Detected in some	20	Plasma cells: 33.0	Cancer enhanced	Detected in many		lung cancer: 4.6	Not detected	Not detected			Group enriched	Detected in some	98	memory B-cell: 11.7;naive B-cell: 7.8	Lineage enriched	Detected in single	118	B-cells: 11.7	Group enriched	Detected in some	29	Leukemia: 35.2;Myeloma: 52.9	Adipose visceral - Plasma cells, Breast - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Prostate - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes				1600000	Cluster 37: B-cells - Transcription	Cluster 4: Stomach - Digestion	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (7.22e-2)	unprognostic (5.51e-3)	unprognostic (2.71e-1)			unprognostic (4.37e-4)		unprognostic (1.87e-1)			unprognostic (2.74e-1)			unprognostic (1.49e-1)	unprognostic (1.36e-1)			Plasma cells
IGLV3-1		ENSG00000211673	Immunoglobulin lambda variable 3-1	P01715	22	22880706-22881396	Immunoglobulin genes, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 1234.9;lymphoid tissue: 3325.7;stomach 1: 1460.4	Cell type enriched	Detected in some	70	Plasma cells: 37887.8	Low cancer specificity	Detected in all			Low region specificity	Detected in some			Group enriched	Detected in some	725	memory B-cell: 779.5;naive B-cell: 1038.5	Lineage enriched	Detected in many	828	B-cells: 1038.5	Cancer enriched	Detected in some	5	lymphoma: 193.2	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA003285	Approved				Immunoglobulin genes				4300000000	Cluster 19: B-cells - Humoral immune response	Cluster 16: Immune cells - Immune response	Cluster 23: B-cell cancers - Adaptive immune response	Cluster 34: Plasma cells - Humoral immune response			HPA003285: AB_1079122	prognostic favorable (9.70e-5)	unprognostic (9.06e-2)	unprognostic (5.39e-3)	unprognostic (2.37e-2)	unprognostic (8.13e-2)	prognostic favorable (1.13e-4)	unprognostic (2.30e-2)	unprognostic (1.21e-1)	unprognostic (1.92e-2)	unprognostic (1.63e-2)	unprognostic (2.86e-1)	unprognostic (2.82e-1)	prognostic unfavorable (9.06e-9)	unprognostic (2.70e-2)	unprognostic (4.35e-1)	unprognostic (1.30e-1)	unprognostic (2.69e-1)	Plasma cells
IGLC2	IGLC	ENSG00000211677	Immunoglobulin lambda constant 2	P0DOY2	22	22900976-22901437	Immunoglobulin genes, Predicted intracellular proteins, Predicted secreted proteins	Adaptive immunity, Immunity	Bence-Jones protein		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 9734.6;lymphoid tissue: 19988.7;stomach 1: 10849.9	Cell type enriched	Detected in many	4	Plasma cells: 55429.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Group enriched	Detected in all	36	memory B-cell: 11361.1;naive B-cell: 10650.3	Lineage enriched	Detected in all	37	B-cells: 11361.1	Cancer enriched	Detected in many	13	Myeloma: 16187.6	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes					Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 51: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				prognostic favorable (5.76e-5)	unprognostic (2.29e-2)	unprognostic (4.54e-3)	unprognostic (1.46e-2)	unprognostic (4.02e-2)	prognostic favorable (1.14e-4)	unprognostic (1.96e-2)	unprognostic (7.52e-2)	unprognostic (7.15e-2)	unprognostic (7.69e-3)	unprognostic (2.83e-1)	unprognostic (4.41e-2)	prognostic unfavorable (4.47e-9)	unprognostic (2.00e-1)	unprognostic (3.43e-1)	unprognostic (1.19e-1)	unprognostic (1.45e-1)	Plasma cells
IGLC3	IGLC	ENSG00000211679	Immunoglobulin lambda constant 3 (Kern-Oz+ marker)	P0DOY3	22	22906342-22906803	Immunoglobulin genes, Predicted intracellular proteins, Predicted secreted proteins	Adaptive immunity, Immunity	Bence-Jones protein		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 4115.7;lymphoid tissue: 8175.8;stomach 1: 4130.0;urinary bladder: 3726.3	Cell type enriched	Detected in some	4	Plasma cells: 14811.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Group enriched	Detected in all	34	memory B-cell: 7254.6;naive B-cell: 6119.2	Lineage enriched	Detected in all	37	B-cells: 7254.6	Cancer enriched	Detected in many	21	Myeloma: 12989.9	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									CAB000050, CAB016533	Supported				Immunoglobulin genes					Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response			CAB000050: , CAB016533: AB_629719	prognostic favorable (2.32e-4)	unprognostic (1.18e-2)	unprognostic (4.35e-3)	unprognostic (4.54e-2)	unprognostic (8.41e-2)	prognostic favorable (3.33e-4)	unprognostic (5.45e-2)	unprognostic (4.59e-2)	unprognostic (8.77e-2)	prognostic favorable (4.58e-4)	unprognostic (9.71e-2)	unprognostic (2.31e-1)	prognostic unfavorable (1.04e-9)	unprognostic (1.21e-1)	unprognostic (2.52e-1)	unprognostic (1.37e-1)	unprognostic (5.97e-2)	Plasma cells
IGLC7		ENSG00000211685	Immunoglobulin lambda constant 7		22	22922594-22923034	Immunoglobulin genes, Predicted intracellular proteins, Predicted secreted proteins				Evidence at transcript level	Evidence at transcript level			Group enriched	Detected in many	5	intestine: 88.1;lymphoid tissue: 107.7;salivary gland: 70.1;stomach 1: 113.1	Cell type enriched	Detected in some	5	Plasma cells: 163.3	Low cancer specificity	Detected in many			Not detected	Not detected			Group enriched	Detected in some	341	memory B-cell: 128.8;naive B-cell: 133.0	Lineage enriched	Detected in single	346	B-cells: 133.0	Cancer enriched	Detected in some	58	Myeloma: 3616.2	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells														Immunoglobulin genes					Cluster 37: B-cells - Transcription	Cluster 64: Macrophages - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response				unprognostic (1.20e-3)	unprognostic (5.94e-2)	unprognostic (3.91e-1)	unprognostic (2.16e-2)		prognostic favorable (2.03e-4)	unprognostic (2.11e-1)	unprognostic (9.60e-3)	unprognostic (2.47e-2)	unprognostic (1.88e-1)	unprognostic (2.74e-1)	unprognostic (4.11e-1)	prognostic unfavorable (1.61e-6)	unprognostic (2.86e-1)	unprognostic (2.14e-1)	unprognostic (1.30e-1)	unprognostic (9.62e-2)	Plasma cells
IGHA2		ENSG00000211890	Immunoglobulin heavy constant alpha 2 (A2m marker)	P01877	14	105583731-105588395	Immunoglobulin genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	Adaptive immunity, Immunity			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	6	intestine: 5017.7;salivary gland: 3728.4	Cell type enriched	Detected in many	32	Plasma cells: 10082.7	Low cancer specificity	Detected in all			Not detected	Not detected			Group enriched	Detected in some	876	memory B-cell: 279.6;naive B-cell: 123.8	Lineage enriched	Detected in single	1214	B-cells: 279.6	Group enriched	Detected in some	164	lymphoma: 13.2;Myeloma: 46.8	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells	Not detected	Not detected							HPA001217, HPA006013	Approved				Immunoglobulin genes				67000000000	Cluster 19: B-cells - Humoral immune response	Cluster 14: B-cells - Humoral immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 45: Plasma cells - Humoral immune response			HPA001217: AB_1079120, HPA006013: AB_1079119	prognostic favorable (1.98e-9)	unprognostic (3.20e-2)	unprognostic (2.23e-2)	unprognostic (1.53e-2)	unprognostic (1.93e-2)	prognostic favorable (8.40e-5)	unprognostic (4.56e-2)	unprognostic (2.59e-1)	unprognostic (3.17e-1)	unprognostic (3.69e-2)	unprognostic (1.20e-1)	unprognostic (1.18e-1)	prognostic unfavorable (7.50e-6)	unprognostic (2.12e-1)	unprognostic (3.28e-2)	unprognostic (9.70e-2)	unprognostic (4.47e-1)	Plasma cells
IGHG2		ENSG00000211893	Immunoglobulin heavy constant gamma 2 (G2m marker)	P01859	14	105639559-105644790	FDA approved drug targets, Immunoglobulin genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins	Adaptive immunity, Immunity		FDA approved drug targets	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	13	lymphoid tissue: 4319.4	Cell type enriched	Detected in some	11	Plasma cells: 4718.3	Low cancer specificity	Detected in all			Low region specificity	Detected in many			Group enriched	Detected in some	447	memory B-cell: 339.0;naive B-cell: 119.3	Lineage enriched	Detected in single	661	B-cells: 339.0	Cancer enriched	Detected in some	4	Myeloma: 53.1	Adipose subcutaneous - Plasma cells, Adipose visceral - Plasma cells, Breast - Plasma cells, Colon - Plasma cells, Heart muscle - Plasma cells, Kidney - Plasma cells, Liver - Plasma cells, Lung - Plasma cells, Pancreas - Plasma cells, Prostate - Plasma cells, Skeletal muscle - Plasma cells, Skin - Plasma cells, Stomach - Plasma cells, Thyroid - Plasma cells									HPA001245	Approved				Immunoglobulin genes				250000000000	Cluster 19: B-cells - Humoral immune response	Cluster 64: Macrophages - Immune response	Cluster 44: Myeloma - Humoral immune response	Cluster 40: Plasma cells - Humoral immune response			HPA001245: AB_1079121	prognostic favorable (3.53e-4)	unprognostic (6.88e-3)	unprognostic (2.40e-2)	unprognostic (1.55e-2)	unprognostic (2.40e-2)	prognostic favorable (3.30e-6)	unprognostic (1.06e-1)	unprognostic (6.67e-2)	unprognostic (1.74e-1)	unprognostic (7.59e-2)	unprognostic (1.80e-1)	unprognostic (1.41e-1)	prognostic unfavorable (4.30e-8)	unprognostic (4.72e-2)	unprognostic (3.32e-2)	unprognostic (1.05e-1)	unprognostic (7.40e-2)	Plasma cells
