Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
VTN	VN	ENSG00000109072	Vitronectin	P04004	17	28367284-28373091	Cancer-related genes, Candidate cardiovascular disease genes, Plasma proteins, Predicted secreted proteins	Cell adhesion	Heparin-binding	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	61	liver: 6039.5	Cell type enriched	Detected in many	4	Hepatocytes: 4406.1	Cancer enriched	Detected in many	85	liver cancer: 2216.6	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		cervical cancer: 79.3;liver cancer: 130.1	Adipose visceral - Mesothelial cells, Liver - Hepatocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			CAB016695, CAB016765, HPA060933, HPA068011	Supported		Supported	Endoplasmic reticulum,Vesicles	Secreted to blood			606000000000	33000000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism	Endoplasmic reticulum, Vesicles		CAB016695: AB_1624536, CAB016765: , HPA060933: AB_2684389, HPA068011: 	unprognostic (1.19e-1)	unprognostic (2.12e-1)	unprognostic (2.29e-2)	unprognostic (6.13e-2)	unprognostic (9.74e-2)	unprognostic (8.42e-2)	prognostic favorable (3.74e-4)	unprognostic (6.20e-2)	unprognostic (3.97e-1)	unprognostic (8.95e-2)	unprognostic (3.24e-3)	unprognostic (1.01e-2)	prognostic unfavorable (4.10e-11)	unprognostic (8.82e-3)	unprognostic (2.27e-1)	unprognostic (4.86e-3)	unprognostic (7.09e-2)	Hepatocytes
UGT2B10		ENSG00000109181	UDP glucuronosyltransferase family 2 member B10	P36537	4	68815994-68832023	Enzymes, Metabolic proteins, Predicted membrane proteins		Glycosyltransferase, Transferase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	149	liver: 233.7	Cell type enriched	Detected in some	10	Hepatocytes: 274.6	Cancer enriched	Detected in single	296	liver cancer: 93.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	10	liver cancer: 2.3	Kidney - Proximal tubular cells, Liver - Hepatocytes, Testis - Early spermatids, Testis - Late spermatids									HPA045108	Uncertain										Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA045108: AB_2679218			unprognostic (3.50e-3)				unprognostic (1.92e-3)						unprognostic (4.17e-1)					Hepatocytes
HPX		ENSG00000110169	Hemopexin	P02790	11	6431049-6442617	Candidate cardiovascular disease genes, Plasma proteins, Predicted secreted proteins	Host-virus interaction, Transport			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	908	liver: 5440.6	Cell type enriched	Detected in some	17	Hepatocytes: 5001.6	Cancer enriched	Detected in many	79	liver cancer: 571.1	Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		breast cancer: 3.5;liver cancer: 8.7	Breast - Breast glandular cells, Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in all			CAB016725, HPA065318, HPA068847	Approved				Secreted to blood			425000000000	190000000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism			CAB016725: , HPA065318: , HPA068847: 	unprognostic (3.39e-2)	unprognostic (9.26e-2)	unprognostic (3.88e-1)	unprognostic (6.19e-4)	unprognostic (2.05e-2)	unprognostic (2.41e-1)	prognostic favorable (2.26e-4)	unprognostic (6.33e-2)	unprognostic (5.67e-3)	unprognostic (3.88e-1)	unprognostic (5.08e-3)	unprognostic (2.78e-2)	unprognostic (5.82e-12)	unprognostic (2.01e-1)	unprognostic (4.48e-1)	unprognostic (1.84e-2)	unprognostic (2.14e-2)	Hepatocytes
APOA5	APOA-V, RAP3	ENSG00000110243	Apolipoprotein A5	Q6Q788	11	116789367-116792420	Disease related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted secreted proteins	Lipid transport, Transport		Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	216	liver: 582.1	Cell type enriched	Detected in some	44	Hepatocytes: 1109.5	Cancer enriched	Detected in single	489	liver cancer: 112.2	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	23	liver cancer: 3.1	Testis - Early spermatids, Testis - Late spermatids	Not detected	Not detected												Secreted to blood			114000000	21000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity				unprognostic (1.57e-4)						unprognostic (4.67e-3)	unprognostic (5.57e-2)		unprognostic (2.60e-3)		unprognostic (2.40e-1)		unprognostic (2.31e-4)				Hepatocytes
APOC3		ENSG00000110245	Apolipoprotein C3	P02656	11	116829706-116833072	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted secreted proteins	Lipid degradation, Lipid metabolism, Lipid transport, Transport		Cancer-related genes, Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	25	liver: 27649.0	Cell type enriched	Detected in some	9	Hepatocytes: 88653.4	Cancer enriched	Detected in many	643	liver cancer: 4021.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	6	liver cancer: 42.7	Kidney - Proximal tubular cells, Liver - Hepatocytes	Low region specificity	Detected in some			Not detected	Not detected			HPA065365, HPA073918	Supported		Approved	Nucleoplasm,Nucleoli,Cell Junctions	Secreted to blood			106000000000	45000000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Nucleoplasm	Nucleoli, Cell Junctions	HPA065365: AB_2732733, HPA073918: 							prognostic favorable (3.77e-4)				unprognostic (2.33e-1)		prognostic unfavorable (6.87e-5)	unprognostic (1.60e-2)	unprognostic (5.21e-2)			Hepatocytes
SLCO1B3	OATP1B3, OATP8, SLC21A8	ENSG00000111700	Solute carrier organic anion transporter family member 1B3	Q9NPD5	12	20810702-20916911	Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted membrane proteins, Transporters	Ion transport, Transport			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	16	liver: 265.1	Cell type enriched	Detected in some	25	Hepatocytes: 200.7	Cancer enriched	Detected in many	4	liver cancer: 5.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Bile duct cancer: 51.9	Liver - Hepatocytes									HPA004943, HPA050892	Enhanced		Supported	Plasma membrane							Cluster 62: Liver - Hemostasis	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 13: Hepatocytes - Oxidoreductase activity	Plasma membrane		HPA004943: AB_1854758, HPA050892: AB_2681265		unprognostic (5.36e-2)	unprognostic (1.25e-1)	unprognostic (6.95e-2)		unprognostic (1.63e-2)	unprognostic (1.89e-2)	unprognostic (7.09e-2)		unprognostic (3.08e-2)	unprognostic (1.54e-2)	unprognostic (7.37e-2)		unprognostic (1.50e-1)	unprognostic (6.61e-3)		unprognostic (2.36e-3)	Hepatocytes
SLC17A2	NPT3	ENSG00000112337	Solute carrier family 17 member 2	O00624	6	25912754-25930691	Metabolic proteins, Predicted membrane proteins, Transporters	Ion transport, Sodium transport, Symport, Transport			Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	165	liver: 79.5	Cell type enriched	Detected in some	18	Hepatocytes: 27.3	Cancer enriched	Detected in some	8	liver cancer: 14.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected			HPA038270	Uncertain										Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA038270: AB_10672511							prognostic favorable (8.54e-4)						unprognostic (1.90e-2)		unprognostic (4.14e-2)			Hepatocytes
C9		ENSG00000113600	Complement C9	P02748	5	39284140-39424868	Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins	Complement alternate pathway, Complement pathway, Cytolysis, Immunity, Innate immunity		Age-related macular degeneration, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	288	liver: 1397.0	Cell type enriched	Detected in some	7	Hepatocytes: 1962.5	Cancer enriched	Detected in single	244	liver cancer: 90.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in many			CAB002151, HPA029577	Uncertain				Secreted to blood			69600000000	64000000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 29: Hepatocytes - Metabolism			CAB002151: AB_563670, HPA029577: AB_10603779	unprognostic (1.00e-1)	unprognostic (1.57e-1)	unprognostic (1.50e-1)		unprognostic (2.01e-1)	unprognostic (6.58e-2)	unprognostic (1.30e-1)	unprognostic (2.91e-1)	unprognostic (5.49e-3)		unprognostic (1.91e-2)	unprognostic (1.29e-2)	unprognostic (2.19e-2)	unprognostic (9.43e-5)	unprognostic (1.36e-1)	unprognostic (1.80e-1)	unprognostic (2.04e-1)	Hepatocytes
KNG1	BDK, BK, KNG	ENSG00000113889	Kininogen 1	P01042	3	186717348-186744410	Disease related genes, Plasma proteins, Predicted secreted proteins	Blood coagulation, Hemostasis, Inflammatory response	Protease inhibitor, Thiol protease inhibitor, Vasoactive, Vasodilator	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	7	liver: 3195.2	Cell type enriched	Detected in some	6	Hepatocytes: 1674.3	Cancer enriched	Detected in some	126	liver cancer: 608.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	17	Gastric cancer: 7.0;liver cancer: 9.1	Kidney - Ascending Loop of Henle cells, Liver - Hepatocytes, Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected			HPA001616, HPA001645, CAB009809	Enhanced				Secreted to blood			90000000000	47000000000		Cluster 85: Liver - Metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB009809: AB_2134781, HPA001616: AB_1079216, HPA001645: AB_1079215	unprognostic (3.88e-1)	unprognostic (1.63e-1)	unprognostic (2.82e-1)	unprognostic (3.27e-1)	unprognostic (8.30e-3)	unprognostic (2.04e-1)	prognostic favorable (1.28e-6)	unprognostic (1.29e-2)	unprognostic (1.10e-1)	unprognostic (1.97e-2)	unprognostic (9.96e-2)	unprognostic (1.65e-1)	unprognostic (3.45e-3)	unprognostic (5.20e-2)	unprognostic (2.46e-1)	unprognostic (4.52e-2)		Hepatocytes
HRG	HPRG, HRGP	ENSG00000113905	Histidine rich glycoprotein	P04196	3	186660216-186678234	Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins	Angiogenesis, Blood coagulation, Chemotaxis, Fibrinolysis, Hemostasis	Heparin-binding	Disease variant, Thrombophilia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	173	liver: 5433.2	Cell type enriched	Detected in some	9	Hepatocytes: 401.6	Cancer enriched	Detected in some	262	liver cancer: 406.7	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Ascending Loop of Henle cells, Liver - Hepatocytes	Not detected	Not detected			Not detected	Not detected			HPA050269, HPA054598	Supported				Secreted to blood			120000000000	28000000000		Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism			HPA050269: AB_2681068, HPA054598: AB_2682539		unprognostic (2.67e-1)		unprognostic (1.74e-2)		unprognostic (7.58e-5)	prognostic favorable (9.64e-5)	unprognostic (1.44e-1)		unprognostic (2.98e-3)	unprognostic (2.22e-1)		unprognostic (1.55e-2)	unprognostic (1.14e-1)	unprognostic (5.50e-2)	unprognostic (1.05e-1)	unprognostic (1.46e-2)	Hepatocytes
PROC		ENSG00000115718	Protein C, inactivator of coagulation factors Va and VIIIa	P04070	2	127418427-127429242	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Blood coagulation, Hemostasis	Hydrolase, Protease, Serine protease	Cancer-related genes, Disease variant, FDA approved drug targets, Thrombophilia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	40	liver: 598.5	Cell type enriched	Detected in many	4	Hepatocytes: 343.5	Cancer enriched	Detected in many	22	liver cancer: 118.3	Low region specificity	Detected in many			Immune cell enriched	Detected in some	9	plasmacytoid DC: 59.7	Lineage enriched	Detected in many	9	dendritic cells: 59.7	Cancer enriched	Detected in many	5	liver cancer: 25.6	Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes, Skin - Outer root sheath cells					Low region specificity	Detected in all			HPA005550, CAB016721, CAB016792	Approved				Secreted to blood				5200000000	Cluster 3: Plasmacytoid DCs - Unknown function	Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB016721: , CAB016792: , HPA005550: AB_1079687	unprognostic (2.46e-2)	unprognostic (1.08e-1)	unprognostic (1.38e-1)	unprognostic (1.58e-1)	unprognostic (6.64e-2)	unprognostic (3.13e-2)	unprognostic (4.90e-3)	unprognostic (2.63e-1)	unprognostic (1.67e-1)	unprognostic (3.29e-1)	unprognostic (3.74e-3)	unprognostic (2.56e-2)	unprognostic (8.12e-3)	unprognostic (2.01e-2)	unprognostic (1.71e-1)	unprognostic (4.60e-3)	unprognostic (8.06e-2)	Hepatocytes
CFHR3	CFHL3, DOWN16, FHR-3, FHR3, HLF4	ENSG00000116785	Complement factor H related 3	Q02985	1	196774813-196795407	Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins			Hemolytic uremic syndrome	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	582	liver: 505.7	Cell type enriched	Detected in some	4	Hepatocytes: 141.1	Cancer enriched	Detected in single	80	liver cancer: 27.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		thyroid cancer: 2.9															Secreted to blood			582000000	3100000000		Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 29: TT & NCI-H1385 - Synaptic signal transduction	Cluster 29: Hepatocytes - Metabolism				unprognostic (1.73e-1)	unprognostic (2.11e-1)	unprognostic (7.16e-2)	unprognostic (6.77e-2)	unprognostic (4.46e-1)	unprognostic (4.20e-3)	prognostic favorable (2.86e-5)	unprognostic (1.78e-1)	unprognostic (2.05e-2)	unprognostic (1.98e-1)	unprognostic (1.19e-2)	unprognostic (6.11e-3)	unprognostic (2.06e-10)	unprognostic (2.67e-4)	unprognostic (3.00e-1)	unprognostic (3.29e-2)	unprognostic (1.32e-1)	Hepatocytes
HSD11B1	HSD11, HSD11B, SDR26C1	ENSG00000117594	Hydroxysteroid 11-beta dehydrogenase 1	P28845	1	209686178-209734949	Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted intracellular proteins	Lipid metabolism, Steroid metabolism	Oxidoreductase	Disease variant, FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	13	liver: 968.3	Cell type enriched	Detected in many	12	Hepatocytes: 637.6	Cancer enriched	Detected in all	28	liver cancer: 197.4	Low region specificity	Detected in all			Immune cell enhanced	Detected in some		memory CD4 T-cell: 5.6	Lineage enriched	Detected in single	17	T-cells: 5.6	Cancer enhanced	Detected in many		Esophageal cancer: 19.5	Colon - Fibroblasts, Kidney - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA047729	Enhanced								110000	Cluster 35: T-regs - Unknown function	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 59: Fibroblasts - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			HPA047729: AB_2680135	unprognostic (1.08e-3)	unprognostic (2.13e-1)	unprognostic (2.32e-1)	unprognostic (1.40e-1)	unprognostic (1.57e-1)	unprognostic (3.68e-1)	unprognostic (2.02e-2)	unprognostic (1.12e-1)	unprognostic (1.30e-1)	unprognostic (3.63e-2)	unprognostic (8.35e-3)	unprognostic (8.69e-2)	prognostic unfavorable (1.97e-10)	unprognostic (3.41e-2)	unprognostic (3.91e-2)	unprognostic (6.45e-2)	unprognostic (1.59e-2)	Hepatocytes
SERPINC1	AT3, ATIII, MGC22579	ENSG00000117601	Serpin family C member 1	P01008	1	173903800-173917327	Candidate cardiovascular disease genes, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted secreted proteins	Blood coagulation, Hemostasis	Heparin-binding, Protease inhibitor, Serine protease inhibitor	Disease variant, FDA approved drug targets, Thrombophilia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	1341	liver: 5056.6	Cell type enriched	Detected in some	30	Hepatocytes: 2568.1	Cancer enriched	Detected in some	871	liver cancer: 1504.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	5	Gastric cancer: 2.5;liver cancer: 7.6	Kidney - Proximal tubular cells, Liver - Hepatocytes	Not detected	Not detected			Low region specificity	Detected in many			HPA001816, CAB016790, HPA024007	Supported				Secreted to blood				120000000000	Cluster 45: Eosinophils - Innate immune response	Cluster 62: Liver - Hemostasis	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB016790: , HPA001816: AB_1079926, HPA024007: AB_1856732	unprognostic (1.28e-2)	unprognostic (2.22e-1)	unprognostic (3.83e-2)	unprognostic (5.98e-2)	unprognostic (6.91e-2)	unprognostic (1.93e-2)	prognostic favorable (3.40e-5)	unprognostic (1.75e-2)	unprognostic (8.67e-2)	unprognostic (3.48e-2)	unprognostic (4.74e-2)	unprognostic (1.91e-1)	unprognostic (2.36e-2)	unprognostic (5.28e-3)	unprognostic (5.80e-2)	unprognostic (6.35e-2)	unprognostic (8.21e-2)	Hepatocytes
TTR	CTS, CTS1, HsT2651, PALB	ENSG00000118271	Transthyretin	P02766	18	31557009-31598833	Cancer-related genes, Disease related genes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Transport	Hormone, Thyroid hormone	Amyloidosis, Cancer-related genes, Disease variant, FDA approved drug targets, Neuropathy	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	7	choroid plexus: 142023.1	Cell type enriched	Detected in many	7	Hepatocytes: 26918.3	Group enriched	Detected in many	28	liver cancer: 928.2;pancreatic cancer: 666.0	Group enriched	Detected in all	7	cerebellum: 621.7;hippocampal formation: 1730.9;thalamus: 688.2	Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in many	10	Gastric cancer: 190.6;liver cancer: 219.1	Liver - Hepatocytes, Pancreas - Alpha cells, Testis - Early spermatids	Group enriched	Detected in all	5	basal ganglia: 1538.3;hippocampal formation: 4891.0;pons and medulla: 5758.5;thalamus: 3400.4	Region enhanced	Detected in all		medulla oblongata: 1381.8	CAB002517, HPA002550, CAB062567, CAB073406	Supported		Approved	Golgi apparatus	Secreted to blood			345000000000	99000000000	Cluster 1: Neutrophils - Mixed function	Cluster 88: Choroid plexus - Transmembrane transport	Cluster 35: Liver cancer - Metabolism	Cluster 13: Hepatocytes - Oxidoreductase activity	Golgi apparatus		CAB002517: AB_563965, CAB062567: AB_2665620, CAB073406: , HPA002550: AB_1080419	unprognostic (6.79e-3)		unprognostic (3.38e-2)	unprognostic (4.10e-1)	unprognostic (1.74e-1)		unprognostic (1.84e-2)	unprognostic (8.15e-2)	unprognostic (3.74e-2)		unprognostic (9.66e-3)	unprognostic (8.72e-2)	unprognostic (1.23e-2)	unprognostic (8.35e-3)	unprognostic (5.26e-1)		unprognostic (3.52e-2)	Hepatocytes
ARG1		ENSG00000118520	Arginase 1	P05089	6	131470832-131584332	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins	Adaptive immunity, Arginine metabolism, Immunity, Innate immunity, Urea cycle	Hydrolase	Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	4	liver: 1203.5	Cell type enriched	Detected in some	18	Hepatocytes: 1111.5	Cancer enriched	Detected in some	45	liver cancer: 167.7	Low region specificity	Detected in single			Immune cell enriched	Detected in some	5	neutrophil: 44.9	Lineage enriched	Detected in many	5	granulocytes: 44.9	Group enriched	Detected in some	7	Leukemia: 1.6;liver cancer: 1.8	Adipose visceral - Neutrophils, Heart muscle - Neutrophils, Lung - Neutrophil_2, Skeletal muscle - Neutrophils, Skin - Keratinocyte (granular), Stomach - Neutrophils, Thyroid - Neutrophils	Region enhanced	Detected in single		cerebellum: 2.4	Low region specificity	Detected in all			HPA003595, CAB009434, HPA024006, CAB056159, CAB080011	Enhanced								9500000	Cluster 9: Neutrophils - Innate immune response	Cluster 60: Liver - Hemostasis & Lipid metabolism	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 13: Hepatocytes - Oxidoreductase activity			CAB009434: AB_2058955, CAB056159: AB_2665582, CAB080011: , HPA003595: AB_1078190, HPA024006: AB_1844987	unprognostic (2.00e-1)	unprognostic (2.09e-1)	unprognostic (2.49e-1)	unprognostic (1.74e-1)	unprognostic (9.95e-2)	unprognostic (7.96e-2)	unprognostic (7.73e-2)	unprognostic (1.68e-1)	unprognostic (1.22e-1)	unprognostic (1.56e-2)	unprognostic (7.55e-3)	unprognostic (8.35e-2)	unprognostic (1.25e-2)	unprognostic (2.90e-2)	unprognostic (2.75e-1)	unprognostic (1.11e-2)	unprognostic (1.79e-2)	Hepatocytes
CPN1		ENSG00000120054	Carboxypeptidase N subunit 1	P15169	10	100042193-100081869	Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins		Carboxypeptidase, Hydrolase, Metalloprotease, Protease	Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	54	liver: 81.6	Cell type enriched	Detected in some	4	Hepatocytes: 35.8	Group enriched	Detected in some	12	liver cancer: 26.6;melanoma: 7.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	5	skin cancer: 33.8	Liver - Hepatocytes	Low region specificity	Detected in some			Not detected	Not detected								Secreted to blood				13000000000		Cluster 62: Liver - Hemostasis	Cluster 16: Skin cancer - Melanocyte processes	Cluster 29: Hepatocytes - Metabolism						unprognostic (2.97e-2)	unprognostic (2.23e-2)			unprognostic (3.93e-2)		unprognostic (1.64e-1)		unprognostic (6.75e-2)		unprognostic (2.93e-2)	unprognostic (5.26e-2)	unprognostic (2.63e-1)			Hepatocytes
PLG		ENSG00000122194	Plasminogen	P00747	6	160702238-160754097	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted secreted proteins	Blood coagulation, Fibrinolysis, Hemostasis, Tissue remodeling	Hydrolase, Protease, Serine protease	Cancer-related genes, Disease variant, FDA approved drug targets, Thrombophilia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	11	liver: 2666.4	Cell type enriched	Detected in some	5	Hepatocytes: 1638.0	Cancer enriched	Detected in some	84	liver cancer: 180.7	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	6	liver cancer: 2.2	Kidney - Proximal tubular cells, Kidney - Proximal tubular cells, Liver - Hepatocytes, Lung - Respiratory ciliated cells					Low region specificity	Detected in many			CAB000668, CAB016678, HPA021602, HPA048823, HPA053770	Supported		Approved	Vesicles	Secreted to blood			140000000000	45000000000		Cluster 85: Liver - Metabolism	Cluster 35: Liver cancer - Metabolism	Cluster 29: Hepatocytes - Metabolism	Vesicles		CAB000668: , CAB016678: AB_1621208, HPA021602: AB_1855453, HPA048823: AB_2680532, HPA053770: AB_2682256		unprognostic (1.70e-1)		unprognostic (2.16e-3)	unprognostic (2.44e-1)		unprognostic (8.54e-3)	unprognostic (1.41e-1)		unprognostic (1.76e-3)	unprognostic (6.28e-2)	unprognostic (7.25e-2)	prognostic favorable (4.22e-4)	unprognostic (3.97e-3)	unprognostic (5.21e-2)		unprognostic (2.33e-2)	Hepatocytes
