Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
TEX101	CT131, MGC4766, SGRG, SPATA44, TES101RP	ENSG00000131126	Testis expressed 101	Q9BY14	19	43401496-43418597	Predicted membrane proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	5	testis: 117.7	Cell type enriched	Detected in some	11	Spermatocytes: 960.0	Low cancer specificity	Detected in some			Region enriched	Detected in many	5	cerebral cortex: 21.5	Immune cell enriched	Detected in single	557	basophil: 55.7	Lineage enriched	Detected in single	557	granulocytes: 55.7	Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Low region specificity	Detected in single			HPA041915, HPA042513	Enhanced				Secreted in male reproductive system					Cluster 38: Basophils - Unknown function	Cluster 78: Testis - Spermatogenesis	Cluster 41: Non-specific - Cilium assembly	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis			HPA041915: AB_10795268, HPA042513: AB_10795507	unprognostic (2.50e-2)	unprognostic (5.67e-4)	unprognostic (2.64e-1)	unprognostic (6.89e-2)	unprognostic (1.87e-1)	unprognostic (5.78e-4)		unprognostic (1.70e-1)	unprognostic (2.84e-2)	unprognostic (6.54e-2)	unprognostic (4.06e-1)	unprognostic (2.49e-2)	unprognostic (1.67e-7)	unprognostic (8.83e-2)	unprognostic (2.24e-1)	unprognostic (7.49e-2)	unprognostic (7.04e-2)	Spermatocytes
FTHL17	CT38	ENSG00000132446	Ferritin heavy chain like 17	Q9BXU8	X	31071233-31072041	Predicted intracellular proteins	Iron storage			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	19	testis: 4.0	Cell type enriched	Detected in some	13	Spermatocytes: 19.6	Cancer enhanced	Detected in some		testis cancer: 2.3	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		Gastric cancer: 2.4						Not detected	Not detected														Cluster 83: Testis - Spermatogenesis	Cluster 39: Non-specific - Unknown function	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis																		unprognostic (5.67e-2)			Spermatocytes
SYCP3		ENSG00000139351	Synaptonemal complex protein 3	Q8IZU3	12	101728648-101739472	Disease related genes, Human disease related genes, Predicted intracellular proteins	Cell cycle, Cell division, Meiosis	DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	146	testis: 82.9	Cell type enriched	Detected in many	4	Spermatocytes: 897.2	Cancer enriched	Detected in single	16	testis cancer: 5.7	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	25	Myeloma: 8.5	Testis - Spermatocytes	Low region specificity	Detected in many			Low region specificity	Detected in all			CAB032978, HPA039635, HPA043938	Enhanced									Cluster 46: Basophils - DNA binding	Cluster 74: Testis - Spermatogenesis	Cluster 44: Myeloma - Humoral immune response	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis			CAB032978: AB_656732, HPA039635: AB_2676607, HPA043938: AB_2678740	unprognostic (2.86e-3)	unprognostic (3.91e-1)	unprognostic (3.18e-1)	unprognostic (9.61e-3)	unprognostic (1.40e-1)	unprognostic (1.22e-2)	unprognostic (7.49e-2)	unprognostic (1.65e-1)	unprognostic (1.82e-1)	unprognostic (2.86e-2)	unprognostic (7.15e-3)	unprognostic (7.81e-3)	unprognostic (4.85e-2)	unprognostic (1.93e-2)	unprognostic (2.24e-1)	unprognostic (4.07e-2)	unprognostic (5.86e-4)	Spermatocytes
DMRTC2		ENSG00000142025	DMRT like family C2	Q8IXT2	19	41844743-41852333	Predicted intracellular proteins, Transcription factors	Differentiation, Sexual differentiation, Transcription, Transcription regulation	DNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	106	testis: 40.9	Cell type enriched	Detected in some	6	Spermatocytes: 171.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected			HPA045016	Uncertain										Cluster 74: Testis - Spermatogenesis	Cluster 4: Non-specific - Transcription	Cluster 31: Spermatocytes - Spermatogenesis			HPA045016: AB_10960404	unprognostic (6.80e-3)			unprognostic (4.38e-2)								unprognostic (5.36e-2)		unprognostic (2.69e-1)	unprognostic (1.02e-1)			Spermatocytes
HORMAD1	CT46, DKFZP434A1315	ENSG00000143452	HORMA domain containing 1	Q86X24	1	150698060-150720895	Predicted intracellular proteins	Differentiation, Meiosis, Oogenesis, Spermatogenesis			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	17	testis: 117.8	Cell type enriched	Detected in some	6	Spermatocytes: 724.2	Cancer enhanced	Detected in many		testis cancer: 6.9	Not detected	Not detected			Immune cell enhanced	Detected in single		neutrophil: 1.2	Low lineage specificity	Detected in single			Cancer enhanced	Detected in many		Gallbladder cancer: 17.7	Testis - Spermatocytes	Not detected	Not detected			Low region specificity	Detected in some			HPA028346, HPA037850	Enhanced		Approved	Nucleoplasm,Nucleoli		Yes	No			Cluster 1: Neutrophils - Mixed function	Cluster 83: Testis - Spermatogenesis	Cluster 40: Non-specific - Enzymes	Cluster 31: Spermatocytes - Spermatogenesis	Nucleoplasm	Nucleoli	HPA028346: AB_2672564, HPA037850: AB_10696358	unprognostic (7.21e-2)	unprognostic (7.88e-2)	unprognostic (1.05e-1)	unprognostic (8.15e-2)	unprognostic (9.06e-2)	unprognostic (3.91e-3)	unprognostic (4.08e-2)	unprognostic (1.76e-1)	unprognostic (1.50e-1)	unprognostic (1.72e-1)	unprognostic (1.56e-2)	unprognostic (5.17e-3)	unprognostic (3.79e-9)	unprognostic (3.32e-2)	unprognostic (1.18e-1)	unprognostic (1.27e-1)	unprognostic (3.49e-2)	Spermatocytes
ANKRD31	FLJ40191	ENSG00000145700	Ankyrin repeat domain 31	Q8N7Z5	5	75068275-75236911	Predicted intracellular proteins	DNA recombination, Meiosis			Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	7	testis: 4.9	Cell type enriched	Detected in some	5	Spermatocytes: 151.0	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Low region specificity	Detected in some			HPA038028, HPA057566	Enhanced		Approved	Nucleoplasm,Nucleoli,Vesicles,Centrosome						Cluster 35: T-regs - Unknown function	Cluster 78: Testis - Spermatogenesis	Cluster 44: Myeloma - Humoral immune response	Cluster 31: Spermatocytes - Spermatogenesis	Nucleoplasm, Centrosome	Nucleoli, Vesicles	HPA038028: AB_10672615, HPA057566: AB_2683470	unprognostic (1.37e-1)	unprognostic (4.28e-2)	unprognostic (5.25e-2)	unprognostic (5.57e-2)	unprognostic (1.65e-1)	unprognostic (5.72e-2)	unprognostic (4.81e-2)	unprognostic (2.52e-2)	unprognostic (3.63e-1)	unprognostic (1.83e-1)	unprognostic (1.02e-2)	unprognostic (1.69e-1)	unprognostic (3.00e-2)	unprognostic (4.46e-2)	unprognostic (5.48e-2)	unprognostic (1.24e-2)	unprognostic (1.40e-1)	Spermatocytes
H2BC1	bA317E16.3, H2BFU, HIST1H2BA, STBP, TSH2B	ENSG00000146047	H2B clustered histone 1	Q96A08	6	25726777-25727345	Predicted intracellular proteins		DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	18	testis: 6.4	Cell type enriched	Detected in some	4	Spermatocytes: 132.8	Cancer enriched	Detected in single	5	testis cancer: 0.6	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Proximal tubular cells	Not detected	Not detected			Not detected	Not detected			CAB011603, HPA042205, HPA043013	Enhanced										Cluster 78: Testis - Spermatogenesis	Cluster 4: Non-specific - Transcription	Cluster 31: Spermatocytes - Spermatogenesis			CAB011603: AB_2118143, HPA042205: AB_2677900, HPA043013: AB_2678269															unprognostic (3.94e-1)			Spermatocytes
CCNB3		ENSG00000147082	Cyclin B3	Q8WWL7	X	50202713-50351914	Predicted intracellular proteins	Cell cycle, Cell division, Meiosis	Cyclin		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		epididymis: 4.8;testis: 5.9	Cell type enriched	Detected in some	5	Spermatocytes: 50.2	Not detected	Not detected			Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some			Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Testis - Spermatocytes	Not detected	Not detected			Low region specificity	Detected in all			HPA000496			Approved	Nuclear speckles						Cluster 36: GdT-cells - Adaptive immune response	Cluster 68: Epididymis - Unknown function	Cluster 44: Myeloma - Humoral immune response	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Nuclear speckles		HPA000496: AB_1078605	unprognostic (1.57e-1)	unprognostic (1.99e-1)	unprognostic (7.19e-2)	unprognostic (1.06e-1)	unprognostic (9.96e-3)	unprognostic (8.11e-2)	unprognostic (1.86e-1)	unprognostic (1.82e-2)	unprognostic (1.34e-2)	unprognostic (1.48e-3)	unprognostic (6.93e-2)	unprognostic (2.50e-1)	unprognostic (1.67e-1)	unprognostic (4.73e-2)	unprognostic (1.87e-1)	unprognostic (4.51e-2)	unprognostic (2.63e-2)	Spermatocytes
TEX12		ENSG00000150783	Testis expressed 12	Q9BXU0	11	112167372-112172556	Predicted intracellular proteins	Meiosis			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	15	retina: 8.6;testis: 20.7	Cell type enriched	Detected in some	11	Spermatocytes: 212.1	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Low region specificity	Detected in many			HPA038289, HPA038290	Enhanced									Cluster 45: Eosinophils - Innate immune response	Cluster 77: Retina - Visual perception	Cluster 37: Ovarian cancer RMG-I - Cellular stress response	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis			HPA038289: AB_10672742, HPA038290: AB_2675934	unprognostic (1.49e-1)	unprognostic (6.57e-2)	unprognostic (1.01e-1)	unprognostic (2.92e-2)	unprognostic (1.07e-1)	unprognostic (2.93e-3)	unprognostic (2.03e-1)	unprognostic (1.55e-1)	unprognostic (1.26e-1)	unprognostic (1.21e-1)	unprognostic (2.91e-1)	unprognostic (9.20e-4)	unprognostic (1.71e-2)	unprognostic (2.97e-1)	unprognostic (6.54e-2)	unprognostic (4.10e-2)	unprognostic (3.16e-3)	Spermatocytes
RAD9B	FLJ40346	ENSG00000151164	RAD9 checkpoint clamp component B	Q6WBX8	12	110501655-110533556	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	13	testis: 11.3	Cell type enriched	Detected in some	7	Spermatocytes: 109.0	Low cancer specificity	Detected in some			Not detected	Not detected			Immune cell enriched	Detected in single	5	basophil: 4.7	Lineage enriched	Detected in single	5	granulocytes: 4.7	Low cancer specificity	Detected in single			Testis - Spermatocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA040643	Approved									Cluster 34: Basophils - Unknown function	Cluster 74: Testis - Spermatogenesis	Cluster 66: Myeloid cells - Innate immune response	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis			HPA040643: AB_10805716	unprognostic (2.32e-1)	unprognostic (2.55e-5)	unprognostic (4.76e-2)	unprognostic (1.30e-3)	unprognostic (2.93e-1)	unprognostic (6.27e-3)	unprognostic (5.44e-2)	unprognostic (2.00e-1)	unprognostic (1.56e-2)	unprognostic (1.22e-1)	unprognostic (5.92e-2)	unprognostic (2.26e-1)	unprognostic (2.68e-3)	unprognostic (7.33e-2)	unprognostic (1.99e-1)	unprognostic (2.15e-2)	unprognostic (1.80e-2)	Spermatocytes
SLC25A31	ANT4, DKFZP434N1235	ENSG00000151475	Solute carrier family 25 member 31	Q9H0C2	4	127730400-127774292	Predicted membrane proteins, Transporters	Antiport, Differentiation, Spermatogenesis, Transport			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	272	testis: 47.3	Cell type enriched	Detected in some	6	Spermatocytes: 172.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Early spermatids, Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected			HPA015064, HPA016841, HPA046835, HPA071684	Uncertain		Enhanced	Mitochondria							Cluster 74: Testis - Spermatogenesis	Cluster 56: Neurons - Neuronal signaling	Cluster 31: Spermatocytes - Spermatogenesis	Mitochondria		HPA015064: AB_1847691, HPA016841: AB_1847690, HPA046835: AB_2679831, HPA071684: AB_2686431					unprognostic (8.15e-2)									unprognostic (1.62e-1)	unprognostic (2.70e-1)	unprognostic (5.32e-1)		Spermatocytes
ASZ1	ALP1, ANKL1, C7orf7, CT1.19, GASZ, Orf3	ENSG00000154438	Ankyrin repeat, SAM and basic leucine zipper domain containing 1	Q8WWH4	7	117363222-117428123	Predicted intracellular proteins, Predicted membrane proteins	Differentiation, Meiosis, RNA-mediated gene silencing, Spermatogenesis	Developmental protein		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	15	testis: 10.7	Cell type enriched	Detected in some	4	Spermatocytes: 72.9	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected			HPA020558	Enhanced		Approved	Nucleoplasm,Cytosol							Cluster 78: Testis - Spermatogenesis	Cluster 64: Lymphoma - Humoral immune response	Cluster 31: Spermatocytes - Spermatogenesis	Cytosol	Nucleoplasm	HPA020558: AB_1845123								unprognostic (4.30e-1)				unprognostic (1.87e-1)			unprognostic (1.42e-1)			Spermatocytes
PSMA8	MGC26605, PSMA7L	ENSG00000154611	Proteasome 20S subunit alpha 8	Q8TAA3	18	26133852-26193355	Enzymes, Plasma proteins, Predicted intracellular proteins	Differentiation, Spermatogenesis			Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	10	testis: 16.9	Cell type enriched	Detected in some	12	Spermatocytes: 218.6	Not detected	Not detected			Not detected	Not detected			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in many			Group enriched	Detected in some	8	Gallbladder cancer: 3.5;lymphoma: 5.2;Myeloma: 4.1	Testis - Early spermatids, Testis - Spermatocytes	Not detected	Not detected			Not detected	Not detected													Cluster 32: T-cells - Unknown function	Cluster 83: Testis - Spermatogenesis	Cluster 64: Lymphoma - Humoral immune response	Cluster 31: Spermatocytes - Spermatogenesis				unprognostic (5.39e-3)	unprognostic (7.45e-5)			unprognostic (2.94e-1)	unprognostic (3.04e-2)		unprognostic (1.59e-1)	unprognostic (2.72e-1)	unprognostic (1.99e-1)	unprognostic (8.30e-2)		unprognostic (7.54e-4)	unprognostic (4.80e-2)	unprognostic (1.15e-1)	unprognostic (2.56e-1)		Spermatocytes
SFR1	bA373N18.1, C10orf78, FLJ41960, MEI5, MEIR5	ENSG00000156384	SWI5 dependent homologous recombination repair protein 1	Q86XK3	10	104122058-104126385	Predicted intracellular proteins	DNA damage, DNA repair, Transcription, Transcription regulation			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in many	4	Spermatocytes: 237.6	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Testis - Spermatocytes	Low region specificity	Detected in all			Low region specificity	Detected in many			HPA039617	Uncertain		Supported	Nucleoplasm,Nucleoli rim,Centrosome						Cluster 44: Non-specific - Transcription	Cluster 32: Brain & Lymphoid tissue - Unknown function	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Nucleoli rim	Nucleoplasm, Centrosome	HPA039617: AB_10805482	unprognostic (2.79e-2)	unprognostic (2.58e-3)	unprognostic (1.94e-2)	unprognostic (3.78e-1)	unprognostic (8.54e-2)	unprognostic (4.42e-3)	prognostic unfavorable (2.59e-5)	unprognostic (6.20e-2)	unprognostic (9.39e-2)	unprognostic (5.19e-2)	unprognostic (8.88e-3)	unprognostic (2.21e-2)	prognostic unfavorable (2.23e-4)	unprognostic (2.86e-2)	unprognostic (4.66e-2)	unprognostic (8.44e-2)	unprognostic (2.24e-2)	Spermatocytes
BUB1B	Bub1A, BUBR1, MAD3L, SSK1	ENSG00000156970	BUB1 mitotic checkpoint serine/threonine kinase B	O60566	15	40161023-40221123	Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins	Apoptosis, Cell cycle, Cell division, Mitosis	Kinase, Serine/threonine-protein kinase, Transferase	Cancer-related genes, Disease variant, Tumor suppressor	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		bone marrow: 17.8;lymphoid tissue: 35.7;testis: 22.2	Cell type enriched	Detected in many	4	Spermatocytes: 81.4	Low cancer specificity	Detected in all			Not detected	Not detected			Immune cell enhanced	Detected in single		naive B-cell: 1.1	Low lineage specificity	Detected in single			Low cancer specificity	Detected in all			Colon - Mitotic cells (Colon), Heart muscle - Mitotic cells (Heart), Lung - Mitotic cells (Lung), Skin - Mitotic cells (Skin), Stomach - Mitotic cells (Stomach), Testis - Spermatocytes, Thyroid - Mitotic cells (Thyroid)	Low region specificity	Detected in many							HPA008419			Supported	Cytosol		Yes	Yes			Cluster 24: B-cells - Unknown function	Cluster 53: Non-specific - Cell cycle regulation	Cluster 45: Non-specific - Cell proliferation	Cluster 43: Non-specific - Cell proliferation	Cytosol		HPA008419: AB_1078308	unprognostic (4.40e-2)	unprognostic (2.23e-1)	unprognostic (4.65e-2)	unprognostic (2.44e-3)	unprognostic (9.66e-2)	unprognostic (3.52e-2)	prognostic unfavorable (7.43e-6)	prognostic unfavorable (3.56e-4)	unprognostic (3.69e-3)	unprognostic (2.32e-1)	prognostic unfavorable (1.79e-4)	unprognostic (1.76e-2)	unprognostic (0.00e+0)	unprognostic (3.75e-2)	unprognostic (4.66e-2)	unprognostic (2.20e-1)	unprognostic (3.94e-2)	Spermatocytes
SYCE2	CESC1	ENSG00000161860	Synaptonemal complex central element protein 2	Q6PIF2	19	12898786-12919293	Metabolic proteins, Predicted intracellular proteins	Cell cycle, Cell division, Meiosis			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	8	testis: 26.7	Cell type enriched	Detected in some	5	Spermatocytes: 225.4	Low cancer specificity	Detected in many			Low region specificity	Detected in some			Immune cell enhanced	Detected in single		NK-cell: 2.7	Lineage enhanced	Detected in single		NK-cells: 2.7	Low cancer specificity	Detected in many			Testis - Early spermatids	Low region specificity	Detected in many			Low region specificity	Detected in all			HPA042080, HPA062919	Enhanced		Supported	Nucleoplasm						Cluster 15: NK-cells - Transcription	Cluster 23: Testis - Cell cycle regulation	Cluster 4: Non-specific - Transcription	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Nucleoplasm		HPA042080: AB_10794411, HPA062919: AB_2684905	unprognostic (3.00e-1)	prognostic favorable (3.85e-5)	unprognostic (9.99e-3)	prognostic unfavorable (9.91e-4)	unprognostic (1.75e-1)	unprognostic (3.48e-2)	unprognostic (2.19e-1)	unprognostic (1.75e-1)	unprognostic (1.78e-1)	unprognostic (8.28e-3)	unprognostic (1.30e-2)	unprognostic (8.39e-4)	unprognostic (1.79e-10)	unprognostic (7.55e-3)	unprognostic (9.93e-2)	unprognostic (1.09e-1)	unprognostic (7.87e-5)	Spermatocytes
MEIOB	C16orf73, MGC35212	ENSG00000162039	Meiosis specific with OB-fold	Q8N635	16	1833986-1884294	Disease related genes, Human disease related genes, Predicted intracellular proteins	Meiosis	DNA-binding, Exonuclease, Hydrolase, Nuclease		Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	34	testis: 37.0	Cell type enriched	Detected in some	12	Spermatocytes: 496.6	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Bone cancer: 21.3;Rhabdoid: 20.7	Adipose visceral - Mesothelial cells, Testis - Spermatocytes	Not detected	Not detected			Low region specificity	Detected in all														Cluster 83: Testis - Spermatogenesis	Cluster 14: Bone cancer - Transcription	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis				unprognostic (7.18e-2)	unprognostic (1.91e-1)			unprognostic (3.04e-2)		unprognostic (9.73e-2)	unprognostic (1.67e-1)	unprognostic (7.68e-3)	unprognostic (2.00e-2)		unprognostic (2.68e-2)	unprognostic (7.30e-3)	unprognostic (1.34e-1)	unprognostic (3.80e-1)		unprognostic (2.18e-3)	Spermatocytes
HESX1	ANF, RPX	ENSG00000163666	HESX homeobox 1	Q9UBX0	3	57197838-57227606	Disease related genes, Human disease related genes, Predicted intracellular proteins, Transcription factors	Transcription, Transcription regulation	Developmental protein, DNA-binding	Disease variant, Dwarfism	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in many	5	Spermatocytes: 32.7	Cancer enriched	Detected in many	4	testis cancer: 6.4	Low region specificity	Detected in all			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in many			Low cancer specificity	Detected in many				Not detected	Not detected			Low region specificity	Detected in all			HPA024187	Approved		Approved	Nucleoplasm						Cluster 49: Eosinophils - Unknown function	Cluster 27: Brain & Skin - Unknown function	Cluster 6: BEWO - Unknown function	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis	Nucleoplasm		HPA024187: AB_1850620	unprognostic (6.47e-2)	unprognostic (1.66e-3)	unprognostic (5.50e-2)	unprognostic (1.19e-3)	unprognostic (5.04e-2)	unprognostic (2.83e-2)	unprognostic (3.96e-1)	unprognostic (3.21e-2)	unprognostic (1.93e-1)	unprognostic (3.46e-3)	unprognostic (9.48e-2)	unprognostic (2.79e-3)	unprognostic (1.39e-3)	unprognostic (4.17e-2)	unprognostic (3.15e-2)	unprognostic (4.50e-3)	unprognostic (1.14e-1)	Spermatocytes
PRDM9	KMT8B, MSBP3, PFM6, ZNF899	ENSG00000164256	PR/SET domain 9	Q9NQV7	5	23443586-23528093	Enzymes, Predicted intracellular proteins, Transcription factors	Meiosis, Transcription, Transcription regulation	Activator, Chromatin regulator, DNA-binding, Methyltransferase, Transferase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		brain: 4.5;epididymis: 1.6;testis: 4.0	Cell type enriched	Detected in some	11	Spermatocytes: 39.6	Not detected	Not detected			Low region specificity	Detected in many			Low immune cell specificity	Detected in some			Low lineage specificity	Detected in single			Cancer enhanced	Detected in some		thyroid cancer: 3.7	Testis - Spermatocytes									HPA059555	Uncertain									Cluster 33: Neutrophils - Chromatin organization	Cluster 76: Brain & Bone marrow - Chromatin organization	Cluster 44: Myeloma - Humoral immune response	Cluster 76: Spermatocytes & Spermatogonia - Spermatogenesis			HPA059555: AB_2684061							unprognostic (1.23e-4)			unprognostic (8.64e-2)				unprognostic (2.18e-2)	unprognostic (8.34e-2)		unprognostic (4.11e-1)	Spermatocytes
H2AC1	bA317E16.2, H2AFR, HIST1H2AA	ENSG00000164508	H2A clustered histone 1	Q96QV6	6	25726063-25726562	Plasma proteins, Predicted intracellular proteins		DNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	19	testis: 6.6	Cell type enriched	Detected in some	4	Spermatocytes: 626.2	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Kidney - Proximal tubular cells	Not detected	Not detected			Not detected	Not detected			HPA041189	Supported		Approved	Nucleoplasm							Cluster 83: Testis - Spermatogenesis	Cluster 4: Non-specific - Transcription	Cluster 31: Spermatocytes - Spermatogenesis	Nucleoplasm		HPA041189: AB_2677357													unprognostic (4.53e-1)					Spermatocytes
TERB2	C15orf43, MGC33951	ENSG00000167014	Telomere repeat binding bouquet formation protein 2	Q8NHR7	15	44956687-44979229	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	11	testis: 22.0	Cell type enriched	Detected in some	5	Spermatocytes: 139.0	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Liver - Hepatocytes, Skin - Sebaceous gland cells, Testis - Early spermatids	Not detected	Not detected			Low region specificity	Detected in some			HPA041780			Uncertain	Nucleoplasm,Nucleoli		No					Cluster 83: Testis - Spermatogenesis	Cluster 35: Liver cancer - Metabolism	Cluster 31: Spermatocytes - Spermatogenesis	Nucleoli	Nucleoplasm	HPA041780: AB_10796460							unprognostic (1.42e-3)					unprognostic (4.19e-2)		unprognostic (1.29e-1)	unprognostic (3.62e-1)			Spermatocytes
