Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
GADD45G	CR6, DDIT2, GADD45gamma, GRP17	ENSG00000130222	Growth arrest and DNA damage inducible gamma	O95257	9	89605012-89606555	Cancer-related genes, Plasma proteins, Predicted intracellular proteins	Apoptosis, Differentiation	Developmental protein	Cancer-related genes	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		heart muscle: 317.8;liver: 366.0	Cell type enriched	Detected in many	4	Syncytiotrophoblasts: 1722.1	Cancer enhanced	Detected in all		prostate cancer: 79.8	Low region specificity	Detected in all			Immune cell enriched	Detected in single	6	eosinophil: 4.9	Lineage enriched	Detected in single	24	granulocytes: 4.9	Cancer enhanced	Detected in many		prostate cancer: 26.3		Low region specificity	Detected in all			Low region specificity	Detected in all			HPA023606	Approved									Cluster 49: Eosinophils - Unknown function	Cluster 85: Liver - Metabolism	Cluster 41: Non-specific - Cilium assembly	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA023606: AB_1849409	unprognostic (5.84e-2)	unprognostic (1.61e-2)	unprognostic (1.08e-2)	prognostic favorable (7.06e-4)	unprognostic (4.45e-2)	unprognostic (1.85e-1)	unprognostic (1.77e-3)	unprognostic (3.75e-2)	unprognostic (7.65e-3)	unprognostic (4.16e-3)	prognostic favorable (3.80e-5)	unprognostic (1.11e-1)	unprognostic (1.63e-2)	unprognostic (4.95e-1)	unprognostic (3.88e-2)	unprognostic (3.41e-1)	unprognostic (1.22e-1)	Syncytiotrophoblasts
GDF15	MIC-1, MIC1, NAG-1, PDF, PLAB, PTGFB	ENSG00000130513	Growth differentiation factor 15	Q99988	19	18374731-18389176	Cancer-related genes, Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins		Cytokine, Growth factor	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		kidney: 371.8;urinary bladder: 175.4	Cell type enriched	Detected in many	4	Syncytiotrophoblasts: 4993.8	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in some		neutrophil: 2.7	Group enriched	Detected in many	5	granulocytes: 2.7;monocytes: 1.2	Cancer enhanced	Detected in all		prostate cancer: 813.0;skin cancer: 1185.1		Not detected	Not detected			Not detected	Not detected			HPA011191, CAB062554, HPA070957	Enhanced		Enhanced	Golgi apparatus	Secreted to blood			1260000	960000	Cluster 1: Neutrophils - Mixed function	Cluster 7: Kidney - Transmembrane transport	Cluster 37: Ovarian cancer RMG-I - Cellular stress response	Cluster 5: Bronchus - Unknown function	Golgi apparatus		CAB062554: AB_2665632, HPA011191: AB_1078962, HPA070957: AB_2732168	unprognostic (1.04e-1)	unprognostic (1.89e-2)	unprognostic (3.45e-2)	unprognostic (3.36e-2)	unprognostic (2.04e-2)	unprognostic (2.39e-2)	unprognostic (2.03e-2)	unprognostic (2.30e-2)	unprognostic (2.80e-1)	unprognostic (2.89e-1)	unprognostic (5.09e-2)	unprognostic (1.46e-1)	unprognostic (6.55e-3)	unprognostic (3.81e-2)	unprognostic (8.45e-2)	unprognostic (1.25e-1)	unprognostic (3.04e-3)	Syncytiotrophoblasts
EPS8L1	DRC3, FLJ20258, MGC23164, MGC4642	ENSG00000131037	EPS8 like 1	Q8TE68	19	55072020-55087923	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		esophagus: 124.3;skin 1: 59.7	Cell type enriched	Detected in many	4	Syncytiotrophoblasts: 510.9	Low cancer specificity	Detected in many			Not detected	Not detected			Immune cell enhanced	Detected in some		eosinophil: 2.3	Low lineage specificity	Detected in many			Low cancer specificity	Detected in many			Adipose visceral - Mesothelial cells, Liver - Cholangiocyte, Skin - Keratinocyte (granular), Stomach - Gastric mucous cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA041851, HPA043545	Uncertain		Supported	Cytosol						Cluster 52: Eosinophils - Transcription	Cluster 11: Squamous epithelial cells - Epithelial cell function	Cluster 10: Ovarian & Endometrial cancers - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Cytosol		HPA041851: AB_2677706, HPA043545: AB_2678544	unprognostic (1.91e-1)	unprognostic (2.06e-1)	prognostic unfavorable (4.44e-4)	unprognostic (7.18e-2)	unprognostic (9.33e-2)	unprognostic (2.54e-2)	unprognostic (4.61e-2)	unprognostic (1.43e-1)	unprognostic (1.62e-1)	unprognostic (9.43e-2)	unprognostic (5.84e-3)	unprognostic (2.65e-2)	unprognostic (3.85e-3)	unprognostic (5.04e-3)	unprognostic (3.02e-1)	unprognostic (5.41e-3)	unprognostic (2.63e-1)	Syncytiotrophoblasts
SLC52A1	FLJ10060, GPCR42, GPR172B, hRFT1, PAR2, RFVT1	ENSG00000132517	Solute carrier family 52 member 1	Q9NWF4	17	5032600-5052009	Disease related genes, Metabolic proteins, Predicted membrane proteins	Transport	Host cell receptor for virus entry, Receptor		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	19	intestine: 35.8;placenta: 18.4;skin 1: 11.1	Cell type enriched	Detected in some	4	Syncytiotrophoblasts: 842.6	Low cancer specificity	Detected in many			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	4	cervical cancer: 9.3;Esophageal cancer: 5.9;head and neck cancer: 4.5	Lung - Respiratory ciliated cells																			Cluster 11: Basophils - Unknown function	Cluster 56: Intestine - Transmembrane transport	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 67: Syncytiotrophoblasts - Pregnancy				unprognostic (8.81e-3)	prognostic favorable (9.54e-4)	unprognostic (9.34e-2)	unprognostic (7.30e-4)	unprognostic (6.31e-2)	unprognostic (1.24e-1)	unprognostic (1.05e-1)	unprognostic (3.82e-3)	unprognostic (1.72e-1)	unprognostic (2.36e-1)	unprognostic (1.15e-1)	unprognostic (7.19e-2)	unprognostic (5.17e-5)	unprognostic (1.37e-1)	unprognostic (1.03e-1)	unprognostic (4.07e-2)	unprognostic (6.60e-2)	Syncytiotrophoblasts
CGA	FSHA, GPA1, GPHa, GPHA1, HCG, LHA, TSHA	ENSG00000135346	Glycoprotein hormones, alpha polypeptide	P01215	6	87085498-87095106	Cancer-related genes, Plasma proteins, Predicted secreted proteins		Hormone	Cancer-related genes	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	6	pituitary gland: 4389.4	Cell type enriched	Detected in some	18	Syncytiotrophoblasts: 115392.2	Cancer enhanced	Detected in many		breast cancer: 10.9;testis cancer: 13.0	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in many	21	testis cancer: 1437.9		Region enriched	Detected in many	6	hypothalamus: 22.2	Region enriched	Detected in many	40	hypothalamus: 82.2	CAB023350, HPA029698	Enhanced				Secreted to blood					Cluster 17: Basophils - Unknown function	Cluster 26: Pituitary gland - Hormone signaling	Cluster 40: Non-specific - Enzymes	Cluster 67: Syncytiotrophoblasts - Pregnancy			CAB023350: AB_617281, HPA029698: AB_2673153	unprognostic (1.66e-1)	unprognostic (2.10e-1)		unprognostic (3.22e-5)	unprognostic (1.46e-2)	unprognostic (1.51e-1)	unprognostic (2.69e-2)	unprognostic (3.17e-1)			unprognostic (7.04e-3)	unprognostic (1.51e-1)		unprognostic (2.85e-1)	unprognostic (4.32e-2)	unprognostic (8.32e-2)	unprognostic (9.15e-3)	Syncytiotrophoblasts
CYP19A1	ARO, ARO1, aromatase, CPV1, CYAR, CYP19, P-450AROM	ENSG00000137869	Cytochrome P450 family 19 subfamily A member 1	P11511	15	51208057-51338601	Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins	Lipid metabolism	Monooxygenase, Oxidoreductase	Cancer-related genes, Disease variant, FDA approved drug targets, Pseudohermaphroditism	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	14	placenta: 124.4	Cell type enriched	Detected in some	10	Syncytiotrophoblasts: 2701.8	Cancer enhanced	Detected in single		glioma: 0.6	Group enriched	Detected in many	4	amygdala: 4.8;hypothalamus: 4.1;medulla oblongata: 1.4;midbrain: 2.0;thalamus: 3.7	Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	5	lymphoma: 6.2;testis cancer: 16.3	Testis - Early spermatids	Not detected	Not detected			Low region specificity	Detected in all			CAB000355, HPA051194	Enhanced		Uncertain	Mitochondria						Cluster 9: Neutrophils - Innate immune response	Cluster 28: Placenta - Pregnancy	Cluster 50: L-1236 & L-428 - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Mitochondria		CAB000355: , HPA051194: AB_2681381	unprognostic (9.41e-2)	unprognostic (7.44e-2)	unprognostic (9.52e-5)	unprognostic (6.81e-2)	unprognostic (2.72e-1)	unprognostic (4.25e-4)	unprognostic (5.18e-5)	unprognostic (1.54e-3)	unprognostic (2.38e-2)	unprognostic (2.52e-1)	unprognostic (1.97e-1)	unprognostic (5.37e-2)	unprognostic (1.54e-5)	unprognostic (2.52e-3)	unprognostic (2.11e-1)	unprognostic (1.40e-2)	unprognostic (1.11e-1)	Syncytiotrophoblasts
SLC40A1	FPN1, HFE4, IREG1, MTP1, SLC11A3	ENSG00000138449	Solute carrier family 40 member 1	Q9NP59	2	189560590-189583758	Disease related genes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Ion transport, Iron transport, Transport		Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in many	5	Syncytiotrophoblasts: 2777.3	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in many		neutrophil: 326.2	Low lineage specificity	Detected in many			Cancer enhanced	Detected in many		Leukemia: 72.6;liver cancer: 52.6		Low region specificity	Detected in all			Low region specificity	Detected in all			HPA065634	Approved		Approved	Nucleoplasm,Plasma membrane,Cytosol						Cluster 5: Granulocytes - Unknown function	Cluster 14: B-cells - Humoral immune response	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 67: Syncytiotrophoblasts - Pregnancy	Plasma membrane, Cytosol	Nucleoplasm	HPA065634: AB_2685524	unprognostic (1.28e-2)	unprognostic (1.73e-2)	unprognostic (9.41e-2)	unprognostic (1.83e-2)	unprognostic (8.00e-3)	unprognostic (1.36e-2)	unprognostic (1.66e-1)	unprognostic (6.22e-2)	unprognostic (6.65e-2)	unprognostic (1.84e-1)	unprognostic (6.43e-2)	unprognostic (6.44e-2)	prognostic favorable (8.55e-5)	unprognostic (4.66e-1)	unprognostic (1.61e-1)	unprognostic (8.96e-2)	unprognostic (4.11e-2)	Syncytiotrophoblasts
SLC49A4	DIRC2, FLJ14784, RCC4	ENSG00000138463	Solute carrier family 49 member 4	Q96SL1	3	122795069-122881139	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Transport			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in all			Cell type enriched	Detected in many	4	Syncytiotrophoblasts: 276.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in all			Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Macrophages	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA072579			Supported	Vesicles						Cluster 8: Neutrophils - Inflammatory response	Cluster 80: Striated muscle - Unknown function	Cluster 6: BEWO - Unknown function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Vesicles		HPA072579: AB_2686536	unprognostic (1.40e-1)	unprognostic (8.53e-3)	unprognostic (1.20e-1)	unprognostic (1.09e-1)	unprognostic (1.16e-1)	unprognostic (5.36e-2)	prognostic unfavorable (7.48e-4)	unprognostic (9.74e-2)	unprognostic (2.58e-1)	unprognostic (3.95e-2)	prognostic unfavorable (5.81e-5)	unprognostic (1.87e-1)	prognostic favorable (8.81e-11)	unprognostic (2.36e-1)	unprognostic (2.64e-1)	unprognostic (1.73e-1)	unprognostic (7.13e-2)	Syncytiotrophoblasts
CRH	CRF, CRH1	ENSG00000147571	Corticotropin releasing hormone	P06850	8	66176376-66178464	Plasma proteins, Predicted secreted proteins		Hormone		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	21	brain: 137.2	Cell type enriched	Detected in some	6	Syncytiotrophoblasts: 192.0	Cancer enriched	Detected in some	28	urothelial cancer: 34.5	Region enriched	Detected in many	6	medulla oblongata: 137.2	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	15	Rhabdoid: 935.3	Pancreas - Alpha cells, Testis - Late spermatids	Low region specificity	Detected in many			Region enhanced	Detected in many		pons: 25.1						Secreted to blood			10000			Cluster 73: Brain - Neuropeptide signaling	Cluster 22: Rhabdoid cancers - Neuronal signaling	Cluster 67: Syncytiotrophoblasts - Pregnancy								unprognostic (1.62e-1)						unprognostic (9.68e-2)				unprognostic (1.00e-1)	unprognostic (9.55e-2)	unprognostic (7.22e-3)	Syncytiotrophoblasts
RDH13	SDR7C3	ENSG00000160439	Retinol dehydrogenase 13	Q8NBN7	19	55039108-55071291	Enzymes, Metabolic proteins, Predicted intracellular proteins	Lipid metabolism	Oxidoreductase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in all	5	Syncytiotrophoblasts: 245.2	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Heart muscle - Cardiomyocytes, Stomach - Gastric mucous cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA042006	Approved		Supported	Mitochondria,Cytosol	Intracellular and membrane					Cluster 32: T-cells - Unknown function	Cluster 31: Skin - Epidermis development	Cluster 4: Non-specific - Transcription	Cluster 67: Syncytiotrophoblasts - Pregnancy	Mitochondria, Cytosol		HPA042006: AB_10960270	unprognostic (9.26e-2)	unprognostic (1.14e-2)	unprognostic (1.08e-1)	unprognostic (2.15e-2)	unprognostic (8.74e-2)	unprognostic (1.08e-2)	unprognostic (2.48e-1)	unprognostic (3.60e-2)	unprognostic (1.82e-1)	unprognostic (9.42e-3)	unprognostic (1.61e-1)	unprognostic (2.45e-3)	prognostic favorable (2.09e-4)	unprognostic (2.19e-2)	unprognostic (2.23e-1)	unprognostic (2.12e-2)	unprognostic (1.66e-3)	Syncytiotrophoblasts
SLC13A4	SUT-1, SUT1	ENSG00000164707	Solute carrier family 13 member 4	Q9UKG4	7	135681237-135729258	Metabolic proteins, Predicted membrane proteins, Transporters	Ion transport, Sodium transport, Symport, Transport			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	15	choroid plexus: 809.0	Cell type enriched	Detected in some	4	Syncytiotrophoblasts: 770.1	Cancer enhanced	Detected in single		testis cancer: 1.3	Region enhanced	Detected in many		hippocampal formation: 45.4	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Brain cancer: 2.1;testis cancer: 3.1	Testis - Sertoli cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA048582	Enhanced										Cluster 88: Choroid plexus - Transmembrane transport	Cluster 47: Retina - Visual perception	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA048582: AB_2680450	unprognostic (2.40e-1)	unprognostic (2.51e-1)	unprognostic (9.70e-3)	unprognostic (1.78e-1)	unprognostic (7.69e-2)	unprognostic (3.96e-6)	unprognostic (3.33e-2)	unprognostic (1.32e-1)	unprognostic (8.56e-3)	unprognostic (9.23e-2)	unprognostic (2.89e-1)	unprognostic (1.87e-1)	unprognostic (2.30e-6)	unprognostic (1.53e-1)	unprognostic (3.07e-2)	unprognostic (2.00e-1)	unprognostic (6.73e-2)	Syncytiotrophoblasts
MUC15		ENSG00000169550	Mucin 15, cell surface associated	Q8N387	11	26559032-26572263	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	26	epididymis: 1949.7	Cell type enriched	Detected in many	9	Syncytiotrophoblasts: 965.0	Cancer enriched	Detected in many	11	thyroid cancer: 56.7	Region enriched	Detected in single	7	basal ganglia: 4.5	Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		testis cancer: 12.0	Kidney - Ascending Loop of Henle cells, Prostate - Prostate basal glandular cells, Testis - Early spermatids	Group enriched	Detected in some	4	cerebellum: 1.2;thalamus: 1.4	Low region specificity	Detected in many			HPA026110, HPA073304	Enhanced				Intracellular and membrane						Cluster 30: Epididymis - Antimicrobial activity	Cluster 44: Myeloma - Humoral immune response	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA026110: AB_1854200, HPA073304: 	unprognostic (1.49e-1)	unprognostic (2.08e-3)		unprognostic (7.71e-5)		unprognostic (5.09e-3)	unprognostic (2.77e-2)	unprognostic (3.04e-2)	unprognostic (6.58e-2)	unprognostic (1.12e-1)	unprognostic (9.44e-3)	unprognostic (1.98e-1)	unprognostic (7.27e-3)	unprognostic (4.96e-3)	unprognostic (1.09e-1)	unprognostic (5.70e-2)	unprognostic (4.54e-3)	Syncytiotrophoblasts
KISS1		ENSG00000170498	KiSS-1 metastasis suppressor	Q15726	1	204190341-204196491	Cancer-related genes, Disease related genes, Human disease related genes, Predicted secreted proteins			Cancer-related genes, Disease variant, Hypogonadotropic hypogonadism	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	22	placenta: 233.1	Cell type enriched	Detected in many	31	Syncytiotrophoblasts: 1384.1	Cancer enhanced	Detected in many		urothelial cancer: 9.2	Region enriched	Detected in some	6	hypothalamus: 10.7	Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Lung - Alveolar cells type 2, Testis - Late spermatids					Not detected	Not detected			CAB017775, HPA035542	Enhanced		Approved	Vesicles	Secreted in female reproductive system				860000		Cluster 28: Placenta - Pregnancy	Cluster 3: HUVEC & TIME - Signal transduction	Cluster 67: Syncytiotrophoblasts - Pregnancy	Vesicles		CAB017775: , HPA035542: AB_2674677	unprognostic (9.64e-2)	unprognostic (1.78e-2)	unprognostic (1.86e-2)	unprognostic (1.18e-2)	unprognostic (3.89e-1)	unprognostic (6.87e-2)	unprognostic (1.87e-1)	unprognostic (3.28e-2)		unprognostic (1.28e-2)	unprognostic (4.51e-2)	unprognostic (1.63e-1)	unprognostic (8.98e-12)	unprognostic (2.25e-1)	unprognostic (2.91e-2)	unprognostic (1.76e-1)	prognostic favorable (6.29e-6)	Syncytiotrophoblasts
PSG6		ENSG00000170848	Pregnancy specific beta-1-glycoprotein 6	Q00889	19	42902086-42919563	Predicted intracellular proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	35	placenta: 49.4	Cell type enriched	Detected in some	120	Syncytiotrophoblasts: 381.4	Not detected	Not detected			Region enhanced	Detected in single		cerebellum: 1.4	Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	8	Sarcoma: 10.7;testis cancer: 3.9										HPA046327	Supported				Secreted in female reproductive system				65000000		Cluster 28: Placenta - Pregnancy	Cluster 20: Connective tissue cells - ECM organization	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA046327: AB_2679624						unprognostic (4.23e-1)												Syncytiotrophoblasts
BPGM		ENSG00000172331	Bisphosphoglycerate mutase	P07738	7	134646811-134679816	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins	Glycolysis	Hydrolase, Isomerase	Congenital erythrocytosis, Disease variant, Hereditary hemolytic anemia	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in all		bone marrow: 87.3	Cell type enriched	Detected in all	5	Syncytiotrophoblasts: 500.8	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all			Testis - Early spermatids, Testis - Spermatocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA016493, HPA028735	Enhanced		Approved	Nucleoplasm,Nucleoli,Nucleoli rim					81000000	Cluster 2: Granulocytes - Unknown function	Cluster 67: Neutrophils - Humoral immune response	Cluster 34: Rabdoid cancer - Embryonic development	Cluster 67: Syncytiotrophoblasts - Pregnancy	Nucleoli, Nucleoli rim	Nucleoplasm	HPA016493: AB_1845414, HPA028735: AB_10600791	unprognostic (2.56e-1)	prognostic favorable (7.95e-4)	unprognostic (3.19e-1)	unprognostic (3.94e-1)	unprognostic (1.78e-1)	unprognostic (5.22e-2)	unprognostic (3.81e-3)	unprognostic (1.96e-1)	unprognostic (7.74e-2)	unprognostic (4.67e-3)	unprognostic (7.42e-2)	unprognostic (5.69e-2)	prognostic favorable (1.54e-8)	unprognostic (2.18e-1)	unprognostic (1.35e-1)	unprognostic (2.73e-1)	unprognostic (3.78e-2)	Syncytiotrophoblasts
GREM2	CKTSF1B2, DAND3, FLJ21195, Prdc	ENSG00000180875	Gremlin 2, DAN family BMP antagonist	Q9H772	1	240489573-240612155	Disease related genes, Human disease related genes, Predicted secreted proteins		Cytokine, Developmental protein, Heparin-binding	Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in many		gallbladder: 31.4;liver: 26.3	Cell type enriched	Detected in many	10	Syncytiotrophoblasts: 316.2	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Neuroblastoma: 5.9	Kidney - Fibroblasts, Skeletal muscle - Skeletal myocytes	Low region specificity	Detected in many			Low region specificity	Detected in many			CAB009920	Approved				Secreted to blood				12000	Cluster 16: MAIT-cells - Unknown function	Cluster 41: Intestine & Liver - Lipid metabolism	Cluster 20: Connective tissue cells - ECM organization	Cluster 67: Syncytiotrophoblasts - Pregnancy			CAB009920: AB_2279266	unprognostic (2.01e-1)	unprognostic (2.49e-1)	unprognostic (7.41e-2)	unprognostic (7.58e-3)	unprognostic (2.82e-3)	unprognostic (1.34e-1)	unprognostic (8.18e-2)	unprognostic (1.90e-1)	unprognostic (1.31e-2)	unprognostic (6.40e-2)	unprognostic (2.78e-1)	unprognostic (1.97e-2)	unprognostic (3.07e-8)	unprognostic (1.22e-1)	unprognostic (2.36e-1)	unprognostic (5.13e-2)	unprognostic (1.38e-2)	Syncytiotrophoblasts
IGSF5	JAM4	ENSG00000183067	Immunoglobulin superfamily member 5	Q9NSI5	21	39745407-39802096	Predicted membrane proteins				Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Low tissue specificity	Detected in some			Cell type enriched	Detected in some	11	Syncytiotrophoblasts: 139.9	Cancer enhanced	Detected in some		testis cancer: 2.3	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Heart muscle - Cardiomyocytes, Prostate - Prostate glandular cells, Skin - Eccrine sweat gland cells									HPA057282	Uncertain		Approved	Focal adhesion sites							Cluster 26: Pituitary gland - Hormone signaling	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 67: Syncytiotrophoblasts - Pregnancy	Focal adhesion sites		HPA057282: AB_2683395	unprognostic (1.06e-1)	unprognostic (2.53e-1)	unprognostic (7.06e-2)	unprognostic (9.73e-5)	unprognostic (1.56e-2)	unprognostic (3.15e-1)		unprognostic (1.41e-1)	unprognostic (2.18e-2)	unprognostic (2.09e-1)	unprognostic (8.35e-2)	unprognostic (9.61e-2)	unprognostic (4.01e-1)	unprognostic (4.18e-1)	unprognostic (3.75e-2)	unprognostic (6.89e-2)	unprognostic (1.07e-2)	Syncytiotrophoblasts
PSG9	PSG11, PSGII	ENSG00000183668	Pregnancy specific beta-1-glycoprotein 9	Q00887	19	43211791-43269530	Plasma proteins, Predicted membrane proteins, Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in single	135	placenta: 106.3	Cell type enriched	Detected in some	25	Syncytiotrophoblasts: 222.5	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		breast cancer: 27.5;Rhabdoid: 25.3										HPA046327	Supported				Secreted in female reproductive system				43000000		Cluster 28: Placenta - Pregnancy	Cluster 20: Connective tissue cells - ECM organization	Cluster 67: Syncytiotrophoblasts - Pregnancy			HPA046327: AB_2679624	unprognostic (9.32e-2)	unprognostic (3.28e-1)				unprognostic (2.15e-1)												Syncytiotrophoblasts
KRTAP19-1	KAP19.1	ENSG00000184351	Keratin associated protein 19-1	Q8IUB9	21	30479706-30480367	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	116	skin 1: 16.5	Cell type enriched	Detected in single	8	Syncytiotrophoblasts: 2.4	Cancer enriched	Detected in some	19	melanoma: 17.4	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	27	skin cancer: 11.2	Skin - Hair cortex cells																				Cluster 61: Skin - Cornification	Cluster 16: Skin cancer - Melanocyte processes	Cluster 67: Syncytiotrophoblasts - Pregnancy									unprognostic (2.36e-2)			unprognostic (8.67e-2)									Syncytiotrophoblasts
