Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
SLC7A10	asc-1	ENSG00000130876	Solute carrier family 7 member 10	Q9NS82	19	33208664-33225850	Metabolic proteins, Predicted membrane proteins, Transporters	Amino-acid transport, Transport			Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	6	adipose tissue: 31.8;brain: 12.7;breast: 12.7	Cell type enriched	Detected in some	4	Astrocytes: 39.5	Low cancer specificity	Detected in some			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	4	Bone cancer: 1.6;Gastric cancer: 1.0	Adipose subcutaneous - Adipocytes (Subcutaneous), Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast), Skin - Adipocytes (Skin)	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA041884, HPA057036	Uncertain		Uncertain	Nucleoplasm,Nucleoli							Cluster 57: Non-specific - Angiogenesis	Cluster 35: Liver cancer - Metabolism	Cluster 63: Astrocytes - Nervous system maintenance	Nucleoplasm, Nucleoli		HPA041884: AB_10794494, HPA057036: AB_2683317	unprognostic (1.85e-2)	unprognostic (1.69e-3)	unprognostic (2.79e-2)	unprognostic (1.79e-6)	unprognostic (1.16e-1)	unprognostic (2.08e-1)	unprognostic (1.31e-1)	unprognostic (4.98e-3)	unprognostic (4.64e-2)	unprognostic (1.96e-1)	unprognostic (3.28e-3)	unprognostic (1.10e-1)	unprognostic (2.22e-2)	unprognostic (1.34e-3)	unprognostic (8.91e-2)	unprognostic (3.47e-1)	unprognostic (2.18e-2)	Astrocytes
GFAP	FLJ45472	ENSG00000131095	Glial fibrillary acidic protein	P14136	17	44903159-44916937	Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins			Disease variant, Leukodystrophy	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	6	brain: 13076.3	Cell type enriched	Detected in some	5	Astrocytes: 370.1	Cancer enriched	Detected in some	368	glioma: 2468.0	Low region specificity	Detected in all			Immune cell enhanced	Detected in some		neutrophil: 6.2	Group enriched	Detected in many	5	granulocytes: 6.2;NK-cells: 1.7	Cancer enriched	Detected in all	51	Brain cancer: 186.9		Low region specificity	Detected in all			Low region specificity	Detected in all			CAB000039, HPA056030, HPA063513	Enhanced	Supported	Supported	Intermediate filaments		No	No		170000000	Cluster 33: Neutrophils - Chromatin organization	Cluster 70: Brain - Nervous system development	Cluster 10: Ovarian & Endometrial cancers - Unknown function	Cluster 63: Astrocytes - Nervous system maintenance	Intermediate filaments		CAB000039: AB_10013382, HPA056030: AB_2683015, HPA063513: AB_2685027	unprognostic (1.79e-2)	unprognostic (2.74e-1)	unprognostic (9.83e-2)	unprognostic (2.12e-5)	unprognostic (4.08e-1)	unprognostic (5.09e-1)	unprognostic (1.26e-1)	unprognostic (6.53e-2)	unprognostic (6.57e-3)	unprognostic (7.35e-2)	unprognostic (5.86e-2)	unprognostic (1.24e-1)	unprognostic (7.63e-2)	unprognostic (2.75e-5)	unprognostic (1.49e-1)	unprognostic (1.66e-1)	unprognostic (1.64e-1)	Astrocytes
NHSL1	bA43P8.1, C6orf63, KIAA1357	ENSG00000135540	NHS like 1	Q5SYE7	6	138422043-138692571	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		intestine: 23.2	Cell type enriched	Detected in many	4	Astrocytes: 486.5	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in some		intermediate monocyte: 1.6;non-classical monocyte: 1.6	Low lineage specificity	Detected in single			Low cancer specificity	Detected in all			Liver - Hepatocytes, Lung - Alveolar cells type 2, Skin - Keratinocyte (other)	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA029966, HPA029967	Uncertain		Approved	Nucleoplasm,Nuclear membrane						Cluster 7: Monocytes - Unknown function	Cluster 45: Intestine - Brush border	Cluster 16: Skin cancer - Melanocyte processes	Cluster 63: Astrocytes - Nervous system maintenance	Nuclear membrane	Nucleoplasm	HPA029966: AB_10601972, HPA029967: AB_2673271	unprognostic (1.85e-1)	unprognostic (9.71e-2)	unprognostic (6.19e-2)	unprognostic (1.81e-1)	unprognostic (1.01e-1)	unprognostic (1.93e-1)	unprognostic (3.27e-1)	unprognostic (8.34e-2)	unprognostic (5.21e-2)	unprognostic (9.99e-2)	unprognostic (1.10e-1)	unprognostic (8.00e-2)	unprognostic (4.19e-2)	unprognostic (3.73e-2)	unprognostic (1.52e-1)	unprognostic (6.55e-2)	unprognostic (4.06e-2)	Astrocytes
BMPR1B	ALK6, CDw293	ENSG00000138696	Bone morphogenetic protein receptor type 1B	O00238	4	94757955-95158448	CD markers, Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins	Chondrogenesis	Kinase, Receptor, Serine/threonine-protein kinase, Transferase	Disease variant, Dwarfism	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 20.1;cervix: 24.7;prostate: 22.4	Cell type enriched	Detected in many	4	Astrocytes: 465.6	Cancer enhanced	Detected in many		breast cancer: 32.4;prostate cancer: 24.7	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		prostate cancer: 12.2	Adipose subcutaneous - Smooth muscle cells, Liver - Hepatic stellate cells, Lung - Respiratory ciliated cells, Prostate - Prostate glandular cells, Testis - Spermatogonia	Low region specificity	Detected in all			Low region specificity	Detected in all														Cluster 57: Non-specific - Angiogenesis	Cluster 34: Rabdoid cancer - Embryonic development	Cluster 63: Astrocytes - Nervous system maintenance				unprognostic (2.25e-1)	unprognostic (1.80e-2)	unprognostic (1.40e-3)	prognostic favorable (2.84e-4)	unprognostic (1.57e-1)	unprognostic (4.22e-2)	unprognostic (1.92e-1)	unprognostic (2.86e-2)	unprognostic (2.95e-2)	unprognostic (1.01e-1)	unprognostic (3.97e-2)	unprognostic (3.93e-1)	unprognostic (1.62e-3)	unprognostic (7.89e-4)	unprognostic (6.22e-2)	unprognostic (3.81e-3)	unprognostic (2.63e-2)	Astrocytes
SLCO1C1	OATP-F, OATP1, OATP1C1, SLC21A14	ENSG00000139155	Solute carrier organic anion transporter family member 1C1	Q9NYB5	12	20695332-20753386	Metabolic proteins, Predicted membrane proteins, Transporters	Ion transport, Transport			Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in some	7	brain: 22.2;choroid plexus: 28.3;pituitary gland: 8.1	Cell type enriched	Detected in some	12	Astrocytes: 283.1	Cancer enriched	Detected in single	17	glioma: 4.6	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	4	cervical cancer: 1.2	Kidney - Fibroblasts, Testis - Early spermatids, Testis - Late spermatids	Low region specificity	Detected in all			Low region specificity	Detected in many														Cluster 88: Choroid plexus - Transmembrane transport	Cluster 40: Non-specific - Enzymes	Cluster 63: Astrocytes - Nervous system maintenance				unprognostic (1.15e-1)	unprognostic (8.18e-4)	unprognostic (1.16e-1)	unprognostic (2.50e-1)	unprognostic (4.64e-1)	unprognostic (3.16e-2)	unprognostic (1.76e-1)	unprognostic (7.32e-2)	unprognostic (8.89e-2)	unprognostic (1.23e-1)	unprognostic (4.38e-2)	unprognostic (2.70e-2)	unprognostic (2.37e-4)	unprognostic (1.56e-3)	unprognostic (1.51e-1)	unprognostic (3.35e-1)	unprognostic (1.76e-2)	Astrocytes
STON2	STN2, STNB2	ENSG00000140022	Stonin 2	Q8WXE9	14	81260656-81436465	Plasma proteins, Predicted intracellular proteins	Endocytosis			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	5	brain: 79.8	Cell type enriched	Detected in many	4	Astrocytes: 245.5	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in single		intermediate monocyte: 1.2	Lineage enriched	Detected in single	4	monocytes: 1.2	Low cancer specificity	Detected in many			Prostate - Urothelial cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA003086	Enhanced		Approved	Nucleoli,Cytosol						Cluster 7: Monocytes - Unknown function	Cluster 65: Brain - Ion transport	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 63: Astrocytes - Nervous system maintenance	Nucleoli, Cytosol		HPA003086: AB_2302748	unprognostic (5.28e-2)	unprognostic (9.83e-3)	unprognostic (1.34e-1)	prognostic unfavorable (4.96e-4)	unprognostic (2.50e-1)	unprognostic (1.11e-1)	unprognostic (1.73e-2)	unprognostic (3.55e-2)	unprognostic (1.30e-1)	unprognostic (1.38e-1)	unprognostic (3.30e-1)	unprognostic (9.88e-2)	unprognostic (9.19e-2)	unprognostic (5.82e-3)	unprognostic (1.37e-1)	unprognostic (6.15e-2)	unprognostic (1.44e-1)	Astrocytes
PRDM16	KIAA1675, KMT8F, MEL1, MGC166915, PFM13	ENSG00000142611	PR/SET domain 16	Q9HAZ2	1	3069168-3438621	Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Transcription factors	Differentiation, Transcription, Transcription regulation	Activator, DNA-binding, Methyltransferase, Repressor, Transferase	Cancer-related genes, Cardiomyopathy, Disease variant	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		choroid plexus: 16.2	Cell type enriched	Detected in many	5	Astrocytes: 168.3	Low cancer specificity	Detected in many			Low region specificity	Detected in many			Immune cell enriched	Detected in single	16	NK-cell: 2.4	Lineage enriched	Detected in single	16	NK-cells: 2.4	Cancer enhanced	Detected in many		Bile duct cancer: 4.5	Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Smooth muscle cells, Colon - Enteric glia cells, Skeletal muscle - Smooth muscle cells	Region enriched	Detected in many	5	basal ganglia: 15.7	Low region specificity	Detected in many			HPA050343, HPA060467			Supported	Nucleoplasm						Cluster 22: NK-cells - Unknown function	Cluster 88: Choroid plexus - Transmembrane transport	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 63: Astrocytes - Nervous system maintenance	Nucleoplasm		HPA050343: AB_2681099, HPA060467: AB_2684287	unprognostic (2.44e-1)	unprognostic (1.44e-1)	unprognostic (5.31e-4)	unprognostic (1.27e-1)	unprognostic (1.14e-1)	unprognostic (3.95e-2)	unprognostic (9.15e-3)	unprognostic (5.68e-4)	unprognostic (2.58e-1)	unprognostic (2.07e-2)	unprognostic (5.21e-2)	unprognostic (1.71e-1)	unprognostic (7.80e-6)	unprognostic (2.14e-1)	unprognostic (1.73e-1)	prognostic unfavorable (4.70e-5)	unprognostic (4.06e-2)	Astrocytes
LRIG1	DKFZP586O1624, LIG-1, LIG1	ENSG00000144749	Leucine rich repeats and immunoglobulin like domains 1	Q96JA1	3	66378797-66501263	Predicted membrane proteins, Transporters				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		pancreas: 144.4	Cell type enriched	Detected in many	5	Astrocytes: 320.7	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in single		T-reg: 1.1	Lineage enhanced	Detected in single		T-cells: 1.1	Low cancer specificity	Detected in many			Adipose visceral - Adipocytes (Visceral), Breast - Breast glandular cells, Testis - Spermatogonia	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA011846	Approved		Approved	Cytosol					78000	Cluster 35: T-regs - Unknown function	Cluster 22: Non-specific - Unknown function	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 63: Astrocytes - Nervous system maintenance	Cytosol		HPA011846: AB_2668545	unprognostic (6.41e-2)	unprognostic (4.18e-2)	unprognostic (4.35e-3)	unprognostic (4.58e-2)	unprognostic (2.12e-2)	unprognostic (2.28e-1)	unprognostic (2.32e-1)	prognostic favorable (3.01e-5)	unprognostic (5.12e-1)	unprognostic (7.86e-2)	unprognostic (2.62e-1)	unprognostic (2.18e-1)	unprognostic (2.12e-1)	unprognostic (8.79e-2)	unprognostic (1.30e-1)	unprognostic (1.21e-2)	prognostic unfavorable (1.50e-4)	Astrocytes
PSD2	DKFZp761B0514, EFA6C	ENSG00000146005	Pleckstrin and Sec7 domain containing 2	Q9BQI7	5	139795808-139844466	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	5	brain: 106.3	Cell type enriched	Detected in some	4	Astrocytes: 222.7	Cancer enriched	Detected in single	43	glioma: 19.2	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		lung cancer: 2.5;Neuroblastoma: 1.6	Colon - Enteric glia cells, Testis - Spermatocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA054625			Approved	Plasma membrane							Cluster 70: Brain - Nervous system development	Cluster 56: Neurons - Neuronal signaling	Cluster 63: Astrocytes - Nervous system maintenance	Plasma membrane		HPA054625: 	unprognostic (3.76e-2)	unprognostic (1.90e-1)	unprognostic (1.34e-3)	unprognostic (2.48e-3)	unprognostic (1.34e-2)	unprognostic (5.01e-2)	unprognostic (1.22e-2)	unprognostic (6.55e-2)	unprognostic (2.42e-1)	unprognostic (2.17e-1)	unprognostic (2.53e-1)	unprognostic (4.02e-1)	unprognostic (4.16e-3)	unprognostic (3.40e-2)	unprognostic (2.28e-1)	unprognostic (3.07e-1)	unprognostic (2.12e-3)	Astrocytes
PAMR1	DKFZP586H2123, RAMP	ENSG00000149090	Peptidase domain containing associated with muscle regeneration 1	Q6UXH9	11	35431823-35530300	Enzymes, Predicted intracellular proteins, Predicted secreted proteins		Serine protease homolog		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in many	13	Astrocytes: 368.5	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Sarcoma: 11.5;testis cancer: 14.3	Breast - Breast myoepithelial cells, Heart muscle - Fibroblasts, Liver - Hepatic stellate cells, Skeletal muscle - Fibroblasts, Stomach - Fibroblasts, Thyroid - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all								Secreted - unknown location				5600000		Cluster 57: Non-specific - Angiogenesis	Cluster 20: Connective tissue cells - ECM organization	Cluster 63: Astrocytes - Nervous system maintenance				unprognostic (3.38e-1)	unprognostic (1.07e-2)	unprognostic (1.67e-1)	unprognostic (1.00e-3)	unprognostic (6.50e-3)	unprognostic (1.01e-1)	unprognostic (2.07e-2)	unprognostic (6.92e-2)	unprognostic (3.32e-2)	unprognostic (4.07e-2)	unprognostic (1.91e-2)	unprognostic (1.36e-2)	prognostic unfavorable (5.08e-5)	prognostic unfavorable (6.29e-4)	unprognostic (2.08e-1)	unprognostic (9.98e-2)	unprognostic (8.25e-2)	Astrocytes
GNA14		ENSG00000156049	G protein subunit alpha 14	O95837	9	77423079-77648322	Predicted intracellular proteins		Transducer		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in many	4	Astrocytes: 212.2	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Immune cell enriched	Detected in single	95	basophil: 27.3	Lineage enriched	Detected in single	95	granulocytes: 27.3	Group enriched	Detected in some	7	Bone cancer: 16.4;Rhabdoid: 4.4	Kidney - Endothelial cells, Skin - Endothelial cells, Testis - Late spermatids	Low region specificity	Detected in single			Low region specificity	Detected in all			HPA048886	Approved									Cluster 38: Basophils - Unknown function	Cluster 68: Epididymis - Unknown function	Cluster 14: Bone cancer - Transcription	Cluster 63: Astrocytes - Nervous system maintenance			HPA048886: AB_2680544	unprognostic (7.80e-3)	unprognostic (1.10e-2)	unprognostic (1.09e-2)	unprognostic (1.18e-3)	unprognostic (2.03e-1)	unprognostic (1.53e-4)	unprognostic (2.48e-6)	unprognostic (6.35e-3)	unprognostic (3.34e-1)	unprognostic (9.04e-2)	unprognostic (1.21e-1)	unprognostic (2.43e-1)	unprognostic (2.92e-2)	unprognostic (1.04e-3)	unprognostic (1.79e-1)	unprognostic (1.75e-3)	unprognostic (2.03e-1)	Astrocytes
CACHD1	KIAA1573, VWCD1	ENSG00000158966	Cache domain containing 1	Q5VU97	1	64470129-64693058	Predicted membrane proteins, Transporters	Calcium transport, Ion transport, Transport			Evidence at protein level	Evidence at transcript level	Evidence at transcript level	Evidence at protein level	Low tissue specificity	Detected in many			Cell type enriched	Detected in many	4	Astrocytes: 274.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		testis cancer: 35.4		Low region specificity	Detected in all			Low region specificity	Detected in all			HPA017202	Uncertain		Uncertain	Nucleoplasm,Nucleoli					310000		Cluster 42: Ciliated cells - Cilium & Cell projection	Cluster 2: DU4475 - Unknown function	Cluster 63: Astrocytes - Nervous system maintenance	Nucleoplasm, Nucleoli		HPA017202: AB_1852423	unprognostic (2.92e-2)	unprognostic (2.91e-1)	unprognostic (1.29e-2)	unprognostic (1.02e-1)	unprognostic (3.75e-1)	unprognostic (1.01e-1)	unprognostic (4.82e-2)	unprognostic (4.32e-2)	unprognostic (6.77e-2)	unprognostic (1.33e-1)	unprognostic (8.16e-2)	unprognostic (1.86e-1)	unprognostic (1.24e-3)	unprognostic (2.67e-2)	unprognostic (3.89e-1)	unprognostic (3.65e-1)	unprognostic (2.13e-1)	Astrocytes
GRIN2C	GluN2C, NMDAR2C	ENSG00000161509	Glutamate ionotropic receptor NMDA type subunit 2C	Q14957	17	74842023-74861504	FDA approved drug targets, Plasma proteins, Predicted membrane proteins, Transporters	Ion transport, Transport	Ion channel, Ligand-gated ion channel, Receptor	FDA approved drug targets	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		brain: 58.7;heart muscle: 18.6;thyroid gland: 16.6	Cell type enriched	Detected in some	4	Astrocytes: 134.4	Cancer enhanced	Detected in some		thyroid cancer: 2.3	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in some				Low region specificity	Detected in all			Region enriched	Detected in many	14	cerebellum: 43.2												Cluster 69: Cerebellum - Gene expression regulation	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 63: Astrocytes - Nervous system maintenance				unprognostic (7.21e-3)	unprognostic (4.68e-2)	unprognostic (9.38e-3)	unprognostic (2.24e-5)	unprognostic (3.42e-1)	unprognostic (1.53e-2)	unprognostic (1.84e-1)	unprognostic (1.82e-2)	unprognostic (1.78e-1)	unprognostic (2.95e-2)	unprognostic (3.31e-3)	unprognostic (3.25e-1)	unprognostic (1.14e-3)	unprognostic (4.20e-2)	unprognostic (1.49e-1)	unprognostic (1.51e-2)	unprognostic (1.14e-1)	Astrocytes
SLC9C2	MGC43026, SLC9A11	ENSG00000162753	Solute carrier family 9 member C2 (putative)	Q5TAH2	1	173500460-173603072	Predicted membrane proteins, Transporters	Antiport, Ion transport, Sodium transport, Transport			Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in some		brain: 1.3;choroid plexus: 1.9;testis: 6.0	Cell type enriched	Detected in some	4	Astrocytes: 26.3	Not detected	Not detected			Low region specificity	Detected in some			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Lung - Respiratory ciliated cells, Testis - Early spermatids					Low region specificity	Detected in all			HPA059122, HPA079529	Enhanced		Supported	Nuclear speckles,Plasma membrane							Cluster 49: Ciliated cells - Cilium organization	Cluster 33: Skin cancer - Membrane components	Cluster 63: Astrocytes - Nervous system maintenance	Plasma membrane	Nuclear speckles	HPA059122: , HPA079529: 	unprognostic (2.10e-1)	unprognostic (2.69e-1)		unprognostic (8.52e-2)	unprognostic (5.88e-3)	unprognostic (3.24e-2)	unprognostic (2.21e-1)	unprognostic (1.29e-3)	unprognostic (1.19e-1)	unprognostic (4.21e-2)	unprognostic (4.92e-1)	unprognostic (1.88e-1)	unprognostic (1.18e-6)	unprognostic (1.66e-1)	unprognostic (1.01e-2)	unprognostic (2.98e-1)	unprognostic (1.81e-1)	Astrocytes
GABRG1		ENSG00000163285	Gamma-aminobutyric acid type A receptor subunit gamma1	Q8N1C3	4	46035769-46124054	FDA approved drug targets, Predicted membrane proteins	Ion transport, Transport	Chloride channel, Ion channel	FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	5	brain: 44.7	Cell type enriched	Detected in some	4	Astrocytes: 131.3	Cancer enriched	Detected in single	8	glioma: 0.6	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	10	Myeloma: 1.7		Low region specificity	Detected in all			Low region specificity	Detected in all			HPA035622, HPA058102	Approved		Supported	Plasma membrane							Cluster 73: Brain - Neuropeptide signaling	Cluster 44: Myeloma - Humoral immune response	Cluster 63: Astrocytes - Nervous system maintenance	Plasma membrane		HPA035622: AB_10603669, HPA058102: 	unprognostic (2.50e-1)				unprognostic (2.20e-1)		unprognostic (6.06e-2)			unprognostic (1.46e-2)	unprognostic (7.39e-4)		unprognostic (1.23e-1)		unprognostic (1.28e-1)	unprognostic (1.99e-1)		Astrocytes
RANBP3L	FLJ25422	ENSG00000164188	RAN binding protein 3 like	Q86VV4	5	36246913-36302114	Predicted intracellular proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 29.9;kidney: 24.6	Cell type enriched	Detected in some	7	Astrocytes: 344.8	Group enriched	Detected in some	5	breast cancer: 1.4;glioma: 3.7;prostate cancer: 4.9	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		Rhabdoid: 1.6	Kidney - Ascending Loop of Henle cells, Liver - Hepatocytes, Testis - Sertoli cells	Low region specificity	Detected in all			Low region specificity	Detected in many			HPA037471, HPA037472, HPA061526	Approved		Uncertain	Nucleoplasm							Cluster 65: Brain - Ion transport	Cluster 59: Fibroblasts - Metabolism	Cluster 63: Astrocytes - Nervous system maintenance	Nucleoplasm		HPA037471: AB_10671756, HPA037472: AB_2675489, HPA061526: AB_2684552	unprognostic (1.19e-1)	unprognostic (1.02e-1)	unprognostic (1.27e-1)	unprognostic (1.41e-3)	unprognostic (5.52e-3)	unprognostic (2.85e-1)	unprognostic (2.35e-3)	unprognostic (1.08e-2)	unprognostic (9.56e-2)	unprognostic (2.66e-1)	unprognostic (2.81e-1)	unprognostic (1.28e-1)	unprognostic (3.76e-4)	unprognostic (1.68e-2)	unprognostic (9.13e-2)	unprognostic (8.87e-3)	unprognostic (5.71e-2)	Astrocytes
ADGRV1	DKFZp761P0710, FEB4, GPR98, KIAA0686, MASS1, USH2C, VLGR1	ENSG00000164199	Adhesion G protein-coupled receptor V1	Q8WXG9	5	90529344-91164437	Disease related genes, G-protein coupled receptors, Human disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Sensory transduction, Vision	G-protein coupled receptor, Hydrolase, Receptor, Transducer	Deafness, Retinitis pigmentosa, Usher syndrome	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	11	adrenal gland: 533.0	Cell type enriched	Detected in many	11	Astrocytes: 2138.6	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Cancer enhanced	Detected in many		Gallbladder cancer: 23.2	Kidney - Ascending Loop of Henle cells, Liver - Hepatocytes, Lung - Alveolar cells type 2, Prostate - Prostate glandular cells, Skin - Eccrine sweat gland cells, Thyroid - Thyroid glandular cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA067503	Approved		Approved	Lipid droplets						Cluster 24: B-cells - Unknown function	Cluster 17: Adrenal gland - Steroid metabolism	Cluster 50: L-1236 & L-428 - Unknown function	Cluster 63: Astrocytes - Nervous system maintenance	Lipid droplets		HPA067503: AB_2685856	unprognostic (1.29e-1)	unprognostic (3.02e-1)	unprognostic (3.69e-2)	unprognostic (1.38e-1)	unprognostic (4.01e-2)	unprognostic (2.61e-1)	unprognostic (3.76e-2)	unprognostic (1.62e-3)	unprognostic (1.48e-2)	unprognostic (1.87e-1)	unprognostic (3.95e-3)	unprognostic (7.50e-3)	unprognostic (9.73e-7)	unprognostic (1.87e-2)	unprognostic (5.24e-2)	unprognostic (3.48e-2)	unprognostic (7.14e-2)	Astrocytes
NTSR2	NTR2	ENSG00000169006	Neurotensin receptor 2	O95665	2	11658178-11670195	FDA approved drug targets, G-protein coupled receptors, Predicted membrane proteins		G-protein coupled receptor, Receptor, Transducer	FDA approved drug targets	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	58	brain: 85.4;choroid plexus: 43.7	Cell type enriched	Detected in some	15	Astrocytes: 31.6	Cancer enriched	Detected in single	15	glioma: 6.7	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Adipose visceral - Adipocytes (Visceral), Breast - Adipocytes (Breast)	Low region specificity	Detected in all			Low region specificity	Detected in all														Cluster 73: Brain - Neuropeptide signaling	Cluster 44: Myeloma - Humoral immune response	Cluster 63: Astrocytes - Nervous system maintenance				unprognostic (5.40e-2)	unprognostic (2.30e-2)			unprognostic (2.36e-2)	unprognostic (5.32e-2)			unprognostic (2.23e-1)	unprognostic (1.80e-1)		unprognostic (2.75e-1)		unprognostic (4.98e-1)	unprognostic (1.64e-1)			Astrocytes
