Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
GKN1	AMP18, BRICD1, CA11	ENSG00000169605	Gastrokine 1	Q9NS71	2	68974573-68980980	Plasma proteins, Predicted secreted proteins		Mitogen		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	1840	stomach 1: 37425.0	Cell type enriched	Detected in some	451	Gastric mucus-secreting cells: 8516.1	Cancer enriched	Detected in some	116	stomach cancer: 255.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	29	Bladder cancer: 18.1	Stomach - Gastric mucous cells	Not detected	Not detected			Not detected	Not detected			HPA047684	Enhanced				Secreted to digestive system				18000000		Cluster 4: Stomach - Digestion	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 58: Gastric mucus-secreting cells - Digestion			HPA047684: AB_2680120						unprognostic (5.40e-2)					prognostic unfavorable (1.54e-4)			unprognostic (4.54e-1)			prognostic favorable (4.53e-4)	Gastric mucus-secreting cells
PSAPL1		ENSG00000178597	Prosaposin like 1	Q6NUJ1	4	7430285-7434930	Predicted secreted proteins	Lipid metabolism, Sphingolipid metabolism			Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Group enriched	Detected in some	14	skin 1: 98.5;stomach 1: 38.6	Cell type enriched	Detected in some	8	Gastric mucus-secreting cells: 54.9	Group enriched	Detected in some	5	head and neck cancer: 0.7;melanoma: 2.5;pancreatic cancer: 2.0;stomach cancer: 3.0;urothelial cancer: 1.0	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		cervical cancer: 4.8;Esophageal cancer: 2.0	Adipose visceral - Mesothelial cells, Skin - Keratinocyte (granular), Stomach - Gastric mucous cells, Testis - Sertoli cells	Not detected	Not detected			Not detected	Not detected			HPA038013, HPA038482	Approved		Enhanced	Cytosol	Secreted - unknown location				31000		Cluster 61: Skin - Cornification	Cluster 39: Non-specific - Unknown function	Cluster 58: Gastric mucus-secreting cells - Digestion	Cytosol		HPA038013: AB_10673652, HPA038482: AB_2676037		unprognostic (2.64e-2)				unprognostic (2.40e-1)		unprognostic (9.33e-2)	unprognostic (2.40e-1)	unprognostic (2.61e-1)	unprognostic (7.90e-3)	unprognostic (2.52e-1)		unprognostic (2.08e-2)	unprognostic (2.75e-1)		unprognostic (2.63e-3)	Gastric mucus-secreting cells
SLC9A4	NHE4	ENSG00000180251	Solute carrier family 9 member A4	Q6AI14	2	102473226-102533972	Metabolic proteins, Predicted membrane proteins, Transporters	Antiport, Ion transport, Sodium transport, Transport			Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enriched	Detected in some	6	stomach 1: 53.8	Cell type enriched	Detected in some	4	Gastric mucus-secreting cells: 59.0	Cancer enhanced	Detected in some		urothelial cancer: 2.1	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Gastric cancer: 2.7	Skin - Eccrine sweat gland cells	Group enriched	Detected in some	18	hippocampal formation: 10.6;olfactory bulb: 6.8	Low region specificity	Detected in single			HPA036096	Supported		Approved	Nucleoplasm,Plasma membrane							Cluster 4: Stomach - Digestion	Cluster 2: DU4475 - Unknown function	Cluster 58: Gastric mucus-secreting cells - Digestion	Nucleoplasm, Plasma membrane		HPA036096: AB_2674939	unprognostic (1.41e-1)	unprognostic (3.76e-2)	unprognostic (9.31e-2)	unprognostic (3.09e-3)	unprognostic (7.58e-2)	unprognostic (1.46e-1)		unprognostic (7.17e-2)	unprognostic (5.35e-1)	unprognostic (9.44e-3)	unprognostic (3.26e-2)	unprognostic (1.30e-1)	unprognostic (2.46e-2)	unprognostic (3.12e-1)	unprognostic (5.04e-1)	unprognostic (2.50e-1)	unprognostic (1.98e-2)	Gastric mucus-secreting cells
LIPF	HGL, HLAL	ENSG00000182333	Lipase F, gastric type	P07098	10	88664441-88678814	Enzymes, FDA approved drug targets, Metabolic proteins, Predicted secreted proteins	Lipid degradation, Lipid metabolism	Hydrolase	FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	142	stomach 1: 37213.5	Cell type enriched	Detected in some	351	Gastric mucus-secreting cells: 1646.7	Cancer enriched	Detected in some	75	stomach cancer: 278.5	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Stomach - Chief cells	Region enriched	Detected in single	77	olfactory bulb: 7.6					HPA045930	Enhanced				Secreted to digestive system					Cluster 45: Eosinophils - Innate immune response	Cluster 4: Stomach - Digestion	Cluster 65: Breast cancer - Unknown function	Cluster 58: Gastric mucus-secreting cells - Digestion			HPA045930: AB_10959518										unprognostic (1.53e-1)				unprognostic (1.83e-1)				Gastric mucus-secreting cells
H3C13	HIST2H3D	ENSG00000183598	H3 clustered histone 13	Q71DI3	1	149813225-149813693	Predicted intracellular proteins		DNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		brain: 13.3	Cell type enriched	Detected in some	7	Gastric mucus-secreting cells: 20.9	Low cancer specificity	Detected in some			Low region specificity	Detected in all			Immune cell enhanced	Detected in many		neutrophil: 9.8	Low lineage specificity	Detected in many			Low cancer specificity	Detected in many												HPA042570	Approved									Cluster 9: Neutrophils - Innate immune response	Cluster 69: Cerebellum - Gene expression regulation	Cluster 1: Non-specific - Nucleosome assembly	Cluster 61: Non-specific - Transcription			HPA042570: AB_2678056	unprognostic (3.35e-2)	unprognostic (1.84e-1)	unprognostic (4.73e-2)	unprognostic (2.88e-2)	unprognostic (9.27e-3)	unprognostic (3.39e-1)	unprognostic (1.83e-2)	unprognostic (9.61e-2)	unprognostic (1.48e-2)	unprognostic (7.30e-2)	unprognostic (1.16e-1)	unprognostic (1.59e-1)	unprognostic (8.93e-4)	unprognostic (6.95e-2)	unprognostic (1.57e-1)	unprognostic (2.04e-2)	unprognostic (2.48e-3)	Gastric mucus-secreting cells
GKN2	blottin, BRICD1B, GDDR, PRO813, TFIZ1, VLTI465	ENSG00000183607	Gastrokine 2	Q86XP6	2	68945232-68952893	Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	57	stomach 1: 4612.5	Cell type enriched	Detected in some	5	Gastric mucus-secreting cells: 2395.5	Cancer enriched	Detected in some	8	stomach cancer: 43.5	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	8	ovarian cancer: 3.4;pancreatic cancer: 6.6;prostate cancer: 2.6;thyroid cancer: 4.2	Lung - Alveolar cells type 2, Stomach - Gastric mucous cells	Not detected	Not detected			Not detected	Not detected			HPA057765	Enhanced				Secreted to digestive system					Cluster 9: Neutrophils - Innate immune response	Cluster 4: Stomach - Digestion	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 58: Gastric mucus-secreting cells - Digestion			HPA057765: AB_2683520								unprognostic (1.81e-1)			unprognostic (1.44e-4)			unprognostic (2.22e-1)				Gastric mucus-secreting cells
ATP4B	ATP6B	ENSG00000186009	ATPase H+/K+ transporting subunit beta	P51164	13	113648804-113658198	FDA approved drug targets, Metabolic proteins, Predicted membrane proteins, Transporters	Cell adhesion, Hydrogen ion transport, Ion transport, Potassium transport, Transport		FDA approved drug targets	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	305	stomach 1: 1096.8	Cell type enriched	Detected in some	167	Gastric mucus-secreting cells: 168.7	Cancer enriched	Detected in some	12	stomach cancer: 8.9	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected			Stomach - Parietal cells	Not detected	Not detected			Not detected	Not detected			HPA045400, HPA052649	Enhanced		Uncertain	Plasma membrane							Cluster 4: Stomach - Digestion	Cluster 41: Non-specific - Cilium assembly	Cluster 58: Gastric mucus-secreting cells - Digestion	Plasma membrane		HPA045400: AB_2679314, HPA052649: AB_2681900	unprognostic (9.92e-2)	unprognostic (2.19e-1)		unprognostic (2.66e-1)	unprognostic (4.86e-1)			unprognostic (6.43e-3)	unprognostic (7.81e-3)	unprognostic (1.95e-1)	unprognostic (3.22e-1)	unprognostic (6.50e-2)	unprognostic (6.65e-4)	unprognostic (2.25e-1)	unprognostic (2.78e-1)	unprognostic (3.78e-2)		Gastric mucus-secreting cells
DAZ1	DAZ, SPGY	ENSG00000188120	Deleted in azoospermia 1	Q9NQZ3	Y	23129355-23199094	Disease related genes, Predicted intracellular proteins	Differentiation, Spermatogenesis	Developmental protein, RNA-binding		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in single	9	testis: 2.0	Cell type enriched	Detected in single	205	Gastric mucus-secreting cells: 22.7	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		Myeloma: 2.5										HPA047113	Supported										Cluster 74: Testis - Spermatogenesis	Cluster 51: Myeloma - Humoral immune response	Cluster 58: Gastric mucus-secreting cells - Digestion			HPA047113: AB_2679936																		Gastric mucus-secreting cells
IL17REL	FLJ41993	ENSG00000188263	Interleukin 17 receptor E like	Q6ZVW7	22	49994513-50012659	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in some		lymphoid tissue: 4.3;stomach 1: 2.3	Cell type enriched	Detected in single	39	Gastric mucus-secreting cells: 13.7	Cancer enhanced	Detected in some		stomach cancer: 0.9	Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		breast cancer: 1.0	Stomach - Gastric mucous cells					Low region specificity	Detected in all			HPA045546	Supported										Cluster 3: T-cells - Adaptive immune response	Cluster 40: Non-specific - Enzymes	Cluster 58: Gastric mucus-secreting cells - Digestion			HPA045546: AB_10963836	unprognostic (3.33e-1)	unprognostic (1.98e-2)	unprognostic (1.35e-1)	unprognostic (4.38e-1)	unprognostic (6.33e-2)	unprognostic (4.65e-4)	unprognostic (2.72e-2)	unprognostic (1.01e-3)	unprognostic (4.45e-2)	unprognostic (1.52e-1)	unprognostic (3.94e-1)	unprognostic (3.02e-2)	unprognostic (4.60e-4)	unprognostic (1.12e-1)	unprognostic (1.77e-2)	unprognostic (6.31e-3)	unprognostic (8.31e-2)	Gastric mucus-secreting cells
SULT1C2	ST1C1, SULT1C1	ENSG00000198203	Sulfotransferase family 1C member 2	O00338	2	108288639-108309915	Metabolic proteins, Plasma proteins, Predicted intracellular proteins		Transferase		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		kidney: 70.3;stomach 1: 163.3	Cell type enriched	Detected in many	8	Gastric mucus-secreting cells: 523.5	Cancer enhanced	Detected in many		renal cancer: 10.0	Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Gastric cancer: 50.7;liver cancer: 19.4	Stomach - Gastric mucous cells	Not detected	Not detected			Low region specificity	Detected in all			HPA007190	Approved										Cluster 87: Intestine & Kidney - Transmembrane transport	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 58: Gastric mucus-secreting cells - Digestion			HPA007190: AB_1857647	unprognostic (3.31e-2)	unprognostic (1.63e-2)	unprognostic (3.41e-1)	unprognostic (2.14e-2)	unprognostic (2.55e-1)	unprognostic (3.33e-2)	unprognostic (1.17e-3)	unprognostic (3.61e-2)	unprognostic (3.78e-1)	unprognostic (3.62e-2)	unprognostic (8.74e-2)	unprognostic (2.76e-1)	unprognostic (3.19e-2)	unprognostic (9.27e-2)	unprognostic (6.28e-2)	unprognostic (4.63e-2)	unprognostic (9.96e-5)	Gastric mucus-secreting cells
CAPN8	nCL-2	ENSG00000203697	Calpain 8	A6NHC0	1	223538007-223665723	Enzymes, Predicted intracellular proteins		Hydrolase, Protease, Thiol protease		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	9	stomach 1: 291.1	Cell type enriched	Detected in many	13	Gastric mucus-secreting cells: 825.7	Cancer enhanced	Detected in many		pancreatic cancer: 28.8	Low region specificity	Detected in many			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Bile duct cancer: 29.2;colorectal cancer: 29.2;Gastric cancer: 36.3	Colon - Colon enterocytes, Lung - Alveolar cells type 2, Prostate - Urothelial cells, Stomach - Gastric mucous cells	Not detected	Not detected			Not detected	Not detected			HPA073939			Approved	Nucleoplasm,Nuclear membrane,Vesicles		No					Cluster 4: Stomach - Digestion	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 58: Gastric mucus-secreting cells - Digestion	Nucleoplasm, Nuclear membrane, Vesicles		HPA073939: AB_2686646	unprognostic (4.87e-3)	unprognostic (2.58e-1)	unprognostic (1.89e-1)	unprognostic (2.06e-2)	unprognostic (1.32e-2)	unprognostic (1.49e-1)	unprognostic (7.97e-3)	unprognostic (1.19e-1)	unprognostic (1.26e-1)	unprognostic (8.08e-2)	unprognostic (2.72e-3)	unprognostic (3.55e-1)	unprognostic (4.12e-6)	unprognostic (6.95e-2)	unprognostic (5.59e-2)	unprognostic (3.83e-2)	unprognostic (5.44e-3)	Gastric mucus-secreting cells
DAZ4		ENSG00000205916	Deleted in azoospermia 4	Q86SG3	Y	24833843-24907040	Disease related genes, Predicted intracellular proteins	Differentiation, Spermatogenesis	Developmental protein, RNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	38	stomach 1: 23.7;testis: 11.8	Cell type enriched	Detected in single	17	Gastric mucus-secreting cells: 1.8	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in some		Myeloma: 13.6;Neuroblastoma: 9.9										HPA047113	Approved										Cluster 22: Non-specific - Unknown function	Cluster 51: Myeloma - Humoral immune response	Cluster 58: Gastric mucus-secreting cells - Digestion			HPA047113: AB_2679936																		Gastric mucus-secreting cells
DAZ2	MGC126442, pDP1678	ENSG00000205944	Deleted in azoospermia 2	Q13117	Y	23219434-23291356	Disease related genes, Predicted intracellular proteins	Differentiation, Spermatogenesis	Developmental protein, RNA-binding		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	25	stomach 1: 14.3;testis: 3.8	Cell type enriched	Detected in single	23	Gastric mucus-secreting cells: 2.4	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Group enriched	Detected in some	16	Gastric cancer: 2.1;lung cancer: 2.2;Myeloma: 2.0;Neuroblastoma: 8.0										HPA047113	Approved										Cluster 22: Non-specific - Unknown function	Cluster 41: Non-specific - Cilium assembly	Cluster 58: Gastric mucus-secreting cells - Digestion			HPA047113: AB_2679936																		Gastric mucus-secreting cells
MUC5AC	MUC5	ENSG00000215182	Mucin 5AC, oligomeric mucus/gel-forming	P98088	11	1157953-1201138	Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	101	stomach 1: 185.1	Cell type enriched	Detected in some	34	Gastric mucus-secreting cells: 8981.8	Group enriched	Detected in many	4	pancreatic cancer: 25.3;stomach cancer: 61.8	Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Bile duct cancer: 26.9;pancreatic cancer: 15.8	Lung - Respiratory ciliated cells, Stomach - Gastric mucous cells, Testis - Spermatogonia	Not detected	Not detected			Not detected	Not detected			CAB002774, CAB009395, HPA040615, HPA070378, HPA077637	Enhanced				Secreted to digestive system						Cluster 4: Stomach - Digestion	Cluster 65: Breast cancer - Unknown function	Cluster 58: Gastric mucus-secreting cells - Digestion			CAB002774: , CAB009395: AB_2146854, HPA040615: AB_2677042, HPA070378: , HPA077637: 	unprognostic (2.10e-2)	unprognostic (1.11e-1)	unprognostic (1.27e-1)	unprognostic (3.14e-2)	unprognostic (1.72e-2)	unprognostic (2.51e-2)		unprognostic (4.56e-2)	unprognostic (6.49e-2)	unprognostic (2.44e-2)	unprognostic (1.30e-3)	unprognostic (8.46e-2)	unprognostic (5.83e-4)	unprognostic (1.84e-1)	unprognostic (9.21e-3)	unprognostic (4.07e-1)	unprognostic (1.37e-1)	Gastric mucus-secreting cells
PGA3		ENSG00000229859	Pepsinogen A3	P0DJD8	11	61203307-61213098	Enzymes, Predicted intracellular proteins, Predicted secreted proteins	Digestion	Aspartyl protease, Hydrolase, Protease		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	613	stomach 1: 89073.4	Cell type enriched	Detected in some	53	Gastric mucus-secreting cells: 3636.2	Cancer enriched	Detected in single	498	stomach cancer: 24.8	Region enhanced	Detected in single		hippocampal formation: 2.9	Low immune cell specificity	Detected in single			Low lineage specificity	Detected in single			Not detected	Not detected												CAB026358, HPA046875	Enhanced				Secreted to digestive system					Cluster 7: Monocytes - Unknown function	Cluster 4: Stomach - Digestion	Cluster 62: Granulocytes - Innate immune response	Cluster 58: Gastric mucus-secreting cells - Digestion			CAB026358: , HPA046875: AB_2679851										unprognostic (6.39e-2)				unprognostic (1.11e-1)				Gastric mucus-secreting cells
AL163636.1		ENSG00000259171	Novel protein, ANG-RNASE4 readthrough		14	20684587-20700576	Predicted intracellular proteins				Evidence at transcript level	Evidence at transcript level			Tissue enhanced	Detected in many		liver: 115.1	Cell type enriched	Detected in single	5	Gastric mucus-secreting cells: 2.4	Cancer enhanced	Detected in single		liver cancer: 0.6	Low region specificity	Detected in many			Group enriched	Detected in some	5	classical monocyte: 9.9;memory B-cell: 3.6;myeloid DC: 5.8	Group enriched	Detected in many	12	B-cells: 3.6;dendritic cells: 5.8;monocytes: 9.9	Low cancer specificity	Detected in many																						Cluster 25: Monocytes - Inflammatory response	Cluster 85: Liver - Metabolism	Cluster 19: Stomach & Colon cancer - Absorption	Cluster 61: Non-specific - Transcription				unprognostic (1.88e-1)	unprognostic (3.10e-2)	unprognostic (1.34e-1)		unprognostic (1.08e-2)	unprognostic (1.33e-2)	unprognostic (2.81e-3)	unprognostic (1.93e-1)	unprognostic (1.27e-1)	unprognostic (2.60e-1)	unprognostic (8.66e-2)	unprognostic (6.61e-2)	unprognostic (6.87e-3)	unprognostic (8.58e-3)	unprognostic (2.88e-1)	unprognostic (2.53e-2)	unprognostic (5.11e-2)	Gastric mucus-secreting cells
H3C1	H3/A, H3FA, HIST1H3A	ENSG00000275714	H3 clustered histone 1	P68431	6	26020451-26020958	Disease related genes, Predicted intracellular proteins		DNA-binding	Disease variant	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	5	bone marrow: 7.8;brain: 18.9	Cell type enriched	Detected in many	4	Gastric mucus-secreting cells: 35.8	Low cancer specificity	Detected in some			Region enhanced	Detected in many		cerebellum: 18.9	Low immune cell specificity	Detected in many			Low lineage specificity	Detected in all			Low cancer specificity	Detected in many												HPA042570	Approved									Cluster 41: Basophils - Cellular respiration	Cluster 69: Cerebellum - Gene expression regulation	Cluster 1: Non-specific - Nucleosome assembly	Cluster 11: Non-specific - Transcription			HPA042570: AB_2678056	unprognostic (3.07e-1)	unprognostic (3.47e-2)	unprognostic (4.60e-2)	unprognostic (2.36e-5)	unprognostic (2.85e-2)	unprognostic (3.48e-1)	unprognostic (3.48e-1)	unprognostic (4.02e-2)	unprognostic (5.03e-3)	unprognostic (4.39e-2)	unprognostic (6.34e-3)	unprognostic (2.00e-2)	unprognostic (8.85e-3)	unprognostic (1.58e-2)	unprognostic (1.39e-1)	unprognostic (8.15e-2)	unprognostic (3.21e-2)	Gastric mucus-secreting cells
