Gene	Gene synonym	Ensembl	Gene description	Uniprot	Chromosome	Position	Protein class	Biological process	Molecular function	Disease involvement	Evidence	HPA evidence	UniProt evidence	NeXtProt evidence	RNA tissue specificity	RNA tissue distribution	RNA tissue specificity score	RNA tissue specific nTPM	RNA single cell type specificity	RNA single cell type distribution	RNA single cell type specificity score	RNA single cell type specific nTPM	RNA cancer specificity	RNA cancer distribution	RNA cancer specificity score	RNA cancer specific FPKM	RNA brain regional specificity	RNA brain regional distribution	RNA brain regional specificity score	RNA brain regional specific nTPM	RNA blood cell specificity	RNA blood cell distribution	RNA blood cell specificity score	RNA blood cell specific nTPM	RNA blood lineage specificity	RNA blood lineage distribution	RNA blood lineage specificity score	RNA blood lineage specific nTPM	RNA cell line specificity	RNA cell line distribution	RNA cell line specificity score	RNA cell line specific nTPM	RNA tissue cell type enrichment	RNA mouse brain regional specificity	RNA mouse brain regional distribution	RNA mouse brain regional specificity score	RNA mouse brain regional specific nTPM	RNA pig brain regional specificity	RNA pig brain regional distribution	RNA pig brain regional specificity score	RNA pig brain regional specific nTPM	Antibody	Reliability (IH)	Reliability (Mouse Brain)	Reliability (IF)	Subcellular location	Secretome location	CCD Protein	CCD Transcript	Blood concentration - Conc. blood IM [pg/L]	Blood concentration - Conc. blood MS [pg/L]	Blood expression cluster	Tissue expression cluster	Cell line expression cluster	Single cell expression cluster	Subcellular main location	Subcellular additional location	Antibody RRID	Pathology prognostics - Breast cancer	Pathology prognostics - Cervical cancer	Pathology prognostics - Colorectal cancer	Pathology prognostics - Endometrial cancer	Pathology prognostics - Glioma	Pathology prognostics - Head and neck cancer	Pathology prognostics - Liver cancer	Pathology prognostics - Lung cancer	Pathology prognostics - Melanoma	Pathology prognostics - Ovarian cancer	Pathology prognostics - Pancreatic cancer	Pathology prognostics - Prostate cancer	Pathology prognostics - Renal cancer	Pathology prognostics - Stomach cancer	Pathology prognostics - Testis cancer	Pathology prognostics - Thyroid cancer	Pathology prognostics - Urothelial cancer	RNAsingleCellTypeSpecific
SLCO1A2	OATP, OATP-A, OATP1A2, SLC21A3	ENSG00000084453	Solute carrier organic anion transporter family member 1A2	P46721	12	21264600-21419594	Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Ion transport, Transport			Evidence at protein level	Evidence at protein level	Evidence at transcript level	Evidence at protein level	Tissue enhanced	Detected in some		brain: 82.0;choroid plexus: 28.6	Cell type enriched	Detected in some	4	Oligodendrocytes: 460.3	Cancer enhanced	Detected in some		testis cancer: 2.5	Low region specificity	Detected in all			Low immune cell specificity	Detected in single			Low lineage specificity	Detected in single			Cancer enhanced	Detected in many		testis cancer: 16.1	Liver - Hepatocytes, Lung - Alveolar cells type 1	Not detected	Not detected			Low region specificity	Detected in all			HPA071152			Supported	Plasma membrane		No	No			Cluster 1: Neutrophils - Mixed function	Cluster 70: Brain - Nervous system development	Cluster 52: Spermatids - Smell perception	Cluster 8: Oligodendrocytes - Myelin sheath organization	Plasma membrane		HPA071152: AB_2686350	unprognostic (5.43e-3)	unprognostic (2.33e-1)	unprognostic (1.28e-1)	unprognostic (8.59e-2)	unprognostic (1.08e-1)	unprognostic (6.36e-2)	unprognostic (7.63e-2)	unprognostic (1.53e-1)	unprognostic (3.82e-2)	unprognostic (1.54e-2)	unprognostic (1.51e-1)	unprognostic (8.82e-2)	unprognostic (1.66e-4)	unprognostic (2.52e-2)	unprognostic (3.20e-1)		unprognostic (1.24e-1)	Oligodendrocytes
NKAIN1	FAM77C, FLJ12650	ENSG00000084628	Sodium/potassium transporting ATPase interacting 1	Q4KMZ8	1	31179745-31239887	Predicted membrane proteins, Transporters				Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Evidence at transcript level	Group enriched	Detected in some	5	adrenal gland: 24.2;brain: 19.9;skeletal muscle: 19.4;tongue: 11.9	Cell type enriched	Detected in some	11	Oligodendrocytes: 41.5	Group enriched	Detected in many	5	breast cancer: 17.2;glioma: 4.6;prostate cancer: 10.0	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		Neuroblastoma: 26.7	Colon - Colon enteroendocrine cells, Skeletal muscle - Skeletal myocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA006873	Uncertain										Cluster 70: Brain - Nervous system development	Cluster 6: BEWO - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA006873: AB_1848410	unprognostic (1.58e-2)	unprognostic (7.99e-2)	unprognostic (8.54e-2)	unprognostic (6.11e-5)	unprognostic (6.59e-2)	unprognostic (1.24e-1)	unprognostic (4.30e-4)	unprognostic (1.04e-2)	unprognostic (2.36e-1)	unprognostic (2.78e-2)	unprognostic (2.01e-2)	unprognostic (8.07e-2)	unprognostic (6.31e-9)	unprognostic (1.00e-2)	unprognostic (8.83e-3)	unprognostic (1.62e-4)	unprognostic (5.50e-2)	Oligodendrocytes
CORO7-PAM16		ENSG00000103426	CORO7-PAM16 readthrough		16	4340251-4420494	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level			Not detected	Not detected			Cell type enriched	Detected in single	4	Oligodendrocytes: 2.7	Not detected	Not detected			Not detected	Not detected			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected												HPA041657, HPA053586, HPA062721	Uncertain		Approved	Nucleoplasm,Microtubules,Mitochondria								Cluster 44: Myeloma - Humoral immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm, Mitochondria	Microtubules	HPA041657: AB_10796351, HPA053586: AB_2682201, HPA062721: AB_2684849	unprognostic (2.95e-2)	unprognostic (2.46e-1)	unprognostic (1.44e-1)	unprognostic (2.46e-1)	unprognostic (2.11e-1)	unprognostic (1.24e-2)	unprognostic (2.11e-4)	unprognostic (4.39e-2)	unprognostic (9.83e-3)	unprognostic (1.20e-1)	unprognostic (8.75e-3)	unprognostic (1.05e-1)	unprognostic (1.38e-1)	unprognostic (1.79e-2)	unprognostic (2.59e-2)	unprognostic (2.19e-1)	unprognostic (3.85e-1)	Oligodendrocytes
MAG	GMA, S-MAG, SIGLEC-4A, SIGLEC4A	ENSG00000105695	Myelin associated glycoprotein	P20916	19	35292125-35313807	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	Cell adhesion		Disease variant, Hereditary spastic paraplegia, Neurodegeneration	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	33	brain: 731.4	Cell type enriched	Detected in some	12	Oligodendrocytes: 252.8	Cancer enriched	Detected in some	7	glioma: 20.3	Low region specificity	Detected in all			Immune cell enriched	Detected in single	12	plasmacytoid DC: 2.9	Lineage enriched	Detected in single	12	dendritic cells: 2.9	Cancer enriched	Detected in some	7	skin cancer: 7.9	Kidney - Intercalated cells	Region enhanced	Detected in all		white matter: 2742.2	Low region specificity	Detected in all			CAB009345, HPA012499	Enhanced									Cluster 3: Plasmacytoid DCs - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 33: Skin cancer - Membrane components	Cluster 8: Oligodendrocytes - Myelin sheath organization			CAB009345: AB_670104, HPA012499: AB_1854238	unprognostic (2.70e-3)	unprognostic (2.70e-2)		unprognostic (8.06e-3)	unprognostic (1.23e-1)	unprognostic (6.93e-2)	unprognostic (3.74e-1)	unprognostic (1.50e-1)	unprognostic (2.39e-1)	unprognostic (1.06e-1)	unprognostic (2.00e-1)	unprognostic (5.62e-2)	unprognostic (5.18e-4)	unprognostic (6.29e-2)	unprognostic (2.19e-1)	unprognostic (8.87e-2)	unprognostic (1.66e-1)	Oligodendrocytes
STEAP1B		ENSG00000105889	STEAP family member 1B	Q6NZ63	7	22419444-22727613	Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in some		brain: 6.9;choroid plexus: 4.5	Cell type enriched	Detected in some	4	Oligodendrocytes: 122.6	Cancer enhanced	Detected in many		melanoma: 5.8	Low region specificity	Detected in all			Group enriched	Detected in some	67	memory B-cell: 8.4;naive B-cell: 4.9	Lineage enriched	Detected in single	84	B-cells: 8.4	Cancer enhanced	Detected in many		skin cancer: 30.4	Breast - Endothelial cells, Testis - Spermatocytes																			Cluster 37: B-cells - Transcription	Cluster 73: Brain - Neuropeptide signaling	Cluster 3: HUVEC & TIME - Signal transduction	Cluster 8: Oligodendrocytes - Myelin sheath organization				unprognostic (7.35e-2)	unprognostic (2.42e-1)	unprognostic (1.72e-2)	unprognostic (1.34e-3)	unprognostic (3.96e-2)	unprognostic (2.18e-1)	unprognostic (2.31e-5)	unprognostic (2.29e-3)	unprognostic (4.96e-2)	unprognostic (7.37e-3)	unprognostic (7.38e-2)	unprognostic (1.27e-2)	unprognostic (2.85e-10)	unprognostic (1.06e-4)	unprognostic (3.46e-2)	unprognostic (1.35e-1)	unprognostic (2.21e-3)	Oligodendrocytes
PRUNE2	A214N16.3, bA214N16.3, BMCC1, BNIPXL, C9orf65, KIAA0367	ENSG00000106772	Prune homolog 2 with BCH domain	Q8WUY3	9	76611376-76906114	Predicted intracellular proteins, Predicted membrane proteins	Apoptosis			Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 120.6;intestine: 110.9	Cell type enriched	Detected in many	5	Oligodendrocytes: 867.3	Cancer enhanced	Detected in many		renal cancer: 15.4	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		prostate cancer: 40.0	Adipose subcutaneous - Smooth muscle cells, Adipose visceral - Smooth muscle cells, Prostate - Smooth muscle cells, Thyroid - Smooth muscle cells	Low region specificity	Detected in all							HPA022470, HPA031079	Uncertain		Approved	Nucleoplasm,Nucleoli,Golgi apparatus,Cytosol						Cluster 8: Neutrophils - Inflammatory response	Cluster 57: Non-specific - Angiogenesis	Cluster 24: Prostate cancer - Lipid metabolism	Cluster 8: Oligodendrocytes - Myelin sheath organization	Golgi apparatus, Cytosol	Nucleoplasm, Nucleoli	HPA022470: AB_1845832, HPA031079: AB_10603230	unprognostic (1.21e-1)	unprognostic (3.65e-2)	unprognostic (6.06e-2)	unprognostic (2.13e-2)	unprognostic (3.23e-1)	unprognostic (2.43e-3)	unprognostic (8.56e-2)	unprognostic (1.15e-2)	unprognostic (3.60e-1)	unprognostic (8.69e-2)	unprognostic (2.11e-2)	unprognostic (9.79e-2)	prognostic favorable (1.37e-6)	unprognostic (7.75e-2)	unprognostic (1.06e-1)	unprognostic (3.25e-3)	unprognostic (3.80e-4)	Oligodendrocytes
ABCA2	ABC2	ENSG00000107331	ATP binding cassette subfamily A member 2	Q9BZC7	9	137007234-137028922	Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Transport	Translocase	Disease variant, Epilepsy, Intellectual disability	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	23	brain: 543.0	Cell type enriched	Detected in many	7	Oligodendrocytes: 367.0	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many				Low region specificity	Detected in all							HPA042886	Approved		Supported	Vesicles						Cluster 3: Plasmacytoid DCs - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 65: Breast cancer - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Vesicles		HPA042886: AB_2678213	unprognostic (1.01e-2)	unprognostic (9.21e-3)	unprognostic (9.59e-2)	unprognostic (6.15e-2)	unprognostic (1.02e-1)	unprognostic (8.08e-2)	unprognostic (2.20e-2)	unprognostic (1.13e-2)	unprognostic (5.61e-3)	unprognostic (1.76e-1)	unprognostic (2.93e-2)	unprognostic (2.74e-2)	unprognostic (6.78e-3)	unprognostic (3.14e-3)	unprognostic (1.37e-1)	unprognostic (2.80e-1)	unprognostic (1.36e-1)	Oligodendrocytes
TRIM2	CMT2R, KIAA0517, RNF86	ENSG00000109654	Tripartite motif containing 2	Q9C040	4	153152163-153339319	Disease related genes, Enzymes, Human disease related genes, Potential drug targets, Predicted intracellular proteins	Ubl conjugation pathway	Transferase	Charcot-Marie-Tooth disease, Disease variant, Neurodegeneration, Neuropathy	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 116.2	Cell type enriched	Detected in many	4	Oligodendrocytes: 1069.4	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in single		memory CD4 T-cell: 1.0	Low lineage specificity	Detected in single			Cancer enhanced	Detected in all		skin cancer: 45.5	Thyroid - Thyroid glandular cells									HPA035853, HPA035854	Supported		Uncertain	Centrosome						Cluster 4: T-regs - Cell cycle regulation	Cluster 45: Intestine - Brush border	Cluster 33: Skin cancer - Membrane components	Cluster 8: Oligodendrocytes - Myelin sheath organization	Centrosome		HPA035853: AB_10669533, HPA035854: AB_10669659	unprognostic (8.94e-2)	unprognostic (7.89e-2)	unprognostic (6.21e-3)	unprognostic (7.51e-3)	unprognostic (2.07e-2)	unprognostic (2.32e-1)	unprognostic (1.16e-2)	unprognostic (2.30e-3)	unprognostic (5.30e-2)	unprognostic (6.77e-2)	unprognostic (1.93e-2)	unprognostic (1.42e-2)	prognostic favorable (6.58e-14)	unprognostic (5.89e-2)	unprognostic (1.17e-2)	unprognostic (4.19e-2)	unprognostic (4.13e-2)	Oligodendrocytes
MAN2A1	GOLIM7, MANA2	ENSG00000112893	Mannosidase alpha class 2A member 1	Q16706	5	109689927-109869625	Enzymes, Metabolic proteins, Plasma proteins, Predicted membrane proteins		Glycosidase, Hydrolase		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 107.8	Cell type enriched	Detected in many	9	Oligodendrocytes: 1999.1	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in many			Low lineage specificity	Detected in many			Low cancer specificity	Detected in all			Liver - Hepatocytes, Testis - Spermatocytes	Low region specificity	Detected in all			Low region specificity	Detected in all			CAB022377, HPA026896	Enhanced		Supported	Golgi apparatus					110000000	Cluster 14: Monocytes - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 44: Myeloma - Humoral immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization	Golgi apparatus		CAB022377: , HPA026896: AB_1853512	unprognostic (1.62e-2)	unprognostic (4.06e-2)	unprognostic (1.25e-2)	unprognostic (6.96e-2)	unprognostic (2.52e-1)	unprognostic (1.08e-1)	unprognostic (5.80e-2)	unprognostic (4.20e-2)	unprognostic (3.91e-1)	unprognostic (2.90e-2)	unprognostic (4.73e-2)	unprognostic (1.23e-1)	unprognostic (6.77e-3)	unprognostic (2.03e-2)	unprognostic (1.20e-2)	unprognostic (1.11e-3)	unprognostic (5.31e-3)	Oligodendrocytes
PLCL1	PLC-L, PLCE, PLCL, PPP1R127, PRIP	ENSG00000115896	Phospholipase C like 1 (inactive)	Q15111	2	197804593-198572581	Metabolic proteins, Predicted intracellular proteins		Transducer		Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 65.3;tongue: 40.8	Cell type enriched	Detected in many	9	Oligodendrocytes: 1947.1	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Immune cell enhanced	Detected in single		T-reg: 1.4	Lineage enriched	Detected in single	6	T-cells: 1.4	Low cancer specificity	Detected in some			Liver - Hepatic stellate cells, Skeletal muscle - Skeletal myocytes, Testis - Early spermatids	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA031849	Enhanced									Cluster 35: T-regs - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 12: Lymphoid cancers - Adaptive immune response	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA031849: AB_10602192	unprognostic (7.77e-3)	unprognostic (2.57e-1)	unprognostic (2.09e-1)	unprognostic (5.18e-3)	unprognostic (4.40e-2)	unprognostic (7.14e-2)	unprognostic (2.05e-1)	unprognostic (4.42e-3)	unprognostic (1.07e-1)	unprognostic (1.32e-1)	unprognostic (3.02e-2)	unprognostic (7.42e-2)	prognostic favorable (3.91e-7)	unprognostic (1.07e-4)	unprognostic (6.74e-2)	unprognostic (1.68e-1)	unprognostic (3.20e-2)	Oligodendrocytes
DNAJC6	KIAA0473, PARK19	ENSG00000116675	DnaJ heat shock protein family (Hsp40) member C6	O75061	1	65248219-65415871	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins		Chaperone, Hydrolase, Protein phosphatase	Disease variant, Neurodegeneration, Parkinson disease, Parkinsonism	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in many	5	brain: 81.5;retina: 52.8	Cell type enriched	Detected in many	4	Oligodendrocytes: 979.9	Cancer enriched	Detected in many	4	glioma: 5.9	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in many		testis cancer: 37.4		Low region specificity	Detected in all			Low region specificity	Detected in all			HPA031182, HPA054917	Enhanced		Approved	Nucleoplasm,Plasma membrane,Cytosol							Cluster 77: Retina - Visual perception	Cluster 32: Myeloid leukemia - Oxygen transport	Cluster 8: Oligodendrocytes - Myelin sheath organization	Cytosol	Nucleoplasm, Plasma membrane	HPA031182: AB_10611957, HPA054917: AB_2682641	unprognostic (6.99e-2)	unprognostic (2.00e-3)	unprognostic (3.19e-1)	unprognostic (7.94e-7)	unprognostic (1.59e-1)	unprognostic (7.61e-3)	unprognostic (1.87e-4)	unprognostic (2.98e-1)	unprognostic (1.89e-1)	unprognostic (4.14e-1)	unprognostic (4.22e-3)	unprognostic (1.53e-1)	prognostic favorable (2.81e-4)	unprognostic (1.43e-2)	unprognostic (1.12e-1)	unprognostic (1.36e-1)	unprognostic (8.67e-3)	Oligodendrocytes
MOB3B	C9orf35, FLJ13204, MOB1D, MOBKL2B	ENSG00000120162	MOB kinase activator 3B	Q86TA1	9	27325209-27529814	Predicted intracellular proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 30.4	Cell type enriched	Detected in many	4	Oligodendrocytes: 407.7	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Immune cell enhanced	Detected in some		memory B-cell: 2.5;myeloid DC: 2.7;naive B-cell: 2.9	Low lineage specificity	Detected in many			Cancer enhanced	Detected in many		cervical cancer: 13.2	Prostate - Fibroblasts	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA057744			Uncertain	Intermediate filaments,Cytosol						Cluster 23: Antigen presenting cells - Antigen presentation	Cluster 45: Intestine - Brush border	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Intermediate filaments, Cytosol		HPA057744: 	unprognostic (6.96e-3)	unprognostic (9.60e-2)	unprognostic (5.10e-3)	unprognostic (1.41e-1)	unprognostic (1.38e-1)	unprognostic (1.02e-1)	unprognostic (1.87e-1)	unprognostic (7.05e-2)	unprognostic (2.42e-1)	unprognostic (7.57e-3)	unprognostic (1.28e-1)	unprognostic (9.45e-2)	prognostic favorable (2.33e-10)	unprognostic (1.55e-1)	unprognostic (1.16e-1)	prognostic unfavorable (1.02e-4)	unprognostic (7.99e-2)	Oligodendrocytes
PLP1	GPM6C, PLP, SPG2	ENSG00000123560	Proteolipid protein 1	P60201	X	103773718-103792619	Cancer-related genes, Disease related genes, Human disease related genes, Predicted membrane proteins			Cancer-related genes, Disease variant, Hereditary spastic paraplegia, Leukodystrophy, Neurodegeneration	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in many	7	brain: 7004.9	Cell type enriched	Detected in many	4	Oligodendrocytes: 4552.3	Group enriched	Detected in many	22	glioma: 160.5;melanoma: 75.4	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in some	7	skin cancer: 218.3	Adipose visceral - Smooth muscle cells, Colon - Enteric glia cells, Testis - Sertoli cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA004128	Enhanced									Cluster 3: Plasmacytoid DCs - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 33: Skin cancer - Membrane components	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA004128: AB_1079635	unprognostic (5.72e-2)	unprognostic (1.77e-2)	unprognostic (2.27e-2)	unprognostic (4.09e-3)	unprognostic (1.32e-1)	unprognostic (3.95e-2)		unprognostic (2.57e-2)	unprognostic (1.02e-1)	unprognostic (5.92e-2)	unprognostic (2.28e-2)	unprognostic (1.21e-1)	unprognostic (1.62e-5)	unprognostic (4.91e-2)	unprognostic (1.86e-1)	unprognostic (3.46e-2)	unprognostic (1.16e-2)	Oligodendrocytes
ATG4C	APG4C, AUTL1, AUTL3, FLJ14867	ENSG00000125703	Autophagy related 4C cysteine peptidase	Q96DT6	1	62784132-62865516	Enzymes, Predicted intracellular proteins	Autophagy, Protein transport, Transport, Ubl conjugation pathway	Hydrolase, Protease, Thiol protease		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in all	4	brain: 60.8	Cell type enriched	Detected in many	7	Oligodendrocytes: 424.6	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Low immune cell specificity	Detected in all			Low lineage specificity	Detected in all			Low cancer specificity	Detected in all				Low region specificity	Detected in all			Low region specificity	Detected in all			HPA007049	Approved		Approved	Nucleoplasm,Cytosol						Cluster 23: Antigen presenting cells - Antigen presentation	Cluster 70: Brain - Nervous system development	Cluster 34: Rabdoid cancer - Embryonic development	Cluster 8: Oligodendrocytes - Myelin sheath organization	Nucleoplasm, Cytosol		HPA007049: AB_1845159	unprognostic (1.28e-1)	unprognostic (2.69e-1)	prognostic favorable (9.83e-4)	unprognostic (7.43e-2)	unprognostic (1.17e-1)	unprognostic (1.70e-1)	unprognostic (3.76e-2)	unprognostic (8.36e-2)	unprognostic (1.83e-2)	unprognostic (1.30e-1)	unprognostic (3.77e-1)	unprognostic (1.93e-1)	unprognostic (5.66e-2)	unprognostic (1.81e-1)	unprognostic (4.17e-2)	unprognostic (3.26e-2)	unprognostic (1.19e-1)	Oligodendrocytes
TRPV5	CaT2, ECAC1	ENSG00000127412	Transient receptor potential cation channel subfamily V member 5	Q9NQA5	7	142908101-142933746	Predicted membrane proteins, Transporters, Voltage-gated ion channels	Calcium transport, Ion transport, Transport	Calcium channel, Calmodulin-binding, Ion channel		Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Group enriched	Detected in some	4	brain: 1.1;kidney: 4.4	Cell type enriched	Detected in some	7	Oligodendrocytes: 14.3	Not detected	Not detected			Low region specificity	Detected in single			Not detected in immune cells	Not detected			Not detected	Not detected			Not detected	Not detected				Not detected	Not detected			Low region specificity	Detected in some			HPA063175	Uncertain										Cluster 7: Kidney - Transmembrane transport	Cluster 39: Non-specific - Unknown function	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA063175: AB_2684954	unprognostic (7.44e-2)	unprognostic (3.93e-2)		unprognostic (1.22e-2)	unprognostic (4.20e-2)	unprognostic (1.98e-1)		unprognostic (3.26e-1)	unprognostic (3.05e-1)	unprognostic (2.78e-2)	unprognostic (1.07e-1)	unprognostic (7.95e-2)	unprognostic (7.73e-4)	unprognostic (4.87e-2)	unprognostic (3.41e-1)	unprognostic (4.58e-1)	unprognostic (7.76e-3)	Oligodendrocytes
HSD17B3	SDR12C2	ENSG00000130948	Hydroxysteroid 17-beta dehydrogenase 3	P37058	9	96235306-96302176	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins	Lipid biosynthesis, Lipid metabolism, Steroid biosynthesis	Oxidoreductase	Disease variant, Pseudohermaphroditism	Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		liver: 15.1;testis: 36.7	Cell type enriched	Detected in some	5	Oligodendrocytes: 88.0	Low cancer specificity	Detected in many			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enhanced	Detected in single		head and neck cancer: 1.2	Kidney - Proximal tubular cells	Not detected	Not detected			Not detected	Not detected			HPA056833	Enhanced		Approved	Vesicles							Cluster 78: Testis - Spermatogenesis	Cluster 60: Keratinocytes - Epithelial cell function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Vesicles		HPA056833: AB_2683252	unprognostic (2.78e-1)	unprognostic (6.61e-3)	unprognostic (1.03e-1)	unprognostic (5.76e-2)	unprognostic (1.15e-1)	unprognostic (1.55e-1)	unprognostic (3.08e-2)	unprognostic (6.15e-2)	unprognostic (1.74e-1)	unprognostic (5.13e-2)	unprognostic (3.26e-4)	unprognostic (3.45e-1)	unprognostic (5.48e-8)	unprognostic (8.47e-3)	unprognostic (1.15e-1)	unprognostic (7.24e-2)	unprognostic (3.11e-2)	Oligodendrocytes
PRRG1	PRGP1	ENSG00000130962	Proline rich and Gla domain 1	O14668	X	37349309-37457292	Predicted intracellular proteins, Predicted membrane proteins				Evidence at protein level	Evidence at transcript level	Evidence at protein level	Evidence at protein level	Tissue enhanced	Detected in many		brain: 39.4	Cell type enriched	Detected in many	6	Oligodendrocytes: 216.9	Low cancer specificity	Detected in all			Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Low cancer specificity	Detected in many			Breast - Endothelial cells, Colon - Endothelial cells, Skin - Endothelial cells	Low region specificity	Detected in all			Low region specificity	Detected in all			HPA078129			Approved	Nucleoplasm,Vesicles,Plasma membrane						Cluster 34: Basophils - Unknown function	Cluster 70: Brain - Nervous system development	Cluster 68: Kidney - Mixed function	Cluster 8: Oligodendrocytes - Myelin sheath organization	Vesicles, Plasma membrane	Nucleoplasm	HPA078129: AB_2686878	unprognostic (8.82e-2)	prognostic unfavorable (4.65e-4)	unprognostic (8.34e-2)	unprognostic (2.08e-3)	unprognostic (1.92e-1)	unprognostic (5.11e-3)	unprognostic (2.24e-2)	unprognostic (7.23e-3)	unprognostic (1.01e-2)	unprognostic (1.74e-2)	prognostic unfavorable (1.22e-4)	unprognostic (8.21e-2)	prognostic favorable (2.05e-7)	unprognostic (1.43e-2)	unprognostic (1.81e-1)	unprognostic (1.08e-2)	unprognostic (1.48e-1)	Oligodendrocytes
HAPLN2	BRAL1	ENSG00000132702	Hyaluronan and proteoglycan link protein 2	Q9GZV7	1	156619331-156625725	Predicted secreted proteins				Evidence at protein level	Evidence at protein level	Evidence at protein level	Evidence at protein level	Tissue enriched	Detected in some	16	brain: 270.8	Cell type enriched	Detected in some	13	Oligodendrocytes: 190.8	Cancer enriched	Detected in some	10	glioma: 7.6	Low region specificity	Detected in all			Not detected in immune cells	Not detected			Not detected	Not detected			Cancer enriched	Detected in single	4	Rhabdoid: 2.8		Low region specificity	Detected in many			Low region specificity	Detected in all			HPA045765	Enhanced				Secreted in brain						Cluster 70: Brain - Nervous system development	Cluster 22: Rhabdoid cancers - Neuronal signaling	Cluster 8: Oligodendrocytes - Myelin sheath organization			HPA045765: AB_10964781	unprognostic (3.19e-3)	unprognostic (1.06e-1)	unprognostic (1.02e-2)	unprognostic (3.41e-1)	unprognostic (1.88e-1)	unprognostic (2.44e-1)	unprognostic (1.92e-1)	unprognostic (2.04e-3)	unprognostic (1.31e-1)	unprognostic (8.25e-2)	unprognostic (5.54e-3)	unprognostic (2.72e-2)	unprognostic (2.70e-2)	unprognostic (1.08e-1)	unprognostic (2.25e-1)	unprognostic (1.05e-1)	unprognostic (4.17e-3)	Oligodendrocytes
